timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
774 773.209 65 273 22861.4 1.10316e+07 14.2214 62.0289 0.00625742
775 774.209 65 271 22666.7 1.0972e+07 14.0183 62.2144 0.00621584
776 775.304 66 272 22514.8 1.09029e+07 13.8731 62.3008 0.00617109
777 776.386 66 272 22427.8 1.08338e+07 13.8288 62.3555 0.00613038
778 777.284 67 273 22404.1 1.07776e+07 13.8315 62.1011 0.00610159
779 778.155 67 270 22418.1 1.07259e+07 13.9147 62.1878 0.00607904
780 779.17 67 272 22475.2 1.06707e+07 14.0681 61.9791 0.00606135
781 780.224 67 276 22570.7 1.06206e+07 14.3251 61.6603 0.00605458
782 781.283 67 278 22694.3 1.05788e+07 14.5874 61.5871 0.00606131
783 782.349 67 280 22831.1 1.05461e+07 14.9752 61.2744 0.00608355
784 783.635 67 279 22995.8 1.05188e+07 15.5022 60.9376 0.00613266
785 784.946 65 275 23140.6 1.05036e+07 16.1728 60.5129 0.00620918
786 785.308 65 276 23173.7 1.05014e+07 16.4248 60.3581 0.00623519
787 786.573 65 276 23264.2 1.04987e+07 17.1508 59.9651 0.00634202
788 787.223 64 276 23292.7 1.04998e+07 17.599 59.7433 0.00640603
789 788.03 65 274 23311.5 1.05027e+07 18.1646 59.4768 0.00649389
790 789.413 65 275 23304.6 1.05094e+07 19.1866 59.0042 0.00666201
791 790.132 65 274 23285 1.05128e+07 19.7495 58.758 0.00675636
792 791.041 65 272 23248.9 1.05164e+07 20.4878 58.4426 0.0068801
793 792.556 66 275 23176.4 1.0519e+07 21.7382 57.9255 0.00709064
794 793.26 66 273 23143.2 1.05185e+07 22.3225 57.6809 0.007187
795 794.017 66 270 23111.3 1.05168e+07 22.9711 57.4162 0.00728769
796 795.073 67 264 23079.1 1.05128e+07 23.8508 57.0373 0.00742029
797 796.073 67 256 23065.6 1.05075e+07 24.6985 56.6911 0.00753378
798 797.017 68 257 23071.8 1.0502e+07 25.4679 56.3419 0.00762787
799 798.834 69 255 23138.9 1.04925e+07 26.9041 55.6811 0.00776879
800 799.403 69 254 23174.1 1.04904e+07 27.3666 55.4583 0.00780174
801 800.43 69 255 23254.6 1.04886e+07 28.1 55.0837 0.00784855
802 801.099 69 255 23316 1.04889e+07 28.625 54.8304 0.00787112
803 802.636 69 258 23479.9 1.04952e+07 29.642 54.2638 0.00790558
804 803.222 69 261 23548.4 1.04999e+07 30.0208 54.0562 0.00791483
805 804.481 68 262 23703.5 1.05141e+07 30.6552 53.6008 0.00793437
806 805.481 68 255 23830.8 1.05296e+07 30.9649 53.2179 0.00795589
807 806.341 68 257 23936.6 1.05458e+07 31.2815 52.9733 0.00798374
808 807.751 69 258 24102.3 1.05774e+07 31.2603 52.4554 0.00805847
809 808.646 69 260 24198.2 1.06003e+07 31.0987 52.1741 0.00813009
810 809.289 70 261 24261.2 1.06178e+07 30.8819 51.9828 0.00819507
811 810.449 70 261 24360.1 1.0651e+07 30.2511 51.622 0.00834292
812 811.13 69 262 24407.5 1.06713e+07 29.7454 51.3805 0.00844841
813 812.228 71 257 24464.2 1.07043e+07 28.8499 51.0878 0.00864687
814 813.371 70 256 24494.7 1.07383e+07 27.7595 50.6744 0.00888623
815 814.517 68 253 24492.9 1.07708e+07 26.6519 50.2744 0.00915369
816 815.776 68 254 24451.7 1.08031e+07 25.5 49.8766 0.00946787
817 816.776 68 251 24390.1 1.08253e+07 24.6734 49.5567 0.00972477
818 817.776 68 247 24305.8 1.08436e+07 23.956 49.2334 0.00998102
819 818.109 68 247 24274.1 1.08487e+07 23.6873 49.1779 0.0100652
820 819.073 68 243 24172.5 1.08603e+07 23.1685 48.8393 0.0103026
821 820.252 68 242 24036.3 1.08682e+07 22.7042 48.4338 0.0105754
822 821.076 68 244 23939.6 1.08694e+07 22.4705 48.154 0.0107507
823 822.768 66 237 23752.4 1.08615e+07 22.4207 47.5841 0.0110626
824 823.274 64 239 23705.8 1.08566e+07 22.3972 47.3936 0.011142
825 824.274 64 236 23628.9 1.08444e+07 22.6489 47.0874 0.0112779
826 825.274 62 235 23579.5 1.08295e+07 22.971 46.7613 0.011386
827 826.238 62 237 23562.6 1.08139e+07 23.3967 46.4293 0.0114634
828 827.394 61 237 23582.7 1.07951e+07 24.0843 46.0851 0.0115229
829 828.212 61 237 23623.6 1.07829e+07 24.6696 45.8193 0.0115444
830 829.212 60 234 23701.2 1.07702e+07 25.4738 45.5289 0.0115499
831 830.049 61 232 23785.2 1.07624e+07 26.2709 45.2667 0.0115398
832 831.895 58 228 24018 1.07561e+07 28.1329 44.7706 0.0114842
833 832.309 58 227 24074.8 1.07571e+07 28.6905 44.6612 0.0114683
834 833.612 58 225 24258.7 1.07659e+07 30.104 44.3388 0.0114185
835 834.895 58 221 24431.4 1.07828e+07 31.6456 44.0506 0.0113812
836 835.082 59 221 24454.7 1.07859e+07 32.0162 44.0587 0.0113777
837 836.333 59 223 24598.1 1.08101e+07 33.4951 43.8184 0.0113716
838 837.094 59 226 24672.2 1.08272e+07 34.4186 43.7077 0.0113868
839 838.962 59 225 24814.3 1.08739e+07 36.4663 43.3809 0.0115027
840 839.051 59 226 24819.4 1.08762e+07 36.6531 43.461 0.0115114
841 840.52 58 226 24893.6 1.09146e+07 38.1403 43.2305 0.0117021
842 841.787 57 230 24945.4 1.09469e+07 39.4157 43.1801 0.0119411
843 842.278 57 232 24965.3 1.09591e+07 39.9022 43.204 0.0120528
844 843.144 57 233 25003.9 1.09799e+07 40.6421 43.1529 0.0122746
845 844.005 57 239 25048.6 1.09998e+07 41.4123 43.2414 0.0125258
846 845.03 57 243 25114.7 1.1023e+07 42.1597 43.2871 0.0128603
847 846.123 56 244 25206.2 1.10475e+07 42.6878 43.3091 0.0132517
848 847.034 56 247 25297.2 1.10685e+07 43.1655 43.4873 0.0135976
849 848.395 56 248 25458.8 1.11017e+07 43.3097 43.6926 0.0141261
850 849.445 55 247 25598.4 1.11299e+07 43.1087 43.9208 0.0145252
851 850.972 54 247 25800.5 1.11759e+07 42.3237 44.3817 0.0150531
852 851.039 54 248 25808.6 1.1178e+07 42.4764 44.5195 0.0150742
853 852.057 55 250 25923.4 1.12122e+07 41.5359 44.9004 0.0153656
854 853.051 56 249 26009 1.12474e+07 40.3555 45.3072 0.0155898
855 854.312 57 253 26060.3 1.12935e+07 38.6109 45.8701 0.0157737
856 855.216 58 254 26047.7 1.1326e+07 37.2919 46.3735 0.015831
857 856.075 56 255 25991.9 1.13552e+07 35.9922 46.8835 0.015827
858 857.522 55 255 25795.5 1.13971e+07 33.9506 47.6964 0.0156993
859 858.07 55 256 25690.4 1.14095e+07 33.022 48.1257 0.015615
860 859.899 55 253 25227.1 1.14322e+07 30.9885 49.2168 0.015221
861 860.848 55 253 24940.2 1.14305e+07 30.0096 49.8221 0.0149661
862 861.102 55 253 24862.5 1.14283e+07 29.5124 49.972 0.0148938
863 862.639 55 252 24384.5 1.13997e+07 28.4163 50.8913 0.0144373
864 863.219 53 253 24211.3 1.13822e+07 27.9634 51.1933 0.0142615
865 864.161 54 252 23948.1 1.13468e+07 27.5154 51.7223 0.013979
866 865.131 54 253 23714.3 1.13025e+07 27.0354 52.16 0.0136983
867 866.806 54 251 23417 1.12127e+07 26.7087 53.03 0.0132557
868 867.428 54 251 23348.8 1.11768e+07 26.5257 53.1508 0.013109
869 868.577 54 253 23283.4 1.11101e+07 26.4769 53.589 0.0128676
870 869.1 54 254 23279.1 1.10804e+07 26.481 53.6306 0.0127712
871 870.752 55 252 23359.6 1.09936e+07 26.6414 54.3534 0.0125245
872 871.021 55 254 23384.1 1.09809e+07 26.7486 54.2249 0.012493
873 872.448 55 254 23556.2 1.09226e+07 26.9863 54.7152 0.0123649
874 873.018 55 255 23637.9 1.09039e+07 27.1765 54.7803 0.0123318
875 874.506 55 253 23864.4 1.08685e+07 27.5269 55.1199 0.0122911
876 875.077 56 252 23947.5 1.08599e+07 27.7827 55.1627 0.0122916
877 876.082 56 252 24081.8 1.08512e+07 28.0036 55.3486 0.0123107
878 877.2 56 254 24196.3 1.08496e+07 28.4222 55.4812 0.0123551
879 878.354 56 254 24266.5 1.08547e+07 28.6227 55.6158 0.0124189
880 879.008 56 254 24281.6 1.08595e+07 28.7837 55.6915 0.0124598
881 880.111 56 256 24266.7 1.08691e+07 28.944 55.8131 0.012531
882 881.573 56 259 24175.4 1.08806e+07 29.0943 55.8837 0.0126175
883 882.017 56 261 24135.2 1.08832e+07 29.0217 55.939 0.0126395
884 883.535 57 260 23962.6 1.08865e+07 29.0919 55.9645 0.0126909
885 884.241 57 257 23872.4 1.08846e+07 28.9983 55.9739 0.012699
886 885.317 58 260 23735.5 1.08772e+07 28.8496 55.949 0.012688
887 886.77 57 253 23561.1 1.08588e+07 28.746 55.9035 0.0126239
888 887.77 57 252 23460.9 1.08414e+07 28.6047 55.8259 0.0125446
889 888.523 58 249 23401.2 1.08262e+07 28.4731 55.7237 0.0124656
890 889.521 58 248 23343.4 1.08044e+07 28.3781 55.6164 0.0123358
891 890.055 58 249 23323.7 1.07923e+07 28.2925 55.4809 0.0122548
892 891.142 58 247 23306 1.07676e+07 28.2242 55.2981 0.0120671
893 892.056 59 248 23312.8 1.07477e+07 28.2001 55.0587 0.011887
894 893.18 59 247 23344.2 1.07253e+07 28.199 54.8867 0.0116412
895 894.038 59 246 23381.5 1.07105e+07 28.2493 54.6511 0.0114378
896 895.126 61 241 23439.2 1.0695e+07 28.3992 54.3099 0.0111649
897 896.488 62 239 23519.6 1.06812e+07 28.6252 53.9229 0.0108057
898 897.611 62 241 23585.9 1.06745e+07 28.886 53.5773 0.0105015
899 898.232 62 240 23621 1.06724e+07 29.0696 53.3749 0.0103322
900 899.324 62 240 23678.9 1.06713e+07 29.4198 53.0143 0.0100358
901 900.278 62 242 23724 1.06726e+07 29.8454 52.6891 0.00978117
902 901.061 62 244 23758.9 1.06749e+07 30.2078 52.4233 0.00957746
903 902.35 60 245 23816.3 1.06807e+07 30.8596 51.9722 0.00925695
904 903.834 60 242 23895.2 1.06897e+07 31.7253 51.441 0.008918
905 904.109 60 243 23912.2 1.06916e+07 31.9628 51.3677 0.0088596
906 905.652 60 244 24034.7 1.07043e+07 33.0167 50.813 0.00856351
907 906.916 60 240 24179.4 1.07177e+07 34.0404 50.3881 0.00837056
908 907.166 60 241 24213.2 1.07209e+07 34.3869 50.3449 0.00833898
909 908.531 60 243 24439.5 1.07412e+07 35.5646 49.8907 0.0082147
910 909.061 61 243 24547.5 1.07511e+07 36.1194 49.7428 0.00819293
911 910.733 60 242 24973.8 1.07914e+07 37.5946 49.2306 0.008254
912 911.68 61 242 25274.3 1.08223e+07 38.4859 48.9974 0.00840409
913 912.155 61 243 25437.3 1.08405e+07 39.1468 48.9667 0.00851953
914 913.969 60 244 26160.8 1.09277e+07 39.923 48.5398 0.00927056
915 914.539 60 244 26409.3 1.09617e+07 40.3159 48.5663 0.00962721
916 915.117 59 244 26669.9 1.09997e+07 40.2732 48.5135 0.0100562
917 916.029 60 244 27098.2 1.10669e+07 39.6121 48.3677 0.0108793
918 917.914 60 246 27957.2 1.12339e+07 37.1926 48.3766 0.0131506
919 918.001 60 247 27993.3 1.12426e+07 37.5925 48.7532 0.0132732
920 919.001 59 247 28389.8 1.13461e+07 35.0939 48.496 0.0147594
921 920.853 57 247 28870.8 1.15554e+07 31.0143 48.8573 0.0177512
922 921.434 57 248 28928.1 1.16229e+07 29.8294 49.2112 0.0186885
923 922.347 58 249 28911.9 1.17273e+07 27.9033 49.5716 0.0200954
924 923.846 56 252 28585.5 1.18844e+07 25.2542 49.7937 0.022099
925 924.523 55 252 28320.8 1.19452e+07 24.2098 50.073 0.0228421
926 925.207 54 253 27988.8 1.19976e+07 23.3214 50.2683 0.0234768
927 926.598 54 250 27154.9 1.20709e+07 22.0366 50.5589 0.0244089
928 927.598 53 248 26478.5 1.20915e+07 21.2899 50.8175 0.0248036
929 928.422 53 246 25925.5 1.20872e+07 20.6502 51.0119 0.0249776
930 929.16 53 246 25447.9 1.20678e+07 20.3408 51.1289 0.0250363
931 930.16 53 243 24856.2 1.20199e+07 20.163 51.2947 0.0249943
932 931.16 53 241 24369.2 1.19504e+07 19.9678 51.4027 0.0248402
933 932.335 52 241 23974.9 1.18488e+07 19.7625 51.3368 0.024548
934 933.094 52 239 23822.4 1.17764e+07 19.8379 51.39 0.0243074
935 934.071 52 240 23753.9 1.16805e+07 19.9375 51.2749 0.0239452
936 935.071 52 238 23825.9 1.1585e+07 20.1365 51.4244 0.0235157
937 936.313 52 242 24096.7 1.14786e+07 20.4384 51.2068 0.0228953
938 937.313 52 241 24439.5 1.14089e+07 20.6043 51.2222 0.0223189
939 938.368 53 243 24876 1.13552e+07 20.8936 51.0369 0.0216285
940 939.308 53 244 25302.9 1.13265e+07 20.9856 50.9595 0.0209357
941 940.053 53 245 25630.9 1.13171e+07 21.2933 50.8105 0.0203331
942 941.38 53 245 26153.5 1.13275e+07 21.2069 50.6903 0.0191506
943 942.169 53 247 26384.5 1.13481e+07 21.1697 50.6305 0.0183859
944 943.559 54 248 26600.5 1.14028e+07 20.7845 50.3966 0.016959
945 944.03 55 251 26607 1.14246e+07 20.6843 50.4694 0.0164596
946 945.446 54 254 26420.1 1.14902e+07 20.2102 50.1544 0.0149458
947 946.03 54 255 26257 1.15143e+07 20.029 50.028 0.0143284
948 947.207 52 257 25803.3 1.15511e+07 19.5729 49.8221 0.0131185
949 948.264 54 257 25293.7 1.15656e+07 19.3634 49.541 0.0120967
950 949.264 53 256 24758.2 1.15596e+07 19.3238 49.2814 0.0112035
951 950.044 53 256 24345.9 1.15406e+07 19.1122 49.0785 0.0105655
952 951.053 53 258 23855.9 1.14981e+07 18.8633 48.7229 0.00982219
953 952.219 53 257 23372.4 1.14274e+07 19.1002 48.4844 0.00908677
954 953.219 53 255 23066.8 1.13523e+07 19.1707 48.1698 0.00856661
955 954.904 53 257 22832.5 1.12101e+07 19.4856 47.5905 0.00793098
956 955.021 53 258 22830 1.12e+07 19.4495 47.2283 0.0078983
957 956.743 53 259 22985.8 1.10586e+07 20.1597 46.8324 0.00760093
958 957.131 54 259 23068.4 1.103e+07 20.4154 46.5517 0.00758284
959 958.132 54 259 23358.7 1.09648e+07 20.8818 46.367 0.00762463
960 959.765 53 263 24005.7 1.08928e+07 22.0835 45.7234 0.00798799
961 960.081 53 263 24147.7 1.08846e+07 22.5831 45.5269 0.00810373
962 961.153 53 265 24655.6 1.0871e+07 23.523 45.2188 0.00861614
963 962.572 53 266 25348.9 1.08875e+07 24.9294 44.83 0.00959551
964 963.572 53 266 25822.6 1.09214e+07 25.965 44.5677 0.0105068
965 964.972 54 264 26403.5 1.09958e+07 27.7401 44.3118 0.0121059
966 965.972 54 263 26750.2 1.10638e+07 29.0363 44.2084 0.0134783
967 966.472 54 264 26896 1.11014e+07 29.8621 44.3249 0.0142354
968 967.24 53 266 27090.6 1.11619e+07 30.73 44.2897 0.0154811
969 968.527 51 267 27344.8 1.12678e+07 32.0669 44.3874 0.0177674
970 969.12 50 266 27437.7 1.13172e+07 32.5814 44.5049 0.0188891
971 970.12 50 262 27571 1.13995e+07 33.1048 44.5782 0.0208434
972 971.095 50 262 27675.2 1.14775e+07 33.3998 44.9365 0.0227847
973 972.649 50 263 27809.7 1.15954e+07 33.02 45.4734 0.0258288
974 973.649 49 263 27874.3 1.16666e+07 32.2885 45.8225 0.027674
975 974.388 48 265 27904.6 1.17168e+07 31.61 46.2859 0.0289463
976 975.439 48 268 27913.1 1.17846e+07 30.4027 46.795 0.030592
977 976.137 46 266 27888.6 1.18269e+07 29.5362 47.1083 0.0315627
978 977.137 46 263 27799 1.1883e+07 28.3062 47.548 0.0327673
979 978.207 46 264 27622.4 1.19355e+07 27.0269 48.1415 0.0338015
980 979.448 46 262 27302.2 1.19834e+07 25.7396 48.7369 0.0346658
981 980.05 45 264 27106.4 1.20004e+07 25.1054 49.0518 0.0349571
982 981.272 46 266 26636.6 1.20199e+07 24.1892 49.536 0.0352973
983 982.147 45 264 26257.7 1.20199e+07 23.6623 49.8475 0.0353414
984 983.577 46 264 25613.2 1.19933e+07 23.017 50.279 0.0350754
985 984.05 45 263 25403.4 1.19772e+07 22.7673 50.3748 0.0349
986 985.152 45 265 24940.4 1.19265e+07 22.6246 50.6701 0.0343329
987 986.254 45 264 24549.2 1.18594e+07 22.2346 50.7275 0.0335593
988 987.792 43 259 24156.4 1.17466e+07 22.2655 51.0769 0.0321732
989 988.04 43 260 24114.3 1.1727e+07 22.0802 50.8269 0.0319201
990 989.931 44 260 23978.3 1.15756e+07 22.1967 51.1744 0.0297694
991 990.181 44 261 23984.9 1.15562e+07 22.1895 50.9123 0.0294616
992 991.16 44 262 24062 1.14834e+07 22.2965 50.9696 0.0282144
993 992.16 44 261 24219.7 1.14171e+07 22.3834 51.1304 0.0268961
994 993.084 44 261 24422.9 1.13656e+07 22.5697 51.0643 0.0256619
995 994.67 44 264 24855.3 1.1303e+07 23.0901 50.9425 0.0235778
996 995.066 44 267 24971.7 1.12929e+07 23.4164 50.8487 0.0230763
997 996.088 44 267 25286.8 1.12768e+07 23.6077 50.9302 0.0218368
998 997.559 43 267 25717.3 1.12783e+07 24.5364 50.8977 0.0202485
999 998.075 43 268 25859.4 1.12851e+07 24.9 50.9149 0.0197606
1000 999.075 43 268 26119.9 1.1306e+07 25.4632 50.9256 0.0189362
1001 1000.44 43 269 26423.5 1.13484e+07 26.5042 51.0159 0.018103
1002 1001.12 43 271 26552.7 1.13742e+07 27.1693 51.1877 0.0178225
1003 1002.12 43 270 26728.2 1.14156e+07 27.7829 51.2192 0.0175817
1004 1003.32 43 271 26913.8 1.14694e+07 28.6143 51.4818 0.0175569
1005 1004.19 43 272 27042.8 1.15099e+07 29.0113 51.6201 0.017706
1006 1005.98 44 274 27305.8 1.1596e+07 29.3771 51.9899 0.018374
1007 1006.1 44 275 27322.5 1.16017e+07 29.5196 52.2094 0.0184303
1008 1007.98 44 275 27595.3 1.16953e+07 28.9403 52.447 0.0194486
1009 1008.28 43 275 27635.4 1.17111e+07 28.9025 52.671 0.0196221
1010 1009.46 42 278 27769.3 1.1772e+07 28.166 52.8633 0.0202533
1011 1010.29 41 280 27831.1 1.1815e+07 27.5592 53.0286 0.0206343
1012 1011.38 42 282 27852.6 1.18714e+07 26.6259 53.1519 0.0210211
1013 1012.12 42 283 27816.3 1.19086e+07 25.9499 53.1292 0.021191
1014 1013.01 42 283 27705.8 1.19505e+07 25.1301 53.1091 0.0212838
1015 1014.54 43 281 27330.5 1.20094e+07 23.6652 53.0311 0.0211591
1016 1015.04 43 279 27157.5 1.20236e+07 23.0997 53.0018 0.0210462
1017 1016.4 41 277 26553.5 1.20453e+07 22.0785 52.6095 0.020586
1018 1017.11 42 274 26179.1 1.20444e+07 21.3613 52.4119 0.0202721
1019 1018.22 43 273 25549.7 1.20242e+07 20.2496 51.9535 0.0197121
1020 1019.49 43 268 24781.6 1.19714e+07 19.6915 51.466 0.0190068
1021 1020.37 43 266 24273.5 1.19158e+07 18.848 50.8976 0.0185045
1022 1021.59 43 267 23627.1 1.1816e+07 18.3283 50.3123 0.0178117
1023 1022.1 43 268 23386.2 1.17667e+07 17.8569 49.7748 0.0175245
1024 1023.46 43 270 22860.8 1.16222e+07 17.6338 49.2991 0.0168023
1025 1024.46 43 269 22595.8 1.15066e+07 17.3394 48.6879 0.0163067
1026 1025.12 42 271 22486.1 1.14284e+07 17.1292 48.0911 0.0159976
1027 1026.12 42 268 22415.2 1.13113e+07 17.0475 47.6044 0.0155591
1028 1027.01 42 260 22449.3 1.12117e+07 17.005 46.8425 0.0151985
1029 1028.49 42 254 22688.3 1.10641e+07 17.1668 45.8543 0.0146578
1030 1029.72 42 254 23040.1 1.09637e+07 17.4485 45.0911 0.0142524
1031 1030.37 42 253 23266 1.09217e+07 17.7688 44.554 0.0140563
1032 1031.37 42 251 23666.7 1.08721e+07 18.1038 44.0165 0.0137707
1033 1032.09 42 252 23976.2 1.08487e+07 18.6055 43.4912 0.0135771
1034 1033.27 42 251 24512.1 1.08321e+07 19.3239 42.7872 0.0132753
1035 1034.89 43 250 25259.2 1.08517e+07 20.7247 41.8359 0.0128814
1036 1035.17 43 252 25385.7 1.08598e+07 21.282 41.7385 0.0128148
1037 1036.24 43 251 25874.8 1.09017e+07 22.1698 41.1598 0.012564
1038 1037.34 43 251 26366.2 1.09606e+07 23.483 40.751 0.0123195
1039 1038.25 43 252 26790.5 1.10205e+07 24.3187 40.3563 0.01213
1040 1039.53 44 251 27422.2 1.11197e+07 25.5872 40.0153 0.0119036
1041 1040.98 46 252 28233.7 1.12522e+07 26.5915 39.8023 0.0117408
1042 1041.53 46 253 28566.5 1.13074e+07 27.0756 39.946 0.0117144
1043 1042.77 45 254 29408.4 1.14468e+07 26.8746 39.9028 0.011733
1044 1043.36 45 256 29827.7 1.15206e+07 27.0087 40.2369 0.0117793
1045 1044.03 45 257 30311.8 1.16094e+07 26.5013 40.3706 0.0118553
1046 1045.06 47 259 31024.6 1.17591e+07 25.7843 40.9696 0.0120072
1047 1046.82 46 260 31973.4 1.20522e+07 23.5015 41.7743 0.0122888
1048 1047.82 45 260 32166.6 1.22324e+07 22.328 42.3886 0.0124242
1049 1048.24 44 262 32142.8 1.23082e+07 21.9573 43.0856 0.0124734
1050 1049.17 44 261 31843.4 1.24742e+07 21.0241 43.6595 0.0125729
1051 1050.12 44 262 31195.5 1.26263e+07 20.0169 44.6594 0.0126723
1052 1051.46 43 261 29717 1.27929e+07 19.6832 45.1383 0.012858
1053 1052.15 43 265 28813.6 1.28453e+07 18.7977 45.8302 0.0129944
1054 1053.17 44 267 27387.2 1.28756e+07 18.5288 46.272 0.013268
1055 1054.05 45 265 26146.4 1.28536e+07 18.109 46.5619 0.0135936
1056 1055.05 45 263 24818.5 1.27765e+07 18.9177 47.0238 0.0140696
1057 1056.22 45 263 23578.2 1.26233e+07 18.6207 47.246 0.0147787
1058 1057 44 263 22960.7 1.24912e+07 18.4437 47.1096 0.0153477
1059 1058.37 44 263 22349.5 1.22285e+07 19.1862 47.7061 0.0164992
1060 1059.53 43 260 22319.4 1.19945e+07 19.5762 47.8877 0.0176158
1061 1060.25 44 262 22530.9 1.18543e+07 19.9349 47.4228 0.0183573
1062 1061.65 43 264 23429.4 1.16165e+07 20.3391 47.9585 0.0198319
1063 1062.02 43 264 23770.8 1.1563e+07 20.8917 47.5574 0.0202291
1064 1063.36 44 266 25286.9 1.14224e+07 21.1863 47.8066 0.0215652
1065 1064.29 43 268 26559.7 1.1376e+07 21.4152 47.9333 0.0223848
1066 1065.83 43 266 28877.7 1.14042e+07 20.1206 48.3764 0.0233846
1067 1066.08 43 267 29250.1 1.14224e+07 20.7541 48.5738 0.0234953
1068 1067.18 43 266 30734.4 1.15403e+07 19.387 48.9734 0.0237564
1069 1068.15 42 270 31741.2 1.16941e+07 18.6393 49.8493 0.0236824
1070 1069.39 42 270 32441.5 1.19407e+07 16.8321 50.0836 0.0231738
1071 1070.03 43 271 32464.2 1.20785e+07 16.3175 51.2428 0.0227534
1072 1071.25 43 270 31870.8 1.23372e+07 15.2338 51.5323 0.0217328
1073 1072.27 43 265 30799.1 1.25251e+07 14.5376 52.4665 0.0207434
1074 1073.47 44 261 29074.4 1.26824e+07 13.9619 53.4434 0.0195421
1075 1074.48 44 262 27468.7 1.2743e+07 13.5437 54.2883 0.0185939
1076 1075.59 45 263 25770 1.27302e+07 13.0791 55.0906 0.0176649
1077 1076.04 44 265 25132.9 1.27016e+07 12.6881 55.2859 0.017324
1078 1077.65 45 266 23259.8 1.25115e+07 12.9795 56.2801 0.0163286
1079 1078.49 45 269 22594.5 1.23679e+07 12.6649 56.2949 0.0159308
1080 1079.07 45 271 22274.9 1.22587e+07 12.5997 56.2132 0.0157042
1081 1080.07 45 270 21959.7 1.20582e+07 12.9041 57.1316 0.0153867
1082 1081.14 44 270 21982.6 1.18423e+07 12.9429 57.1193 0.0151421
1083 1082.16 44 269 22326 1.16477e+07 13.0862 57.1543 0.014982
1084 1083.07 44 269 22867.5 1.14971e+07 13.1919 57.3325 0.0148906
1085 1084.52 44 266 24088.5 1.1316e+07 13.4246 57.2909 0.0148215
1086 1085.15 44 267 24693.4 1.12653e+07 13.9427 56.8545 0.0148168
1087 1086.8 45 264 26396.2 1.12156e+07 14.0203 56.8437 0.0148643
1088 1087.37 46 264 26935.5 1.12274e+07 14.5099 56.7055 0.0149012
1089 1088.57 46 262 27904.7 1.12944e+07 14.6166 56.3794 0.0150117
1090 1089.98 46 257 28549.5 1.14312e+07 15.1918 55.9898 0.0152084
1091 1090.63 46 254 28626.4 1.15065e+07 15.532 56.003 0.0153251
1092 1091.33 48 253 28553.5 1.15886e+07 15.791 55.9229 0.0154682
1093 1092.53 49 257 28087.5 1.17236e+07 16.2209 55.6056 0.0157633
1094 1093.53 49 256 27428.5 1.18142e+07 16.7182 55.1603 0.0160509
1095 1094.16 49 259 26949.7 1.18558e+07 16.5865 55.3133 0.0162497
1096 1095.16 49 259 26111.2 1.18943e+07 17.2783 54.8319 0.0165877
1097 1096.42 48 260 25100.1 1.18903e+07 17.2756 54.558 0.0170407
1098 1097.74 47 260 24222.3 1.18299e+07 17.8668 54.2241 0.0175139
1099 1098.14 47 262 24016.3 1.1802e+07 17.6546 53.952 0.0176529
1100 1099.04 48 255 23661.3 1.17264e+07 17.8611 53.5665 0.0179516
1101 1100.72 48 251 23477 1.15613e+07 18.5097 53.2162 0.0184043
1102 1101.67 48 252 23671.9 1.14667e+07 18.8654 52.8067 0.018575
1103 1102.5 48 253 24023.6 1.13923e+07 19.3135 52.3898 0.0186557
1104 1103.15 48 253 24424.6 1.13414e+07 19.813 52.0344 0.018668
1105 1104.84 49 255 25979.3 1.12604e+07 21.0163 51.4063 0.0184465
1106 1105.14 49 255 26325.5 1.12557e+07 21.909 51.1685 0.0183643
1107 1106.73 49 255 28580.9 1.12908e+07 22.8694 50.6675 0.0176764
1108 1107.05 49 256 29100.4 1.13118e+07 23.6222 50.6673 0.0174809
1109 1108.97 49 260 32649.9 1.15459e+07 22.4304 50.1188 0.015882
1110 1109.48 49 262 33624.3 1.16427e+07 22.5551 50.4181 0.015336
1111 1110.78 50 264 35936.9 1.19546e+07 20.0333 50.2246 0.0137641
1112 1111.46 49 265 36878.9 1.21529e+07 19.0618 50.5854 0.0128775
1113 1112.15 50 268 37510.2 1.23773e+07 18.0404 51.19 0.0119549
1114 1113.41 50 261 37600.2 1.28198e+07 16.0201 50.7471 0.0103287
1115 1114.35 50 261 36579.5 1.3148e+07 15.1451 51.1654 0.00924128
1116 1115.28 50 261 34764.6 1.34335e+07 14.0771 52.2284 0.00832272
1117 1116.35 50 261 31885.3 1.36782e+07 13.5925 52.2316 0.00746196
1118 1117.35 49 260 28812.4 1.37888e+07 13.8361 52.1049 0.00685693
1119 1118.28 48 261 26091.4 1.37759e+07 12.6068 52.4036 0.00645077
1120 1119.28 46 260 23394.1 1.36445e+07 13.3731 52.5753 0.00615154
1121 1120.23 44 258 21312.5 1.34196e+07 12.1907 52.0849 0.00598326
1122 1121.74 44 256 18970.2 1.29235e+07 12.8026 52.6677 0.00590824
1123 1122.12 45 257 18576.3 1.27799e+07 12.1386 51.6522 0.0059218
1124 1123.46 44 253 17743.7 1.22547e+07 12.4726 52.2421 0.00605884
1125 1124.46 44 249 17659.6 1.18638e+07 12.4223 52.0138 0.0062472
1126 1125.46 44 247 18008.1 1.14954e+07 12.4216 51.5787 0.00650758
1127 1126.46 44 244 18762.1 1.11661e+07 12.5237 51.0401 0.00684249
1128 1127.09 44 243 19430.3 1.09843e+07 12.8698 50.1222 0.00709607
