timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
1989 1988.3 136 2 316217 5419.11 9.47388 4.31996 0.102394
1990 1989.3 136 2 316217 5239.71 9.47327 4.32532 0.102409
1991 1990.3 136 2 316218 5066.09 9.47268 4.33083 0.102424
1992 1991.3 136 2 316218 4898.11 9.4721 4.33649 0.102439
1993 1992.3 136 2 316218 4735.57 9.47155 4.34231 0.102454
1994 1993.3 136 2 316219 4578.33 9.47102 4.3483 0.102469
1995 1994.3 136 2 316219 4426.22 9.4705 4.35446 0.102485
1996 1995.3 136 2 316219 4279.09 9.47 4.36079 0.102501
1997 1996.3 136 2 316220 4136.78 9.46952 4.36731 0.102516
1998 1997.3 136 2 316220 3999.15 9.46905 4.37401 0.102532
1999 1998.3 136 2 316220 3866.04 9.4686 4.3809 0.102548
2000 1999.3 136 2 316220 3737.33 9.46816 4.388 0.102565
2001 2000.3 136 2 316221 3612.88 9.46774 4.3953 0.102581
2002 2001.3 136 2 316221 3492.54 9.46734 4.40281 0.102598
2003 2002.3 136 2 316221 3376.2 9.46694 4.41054 0.102615
2004 2003.3 136 2 316221 3263.72 9.46656 4.41849 0.102632
2005 2004.3 136 2 316221 3154.98 9.46619 4.42668 0.10265
2006 2005.3 136 2 316222 3049.87 9.46584 4.4351 0.102668
2007 2006.3 136 2 316222 2948.26 9.4655 4.44377 0.102686
2008 2007.3 136 2 316222 2850.05 9.46517 4.45269 0.102705
2009 2008.3 136 2 316222 2755.13 9.46484 4.46188 0.102723
2010 2009.3 136 2 316222 2663.39 9.46453 4.47133 0.102742
2011 2010.3 136 2 316223 2574.73 9.46424 4.48107 0.102762
2012 2011.3 136 2 316223 2489.05 9.46395 4.49108 0.102782
2013 2012.3 136 2 316223 2406.24 9.46367 4.50139 0.102802
2014 2013.3 136 2 316223 2326.23 9.4634 4.51201 0.102823
2015 2014.3 136 2 316223 2248.91 9.46313 4.52293 0.102844
2016 2015.3 136 2 316223 2174.2 9.46288 4.53418 0.102866
2017 2016.3 136 2 316224 2102.01 9.46264 4.54576 0.102888
2018 2017.3 136 2 316224 2032.26 9.4624 4.55767 0.10291
2019 2018.3 136 2 316224 1964.87 9.46217 4.56994 0.102934
2020 2019.3 136 2 316224 1899.76 9.46195 4.58257 0.102957
2021 2020.3 136 2 316224 1836.86 9.46174 4.59556 0.102981
2022 2021.3 136 2 316224 1776.08 9.46153 4.60894 0.103006
2023 2022.3 136 2 316224 1717.37 9.46133 4.62271 0.103031
2024 2023.3 136 2 316224 1660.65 9.46114 4.63689 0.103057
2025 2024.3 136 2 316225 1605.86 9.46096 4.65147 0.103083
2026 2025.3 136 2 316225 1552.93 9.46077 4.66649 0.10311
2027 2026.3 136 2 316225 1501.8 9.4606 4.68194 0.103138
2028 2027.3 136 2 316225 1452.41 9.46043 4.69785 0.103166
2029 2028.3 136 2 316225 1404.7 9.46027 4.71421 0.103195
2030 2029.3 136 2 316225 1358.61 9.46011 4.73106 0.103225
2031 2030.3 136 2 316225 1314.09 9.45996 4.74839 0.103255
2032 2031.3 136 2 316225 1271.09 9.45981 4.76623 0.103286
2033 2032.3 136 2 316225 1229.55 9.45967 4.78458 0.103318
2034 2033.3 136 2 316225 1189.43 9.45953 4.80346 0.103351
2035 2034.3 136 2 316225 1150.68 9.4594 4.82288 0.103384
2036 2035.3 136 2 316226 1113.25 9.45927 4.84286 0.103418
2037 2036.3 136 2 316226 1077.1 9.45914 4.86342 0.103453
2038 2037.3 136 2 316226 1042.17 9.45902 4.88456 0.103489
2039 2038.3 136 2 316226 1008.44 9.4589 4.90631 0.103526
2040 2039.3 136 2 316226 975.866 9.45879 4.92867 0.103564
2041 2040.3 136 2 316226 944.399 9.45868 4.95167 0.103602
2042 2041.3 136 2 316226 914.006 9.45858 4.97531 0.103641
2043 2042.3 136 2 316226 884.65 9.45847 4.99962 0.103682
2044 2043.3 136 2 316226 856.296 9.45837 5.02461 0.103723
2045 2044.3 136 2 316226 828.91 9.45828 5.0503 0.103765
2046 2045.3 136 2 316226 802.458 9.45818 5.0767 0.103809
2047 2046.3 136 2 316226 776.909 9.45809 5.10382 0.103853
2048 2047.3 136 2 316226 752.232 9.45801 5.13169 0.103898
2049 2048.3 136 2 316226 728.396 9.45792 5.16032 0.103944
2050 2049.3 136 2 316226 705.373 9.45784 5.18973 0.103992
2051 2050.3 136 2 316226 683.136 9.45776 5.21993 0.10404
2052 2051.3 136 2 316226 661.656 9.45768 5.25093 0.10409
2053 2052.3 136 2 316226 640.909 9.45761 5.28276 0.10414
2054 2053.3 136 2 316227 620.869 9.45754 5.31543 0.104192
2055 2054.3 136 2 316227 601.512 9.45747 5.34894 0.104245
2056 2055.3 136 2 316227 582.814 9.4574 5.38333 0.104299
2057 2056.3 136 2 316227 564.752 9.45733 5.41859 0.104354
2058 2057.3 136 2 316227 547.305 9.45727 5.45475 0.104411
2059 2058.3 136 2 316227 530.452 9.45721 5.49182 0.104468
2060 2059.3 136 2 316227 514.171 9.45715 5.5298 0.104527
2061 2060.3 136 2 316227 498.444 9.45709 5.56871 0.104587
2062 2061.3 136 2 316227 483.252 9.45703 5.60855 0.104649
2063 2062.3 136 2 316227 468.575 9.45698 5.64934 0.104711
2064 2063.3 136 2 316227 454.396 9.45693 5.69109 0.104775
2065 2064.3 136 2 316227 440.698 9.45687 5.73379 0.10484
2066 2065.3 136 2 316227 427.465 9.45682 5.77745 0.104907
2067 2066.3 136 2 316227 414.68 9.45678 5.82207 0.104974
2068 2067.3 136 2 316227 402.327 9.45673 5.86765 0.105044
2069 2068.3 136 2 316227 390.393 9.45668 5.9142 0.105114
2070 2069.3 136 2 316227 378.862 9.45664 5.9617 0.105186
2071 2070.3 136 2 316227 367.72 9.4566 6.01014 0.105259
2072 2071.3 136 2 316227 356.955 9.45656 6.05952 0.105333
2073 2072.3 136 2 316227 346.552 9.45651 6.10983 0.105409
2074 2073.3 136 2 316227 336.501 9.45648 6.16104 0.105486
2075 2074.3 136 2 316227 326.787 9.45644 6.21313 0.105564
2076 2075.3 136 2 316227 317.401 9.4564 6.26609 0.105644
2077 2076.3 136 2 316227 308.33 9.45636 6.31987 0.105725
2078 2077.3 136 2 316227 299.563 9.45633 6.37446 0.105808
2079 2078.3 136 2 316227 291.091 9.4563 6.4298 0.105891
2080 2079.3 136 2 316227 282.902 9.45626 6.48587 0.105976
2081 2080.3 136 2 316227 274.987 9.45623 6.5426 0.106063
2082 2081.3 136 2 316227 267.337 9.4562 6.59995 0.106151
2083 2082.3 136 2 316227 259.943 9.45617 6.65786 0.10624
2084 2083.3 136 2 316227 252.795 9.45614 6.71626 0.10633
2085 2084.3 136 2 316227 245.885 9.45611 6.77508 0.106422
2086 2085.3 136 2 316227 239.205 9.45608 6.83425 0.106515
2087 2086.3 136 2 316227 232.747 9.45605 6.89368 0.106609
2088 2087.3 136 2 316227 226.503 9.45603 6.95327 0.106704
2089 2088.3 136 2 316227 220.466 9.456 7.01294 0.106801
2090 2089.3 136 2 316227 214.629 9.45598 7.07258 0.106899
2091 2090.3 136 2 316227 208.985 9.45595 7.13208 0.106998
2092 2091.3 136 2 316227 203.527 9.45593 7.19132 0.107098
2093 2092.3 136 2 316227 198.248 9.4559 7.25018 0.107199
2094 2093.3 136 2 316227 193.143 9.45588 7.30853 0.107302
2095 2094.3 136 2 316227 188.206 9.45586 7.36623 0.107405
2096 2095.3 136 2 316227 183.43 9.45584 7.42314 0.10751
2097 2096.3 136 2 316227 178.811 9.45582 7.47912 0.107616
2098 2097.3 136 2 316227 174.342 9.4558 7.53402 0.107722
2099 2098.3 136 2 316227 170.019 9.45578 7.58768 0.10783
2100 2099.3 136 2 316227 165.836 9.45576 7.63995 0.107938
2101 2100.3 136 2 316227 161.79 9.45574 7.69066 0.108048
2102 2101.3 136 2 316227 157.874 9.45572 7.73965 0.108158
2103 2102.3 136 2 316227 154.085 9.4557 7.78677 0.108269
2104 2103.3 136 2 316227 150.417 9.45568 7.83185 0.108381
2105 2104.3 136 2 316227 146.868 9.45567 7.87472 0.108493
2106 2105.3 136 2 316227 143.433 9.45565 7.91525 0.108607
2107 2106.3 136 2 316227 140.108 9.45563 7.95327 0.108721
2108 2107.3 136 2 316227 136.889 9.45562 7.98863 0.108835
2109 2108.3 136 2 316227 133.773 9.4556 8.0212 0.10895
2110 2109.3 136 2 316227 130.755 9.45559 8.05084 0.109066
2111 2110.3 136 2 316227 127.833 9.45557 8.07743 0.109181
2112 2111.3 136 2 316227 125.004 9.45556 8.10086 0.109298
2113 2112.3 136 2 316227 122.264 9.45554 8.12102 0.109415
2114 2113.3 136 2 316228 119.61 9.45553 8.13783 0.109532
2115 2114.3 136 2 316228 117.039 9.45551 8.1512 0.109649
2116 2115.3 136 2 316228 114.548 9.4555 8.16109 0.109766
2117 2116.3 136 2 316228 112.135 9.45549 8.16743 0.109884
2118 2117.3 136 2 316228 109.797 9.45547 8.17019 0.110002
2119 2118.3 136 2 316228 107.531 9.45546 8.16937 0.110119
2120 2119.3 136 2 316228 105.335 9.45545 8.16495 0.110237
2121 2120.3 136 2 316228 103.207 9.45544 8.15696 0.110355
2122 2121.3 136 2 316228 101.143 9.45542 8.14542 0.110473
2123 2122.3 136 2 316228 99.143 9.45541 8.13037 0.11059
2124 2123.3 136 2 316228 97.2035 9.4554 8.11189 0.110707
2125 2124.3 136 2 316228 95.3227 9.45539 8.09004 0.110824
2126 2125.3 136 2 316228 93.4987 9.45538 8.06492 0.110941
2127 2126.3 136 2 316228 91.7295 9.45537 8.03661 0.111057
2128 2127.3 136 2 316228 90.0132 9.45536 8.00524 0.111173
2129 2128.3 136 2 316228 88.348 9.45535 7.97093 0.111289
2130 2129.3 136 2 316228 86.7323 9.45533 7.93382 0.111403
2131 2130.3 136 2 316228 85.1643 9.45532 7.89403 0.111518
2132 2131.3 136 2 316228 83.6424 9.45531 7.85172 0.111632
2133 2132.3 136 2 316228 82.165 9.4553 7.80704 0.111745
2134 2133.3 136 2 316228 80.7307 9.4553 7.76014 0.111857
2135 2134.3 136 2 316228 79.338 9.45529 7.7112 0.111969
2136 2135.3 136 2 316228 77.9855 9.45528 7.66037 0.11208
2137 2136.3 136 2 316228 76.6718 9.45527 7.60781 0.11219
2138 2137.3 136 2 316228 75.3956 9.45526 7.55369 0.112299
2139 2138.3 136 2 316228 74.1557 9.45525 7.49817 0.112407
2140 2139.3 136 2 316228 72.9508 9.45524 7.4414 0.112515
2141 2140.3 136 2 316228 71.7798 9.45523 7.38356 0.112621
2142 2141.3 136 2 316228 70.6415 9.45522 7.32478 0.112727
2143 2142.3 136 2 316228 69.5349 9.45521 7.26521 0.112831
2144 2143.3 136 2 316228 68.4588 9.45521 7.205 0.112935
2145 2144.3 136 2 316228 67.4123 9.4552 7.1443 0.113037
2146 2145.3 136 2 316228 66.3943 9.45519 7.08322 0.113138
2147 2146.3 136 2 316228 65.404 9.45518 7.02189 0.113238
2148 2147.3 136 2 316228 64.4403 9.45517 6.96044 0.113337
2149 2148.3 136 2 316228 63.5025 9.45517 6.89897 0.113435
2150 2149.3 136 2 316228 62.5896 9.45516 6.83759 0.113531
2151 2150.3 136 2 316228 61.7008 9.45515 6.77641 0.113627
2152 2151.3 136 2 316228 60.8353 9.45515 6.7155 0.113721
2153 2152.3 136 2 316228 59.9925 9.45514 6.65497 0.113813
2154 2153.3 136 2 316228 59.1714 9.45513 6.59488 0.113905
2155 2154.3 136 2 316228 58.3714 9.45512 6.53531 0.113995
2156 2155.3 136 2 316228 57.5918 9.45512 6.47632 0.114084
2157 2156.3 136 2 316228 56.832 9.45511 6.41798 0.114172
2158 2157.3 136 2 316228 56.0912 9.4551 6.36034 0.114258
2159 2158.3 136 2 316228 55.3689 9.4551 6.30345 0.114343
2160 2159.3 136 2 316228 54.6645 9.45509 6.24735 0.114426
2161 2160.3 136 2 316228 53.9773 9.45508 6.19208 0.114509
2162 2161.3 136 2 316228 53.3069 9.45508 6.13767 0.11459
2163 2162.3 136 2 316228 52.6526 9.45507 6.08415 0.114669
2164 2163.3 136 2 316228 52.014 9.45506 6.03156 0.114747
2165 2164.3 136 2 316228 51.3906 9.45506 5.9799 0.114824
2166 2165.3 136 2 316228 50.7818 9.45505 5.92919 0.1149
2167 2166.3 136 2 316228 50.1872 9.45505 5.87946 0.114974
2168 2167.3 136 2 316228 49.6063 9.45504 5.8307 0.115047
2169 2168.3 136 2 316228 49.0387 9.45503 5.78293 0.115119
2170 2169.3 136 2 316228 48.484 9.45503 5.73616 0.115189
2171 2170.3 136 2 316228 47.9418 9.45502 5.69037 0.115258
2172 2171.3 136 2 316228 47.4116 9.45502 5.64558 0.115325
2173 2172.3 136 2 316228 46.8932 9.45501 5.60179 0.115392
2174 2173.3 136 2 316228 46.386 9.455 5.55898 0.115457
2175 2174.3 136 2 316228 45.8898 9.455 5.51715 0.11552
2176 2175.3 136 2 316228 45.4042 9.45499 5.47629 0.115583
2177 2176.3 136 2 316228 44.9289 9.45499 5.4364 0.115644
2178 2177.3 136 2 316228 44.4636 9.45498 5.39747 0.115704
2179 2178.3 136 2 316228 44.008 9.45498 5.35948 0.115763
2180 2179.3 136 2 316228 43.5617 9.45497 5.32243 0.11582
2181 2180.3 136 2 316228 43.1244 9.45497 5.28629 0.115876
2182 2181.3 136 2 316228 42.696 9.45496 5.25107 0.115932
2183 2182.3 136 2 316228 42.2761 9.45496 5.21673 0.115985
2184 2183.3 136 2 316228 41.8644 9.45495 5.18327 0.116038
2185 2184.3 136 2 316228 41.4608 9.45495 5.15067 0.11609
2186 2185.3 136 2 316228 41.0649 9.45494 5.11892 0.11614
2187 2186.3 136 2 316228 40.6766 9.45494 5.088 0.116189
2188 2187.3 136 2 316228 40.2956 9.45493 5.05789 0.116238
2189 2188.3 136 2 316228 39.9216 9.45493 5.02859 0.116285
2190 2189.3 136 2 316228 39.5546 9.45492 5.00006 0.116331
2191 2190.3 136 2 316228 39.1942 9.45492 4.97229 0.116376
2192 2191.3 136 2 316228 38.8403 9.45491 4.94528 0.11642
2193 2192.3 136 2 316228 38.4927 9.45491 4.919 0.116463
2194 2193.3 136 2 316228 38.1512 9.4549 4.89343 0.116504
2195 2194.3 136 2 316228 37.8156 9.4549 4.86856 0.116545
2196 2195.3 136 2 316228 37.4858 9.45489 4.84437 0.116585
2197 2196.3 136 2 316228 37.1616 9.45489 4.82085 0.116624
2198 2197.3 136 2 316228 36.8427 9.45489 4.79798 0.116662
2199 2198.3 136 2 316228 36.5292 9.45488 4.77574 0.1167
2200 2199.3 136 2 316228 36.2208 9.45488 4.75412 0.116736
2201 2200.3 136 2 316228 35.9174 9.45487 4.73311 0.116771
2202 2201.3 136 2 316228 35.6188 9.45487 4.71268 0.116806
2203 2202.3 136 2 316228 35.3249 9.45486 4.69283 0.116839
2204 2203.3 136 2 316228 35.0356 9.45486 4.67353 0.116872
2205 2204.3 136 2 316228 34.7507 9.45485 4.65478 0.116904
2206 2205.3 136 2 316228 34.4702 9.45485 4.63656 0.116935
2207 2206.3 136 2 316228 34.1939 9.45485 4.61885 0.116966
2208 2207.3 136 2 316228 33.9217 9.45484 4.60164 0.116995
2209 2208.3 136 2 316228 33.6534 9.45484 4.58493 0.117024
2210 2209.3 136 2 316228 33.389 9.45483 4.56869 0.117052
2211 2210.3 136 2 316228 33.1285 9.45483 4.55291 0.11708
2212 2211.3 136 2 316228 32.8715 9.45483 4.53758 0.117107
2213 2212.3 136 2 316228 32.6182 9.45482 4.52269 0.117133
2214 2213.3 136 2 316228 32.3683 9.45482 4.50823 0.117158
2215 2214.3 136 2 316228 32.1219 9.45481 4.49418 0.117183
2216 2215.3 136 2 316228 31.8787 9.45481 4.48053 0.117207
2217 2216.3 136 2 316228 31.6388 9.45481 4.46728 0.11723
2218 2217.3 136 2 316228 31.402 9.4548 4.45441 0.117253
2219 2218.3 136 2 316228 31.1683 9.4548 4.4419 0.117275
2220 2219.3 136 2 316228 30.9376 9.4548 4.42976 0.117297
2221 2220.3 136 2 316228 30.7098 9.45479 4.41797 0.117318
2222 2221.3 136 2 316228 30.4848 9.45479 4.40652 0.117339
2223 2222.3 136 2 316228 30.2626 9.45478 4.39539 0.117359
2224 2223.3 136 2 316228 30.0431 9.45478 4.38459 0.117378
2225 2224.3 136 2 316228 29.8263 9.45478 4.37411 0.117397
2226 2225.3 136 2 316228 29.612 9.45477 4.36392 0.117415
2227 2226.3 136 2 316228 29.4003 9.45477 4.35403 0.117433
2228 2227.3 136 2 316228 29.191 9.45477 4.34443 0.117451
2229 2228.3 136 2 316228 28.9841 9.45476 4.3351 0.117468
2230 2229.3 136 2 316228 28.7796 9.45476 4.32605 0.117484
2231 2230.3 136 2 316228 28.5774 9.45476 4.31725 0.1175
2232 2231.3 136 2 316228 28.3774 9.45475 4.30872 0.117516
2233 2232.3 136 2 316228 28.1796 9.45475 4.30043 0.117531
2234 2233.3 136 2 316228 27.984 9.45474 4.29238 0.117546
2235 2234.3 136 2 316228 27.7904 9.45474 4.28456 0.11756
2236 2235.3 136 2 316228 27.599 9.45474 4.27697 0.117574
2237 2236.3 136 2 316228 27.4095 9.45473 4.26961 0.117588
2238 2237.3 136 2 316228 27.222 9.45473 4.26245 0.117601
2239 2238.3 136 2 316228 27.0364 9.45473 4.25551 0.117614
2240 2239.3 136 2 316228 26.8527 9.45472 4.24876 0.117627
2241 2240.3 136 2 316228 26.6709 9.45472 4.24222 0.117639
2242 2241.3 136 2 316228 26.4909 9.45472 4.23586 0.117651
2243 2242.3 136 2 316228 26.3126 9.45472 4.22969 0.117662
2244 2243.3 136 2 316228 26.1361 9.45471 4.2237 0.117673
2245 2244.3 136 2 316228 25.9613 9.45471 4.21788 0.117684
2246 2245.3 136 2 316228 25.7882 9.45471 4.21223 0.117695
2247 2246.3 136 2 316228 25.6167 9.4547 4.20675 0.117705
2248 2247.3 136 2 316228 25.4468 9.4547 4.20142 0.117715
2249 2248.3 136 2 316228 25.2786 9.4547 4.19625 0.117725
2250 2249.3 136 2 316228 25.1118 9.45469 4.19124 0.117734
2251 2250.3 136 2 316228 24.9466 9.45469 4.18636 0.117744
2252 2251.3 136 2 316228 24.7829 9.45469 4.18163 0.117753
2253 2252.3 136 2 316228 24.6206 9.45468 4.17704 0.117761
2254 2253.3 136 2 316228 24.4598 9.45468 4.17258 0.11777
2255 2254.3 136 2 316228 24.3004 9.45468 4.16826 0.117778
2256 2255.3 136 2 316228 24.1424 9.45468 4.16405 0.117786
2257 2256.3 136 2 316228 23.9858 9.45467 4.15997 0.117794
2258 2257.3 136 2 316228 23.8305 9.45467 4.15601 0.117801
2259 2258.3 136 2 316228 23.6765 9.45467 4.15217 0.117808
2260 2259.3 136 2 316228 23.5239 9.45466 4.14844 0.117816
2261 2260.3 136 2 316228 23.3725 9.45466 4.14481 0.117822
2262 2261.3 136 2 316228 23.2224 9.45466 4.14129 0.117829
2263 2262.3 136 2 316228 23.0735 9.45466 4.13788 0.117836
2264 2263.3 136 2 316228 22.9258 9.45465 4.13456 0.117842
2265 2264.3 136 2 316228 22.7794 9.45465 4.13134 0.117848
2266 2265.3 136 2 316228 22.6341 9.45465 4.12822 0.117854
2267 2266.3 136 2 316228 22.49 9.45464 4.12518 0.11786
2268 2267.3 136 2 316228 22.347 9.45464 4.12224 0.117866
2269 2268.3 136 2 316228 22.2052 9.45464 4.11938 0.117871
2270 2269.3 136 2 316228 22.0645 9.45464 4.1166 0.117877
2271 2270.3 136 2 316228 21.9248 9.45463 4.11391 0.117882
2272 2271.3 136 2 316228 21.7863 9.45463 4.11129 0.117887
2273 2272.3 136 2 316228 21.6489 9.45463 4.10875 0.117892
2274 2273.3 136 2 316228 21.5124 9.45463 4.10629 0.117896
2275 2274.3 136 2 316228 21.3771 9.45462 4.10389 0.117901
2276 2275.3 136 2 316228 21.2427 9.45462 4.10157 0.117906
2277 2276.3 136 2 316228 21.1094 9.45462 4.09931 0.11791
2278 2277.3 136 2 316228 20.977 9.45461 4.09712 0.117914
2279 2278.3 136 2 316228 20.8457 9.45461 4.09499 0.117918
2280 2279.3 136 2 316228 20.7153 9.45461 4.09293 0.117922
2281 2280.3 136 2 316228 20.5859 9.45461 4.09093 0.117926
2282 2281.3 136 2 316228 20.4574 9.4546 4.08898 0.11793
2283 2282.3 136 2 316228 20.3299 9.4546 4.08709 0.117934
2284 2283.3 136 2 316228 20.2033 9.4546 4.08526 0.117937
2285 2284.3 136 2 316228 20.0776 9.4546 4.08348 0.117941
2286 2285.3 136 2 316228 19.9528 9.45459 4.08175 0.117944
2287 2286.3 136 2 316228 19.8289 9.45459 4.08007 0.117947
2288 2287.3 136 2 316228 19.7058 9.45459 4.07844 0.11795
2289 2288.3 136 2 316228 19.5837 9.45459 4.07686 0.117954
2290 2289.3 136 2 316228 19.4624 9.45459 4.07533 0.117957
2291 2290.3 136 2 316228 19.342 9.45458 4.07384 0.117959
2292 2291.3 136 2 316228 19.2224 9.45458 4.07239 0.117962
2293 2292.3 136 2 316228 19.1036 9.45458 4.07098 0.117965
2294 2293.3 136 2 316228 18.9857 9.45458 4.06962 0.117968
2295 2294.3 136 2 316228 18.8685 9.45457 4.0683 0.11797
2296 2295.3 136 1 316228 18.6545 9.45457 4.06701 0.118056
2297 2296.3 136 1 316228 18.5424 9.45457 4.02422 0.118056
2298 2297.3 136 1 316228 18.431 9.45457 4.02422 0.118056
2299 2298.3 136 1 316228 18.3202 9.45456 4.02422 0.118056
2300 2299.3 136 1 316228 18.2101 9.45456 4.02422 0.118056
2301 2300.3 136 1 316228 18.1007 9.45456 4.02422 0.118056
2302 2301.3 136 1 316228 17.9919 9.45456 4.02422 0.118056
2303 2302.3 136 1 316228 17.8837 9.45456 4.02422 0.118056
2304 2303.3 136 1 316228 17.7762 9.45455 4.02422 0.118056
2305 2304.3 136 1 316228 17.6694 9.45455 4.02423 0.118056
2306 2305.3 136 1 316228 17.5632 9.45455 4.02423 0.118056
2307 2306.3 136 1 316228 17.4576 9.45455 4.02423 0.118056
2308 2307.3 136 1 316228 17.3527 9.45454 4.02423 0.118056
2309 2308.3 136 1 316228 17.2483 9.45454 4.02423 0.118056
2310 2309.3 136 1 316228 17.1446 9.45454 4.02423 0.118057
2311 2310.3 136 1 316228 17.0416 9.45454 4.02423 0.118057
2312 2311.3 136 1 316228 16.9391 9.45454 4.02423 0.118057
2313 2312.3 136 1 316228 16.8373 9.45453 4.02423 0.118057
2314 2313.3 136 1 316228 16.736 9.45453 4.02423 0.118057
2315 2314.3 136 1 316228 16.6354 9.45453 4.02423 0.118057
2316 2315.3 136 1 316228 16.5354 9.45453 4.02423 0.118057
2317 2316.3 136 1 316228 16.4359 9.45453 4.02424 0.118057
2318 2317.3 136 1 316228 16.3371 9.45452 4.02424 0.118057
2319 2318.3 136 1 316228 16.2388 9.45452 4.02424 0.118057
2320 2319.3 136 1 316228 16.1412 9.45452 4.02424 0.118057
2321 2320.3 136 1 316228 16.0441 9.45452 4.02424 0.118057
2322 2321.3 136 1 316228 15.9476 9.45452 4.02424 0.118057
2323 2322.3 136 1 316228 15.8517 9.45451 4.02424 0.118057
2324 2323.3 136 1 316228 15.7564 9.45451 4.02424 0.118057
2325 2324.3 136 1 316228 15.6616 9.45451 4.02424 0.118057
2326 2325.3 136 1 316228 15.5674 9.45451 4.02424 0.118057
2327 2326.3 136 1 316228 15.4737 9.45451 4.02424 0.118057
2328 2327.3 136 1 316228 15.3807 9.4545 4.02424 0.118057
2329 2328.3 136 1 316228 15.2881 9.4545 4.02424 0.118057
2330 2329.3 136 1 316228 15.1962 9.4545 4.02424 0.118057
2331 2330.3 136 1 316228 15.1048 9.4545 4.02425 0.118057
2332 2331.3 136 1 316228 15.0139 9.4545 4.02425 0.118057
2333 2332.3 136 1 316228 14.9236 9.4545 4.02425 0.118057
2334 2333.3 136 1 316228 14.8338 9.45449 4.02425 0.118057
2335 2334.3 136 1 316228 14.7445 9.45449 4.02425 0.118057
2336 2335.3 136 1 316228 14.6558 9.45449 4.02425 0.118057
2337 2336.3 136 1 316228 14.5676 9.45449 4.02425 0.118057
2338 2337.3 136 1 316228 14.48 9.45449 4.02425 0.118057
2339 2338.3 136 1 316228 14.3928 9.45448 4.02425 0.118057
2340 2339.3 136 1 316228 14.3062 9.45448 4.02425 0.118057
2341 2340.3 136 1 316228 14.2201 9.45448 4.02425 0.118057
2342 2341.3 136 1 316228 14.1346 9.45448 4.02425 0.118057
2343 2342.3 136 1 316228 14.0495 9.45448 4.02425 0.118057
2344 2343.3 136 1 316228 13.965 9.45448 4.02425 0.118057
2345 2344.3 136 1 316228 13.8809 9.45447 4.02426 0.118058
2346 2345.3 136 1 316228 13.7974 9.45447 4.02426 0.118058
2347 2346.3 136 1 316228 13.7143 9.45447 4.02426 0.118058
2348 2347.3 136 1 316228 13.6318 9.45447 4.02426 0.118058
2349 2348.3 136 1 316228 13.5498 9.45447 4.02426 0.118058
2350 2349.3 136 1 316228 13.4682 9.45447 4.02426 0.118058
2351 2350.3 136 1 316228 13.3871 9.45446 4.02426 0.118058
2352 2351.3 136 1 316228 13.3065 9.45446 4.02426 0.118058
2353 2352.3 136 1 316228 13.2265 9.45446 4.02426 0.118058
2354 2353.3 136 1 316228 13.1468 9.45446 4.02426 0.118058
2355 2354.3 136 1 316228 13.0677 9.45446 4.02426 0.118058
2356 2355.3 136 1 316228 12.989 9.45446 4.02426 0.118058
2357 2356.3 136 1 316228 12.9108 9.45445 4.02426 0.118058
2358 2357.3 136 1 316228 12.8331 9.45445 4.02426 0.118058
2359 2358.3 136 1 316228 12.7558 9.45445 4.02426 0.118058
2360 2359.3 136 1 316228 12.679 9.45445 4.02426 0.118058
2361 2360.3 136 1 316228 12.6027 9.45445 4.02427 0.118058
2362 2361.3 136 1 316228 12.5268 9.45445 4.02427 0.118058
2363 2362.3 136 1 316228 12.4514 9.45445 4.02427 0.118058
2364 2363.3 136 1 316228 12.3764 9.45444 4.02427 0.118058
2365 2364.3 136 1 316228 12.3019 9.45444 4.02427 0.118058
2366 2365.3 136 1 316228 12.2278 9.45444 4.02427 0.118058
2367 2366.3 136 1 316228 12.1542 9.45444 4.02427 0.118058
2368 2367.3 136 1 316228 12.081 9.45444 4.02427 0.118058
2369 2368.3 136 1 316228 12.0083 9.45444 4.02427 0.118058
2370 2369.3 136 1 316228 11.936 9.45444 4.02427 0.118058
2371 2370.3 136 1 316228 11.8641 9.45443 4.02427 0.118058
2372 2371.3 136 1 316228 11.7926 9.45443 4.02427 0.118058
2373 2372.3 136 1 316228 11.7216 9.45443 4.02427 0.118058
2374 2373.3 136 1 316228 11.651 9.45443 4.02427 0.118058
2375 2374.3 136 1 316228 11.5809 9.45443 4.02427 0.118058
2376 2375.3 136 1 316228 11.5111 9.45443 4.02427 0.118058
2377 2376.3 136 1 316228 11.4418 9.45443 4.02427 0.118058
2378 2377.3 136 1 316228 11.3729 9.45442 4.02427 0.118058
2379 2378.3 136 1 316228 11.3044 9.45442 4.02428 0.118058
2380 2379.3 136 1 316228 11.2363 9.45442 4.02428 0.118058
2381 2380.3 136 1 316228 11.1686 9.45442 4.02428 0.118058
2382 2381.3 136 1 316228 11.1013 9.45442 4.02428 0.118058
2383 2382.3 136 1 316228 11.0345 9.45442 4.02428 0.118058
2384 2383.3 136 1 316228 10.968 9.45442 4.02428 0.118058
2385 2384.3 136 1 316228 10.9019 9.45441 4.02428 0.118058
2386 2385.3 136 1 316228 10.8362 9.45441 4.02428 0.118058
2387 2386.3 136 1 316228 10.771 9.45441 4.02428 0.118058
2388 2387.3 136 1 316228 10.7061 9.45441 4.02428 0.118059
2389 2388.3 136 1 316228 10.6416 9.45441 4.02428 0.118059
2390 2389.3 136 1 316228 10.5775 9.45441 4.02428 0.118059
