timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
3781 3780.8 122 1 316227 249.384 115.343 4.00626 0.736579
3782 3781.8 122 1 316227 248.994 115.343 4.00627 0.736582
3783 3782.8 122 1 316227 248.604 115.343 4.00628 0.736585
3784 3783.8 122 1 316227 248.213 115.343 4.00629 0.736588
3785 3784.8 122 1 316227 247.823 115.343 4.0063 0.736591
3786 3785.8 122 1 316227 247.433 115.343 4.00631 0.736594
3787 3786.8 122 1 316227 247.042 115.343 4.00633 0.736597
3788 3787.8 122 1 316227 246.651 115.343 4.00634 0.7366
3789 3788.8 122 1 316227 246.26 115.343 4.00635 0.736603
3790 3789.8 122 1 316227 245.87 115.343 4.00636 0.736606
3791 3790.8 122 1 316227 245.479 115.343 4.00637 0.736609
3792 3791.8 122 1 316227 245.087 115.343 4.00639 0.736612
3793 3792.8 122 1 316227 244.696 115.344 4.0064 0.736615
3794 3793.8 122 1 316227 244.305 115.344 4.00641 0.736618
3795 3794.8 122 1 316227 243.914 115.344 4.00642 0.736621
3796 3795.8 122 1 316227 243.522 115.344 4.00643 0.736624
3797 3796.8 122 1 316227 243.131 115.344 4.00644 0.736627
3798 3797.8 122 1 316227 242.739 115.344 4.00646 0.73663
3799 3798.8 122 1 316227 242.347 115.344 4.00647 0.736633
3800 3799.8 122 1 316227 241.956 115.344 4.00648 0.736636
3801 3800.8 122 1 316227 241.564 115.344 4.00649 0.736639
3802 3801.8 122 1 316227 241.172 115.344 4.0065 0.736641
3803 3802.8 122 1 316227 240.78 115.344 4.00651 0.736644
3804 3803.8 122 1 316227 240.388 115.344 4.00653 0.736647
3805 3804.8 122 1 316227 239.996 115.344 4.00654 0.73665
3806 3805.8 122 1 316227 239.604 115.344 4.00655 0.736653
3807 3806.8 122 1 316227 239.212 115.345 4.00656 0.736656
3808 3807.8 122 1 316227 238.82 115.345 4.00657 0.736659
3809 3808.8 122 1 316227 238.427 115.345 4.00658 0.736662
3810 3809.8 122 1 316227 238.035 115.345 4.00659 0.736665
3811 3810.8 122 1 316227 237.643 115.345 4.00661 0.736668
3812 3811.8 122 1 316227 237.251 115.345 4.00662 0.73667
3813 3812.8 122 1 316227 236.858 115.345 4.00663 0.736673
3814 3813.8 122 1 316227 236.466 115.345 4.00664 0.736676
3815 3814.8 122 1 316227 236.074 115.345 4.00665 0.736679
3816 3815.8 122 1 316227 235.681 115.345 4.00666 0.736682
3817 3816.8 122 1 316227 235.289 115.345 4.00667 0.736685
3818 3817.8 122 1 316227 234.896 115.345 4.00668 0.736688
3819 3818.8 122 1 316227 234.504 115.345 4.0067 0.73669
3820 3819.8 122 1 316227 234.112 115.346 4.00671 0.736693
3821 3820.8 122 1 316227 233.719 115.346 4.00672 0.736696
3822 3821.8 122 1 316227 233.327 115.346 4.00673 0.736699
3823 3822.8 122 1 316227 232.935 115.346 4.00674 0.736702
3824 3823.8 122 1 316227 232.542 115.346 4.00675 0.736705
3825 3824.8 122 1 316227 232.15 115.346 4.00676 0.736707
3826 3825.8 122 1 316227 231.758 115.346 4.00677 0.73671
3827 3826.8 122 1 316227 231.365 115.346 4.00678 0.736713
3828 3827.8 122 1 316227 230.973 115.346 4.0068 0.736716
3829 3828.8 122 1 316227 230.581 115.346 4.00681 0.736719
3830 3829.8 122 1 316227 230.189 115.346 4.00682 0.736721
3831 3830.8 122 1 316227 229.797 115.346 4.00683 0.736724
3832 3831.8 122 1 316227 229.404 115.346 4.00684 0.736727
3833 3832.8 122 1 316227 229.012 115.346 4.00685 0.73673
3834 3833.8 122 1 316227 228.62 115.347 4.00686 0.736732
3835 3834.8 122 1 316227 228.228 115.347 4.00687 0.736735
3836 3835.8 122 1 316227 227.836 115.347 4.00688 0.736738
3837 3836.8 122 1 316227 227.445 115.347 4.00689 0.736741
3838 3837.8 122 1 316227 227.053 115.347 4.00691 0.736743
3839 3838.8 122 1 316227 226.661 115.347 4.00692 0.736746
3840 3839.8 122 1 316227 226.269 115.347 4.00693 0.736749
3841 3840.8 122 1 316227 225.878 115.347 4.00694 0.736752
3842 3841.8 122 1 316227 225.486 115.347 4.00695 0.736754
3843 3842.8 122 1 316227 225.095 115.347 4.00696 0.736757
3844 3843.8 122 1 316227 224.703 115.347 4.00697 0.73676
3845 3844.8 122 1 316227 224.312 115.347 4.00698 0.736763
3846 3845.8 122 1 316227 223.921 115.347 4.00699 0.736765
3847 3846.8 122 1 316227 223.53 115.347 4.007 0.736768
3848 3847.8 122 1 316227 223.138 115.347 4.00701 0.736771
3849 3848.8 122 1 316227 222.748 115.348 4.00702 0.736773
3850 3849.8 122 1 316227 222.357 115.348 4.00703 0.736776
3851 3850.8 122 1 316227 221.966 115.348 4.00705 0.736779
3852 3851.8 122 1 316227 221.575 115.348 4.00706 0.736782
3853 3852.8 122 1 316227 221.185 115.348 4.00707 0.736784
3854 3853.8 122 1 316227 220.794 115.348 4.00708 0.736787
3855 3854.8 122 1 316227 220.404 115.348 4.00709 0.73679
3856 3855.8 122 1 316227 220.014 115.348 4.0071 0.736792
3857 3856.8 122 1 316227 219.623 115.348 4.00711 0.736795
3858 3857.8 122 1 316227 219.233 115.348 4.00712 0.736798
3859 3858.8 122 1 316227 218.843 115.348 4.00713 0.7368
3860 3859.8 122 1 316227 218.454 115.348 4.00714 0.736803
3861 3860.8 122 1 316227 218.064 115.348 4.00715 0.736805
3862 3861.8 122 1 316227 217.675 115.348 4.00716 0.736808
3863 3862.8 122 1 316227 217.285 115.349 4.00717 0.736811
3864 3863.8 122 1 316227 216.896 115.349 4.00718 0.736813
3865 3864.8 122 1 316227 216.507 115.349 4.00719 0.736816
3866 3865.8 122 1 316227 216.118 115.349 4.0072 0.736819
3867 3866.8 122 1 316227 215.729 115.349 4.00721 0.736821
3868 3867.8 122 1 316227 215.34 115.349 4.00722 0.736824
3869 3868.8 122 1 316227 214.952 115.349 4.00723 0.736826
3870 3869.8 122 1 316227 214.563 115.349 4.00724 0.736829
3871 3870.8 122 1 316227 214.175 115.349 4.00725 0.736832
3872 3871.8 122 1 316227 213.787 115.349 4.00726 0.736834
3873 3872.8 122 1 316227 213.399 115.349 4.00727 0.736837
3874 3873.8 122 1 316227 213.011 115.349 4.00728 0.736839
3875 3874.8 122 1 316227 212.624 115.349 4.00729 0.736842
3876 3875.8 122 1 316227 212.236 115.349 4.0073 0.736844
3877 3876.8 122 1 316227 211.849 115.349 4.00732 0.736847
3878 3877.8 122 1 316227 211.462 115.349 4.00733 0.73685
3879 3878.8 122 1 316227 211.075 115.35 4.00734 0.736852
3880 3879.8 122 1 316227 210.689 115.35 4.00735 0.736855
3881 3880.8 122 1 316227 210.302 115.35 4.00736 0.736857
3882 3881.8 122 1 316227 209.916 115.35 4.00737 0.73686
3883 3882.8 122 1 316227 209.529 115.35 4.00738 0.736862
3884 3883.8 122 1 316227 209.143 115.35 4.00739 0.736865
3885 3884.8 122 1 316227 208.758 115.35 4.0074 0.736867
3886 3885.8 122 1 316227 208.372 115.35 4.00741 0.73687
3887 3886.8 122 1 316227 207.987 115.35 4.00742 0.736872
3888 3887.8 122 1 316227 207.601 115.35 4.00743 0.736875
3889 3888.8 122 1 316227 207.216 115.35 4.00744 0.736877
3890 3889.8 122 1 316227 206.832 115.35 4.00745 0.73688
3891 3890.8 122 1 316227 206.447 115.35 4.00746 0.736882
3892 3891.8 122 1 316227 206.063 115.35 4.00746 0.736885
3893 3892.8 122 1 316227 205.679 115.35 4.00747 0.736887
3894 3893.8 122 1 316227 205.295 115.351 4.00748 0.73689
3895 3894.8 122 1 316227 204.911 115.351 4.00749 0.736892
3896 3895.8 122 1 316227 204.527 115.351 4.0075 0.736895
3897 3896.8 122 1 316227 204.144 115.351 4.00751 0.736897
3898 3897.8 122 1 316227 203.761 115.351 4.00752 0.7369
3899 3898.8 122 1 316227 203.378 115.351 4.00753 0.736902
3900 3899.8 122 1 316227 202.995 115.351 4.00754 0.736905
3901 3900.8 122 1 316227 202.613 115.351 4.00755 0.736907
3902 3901.8 122 1 316227 202.231 115.351 4.00756 0.73691
3903 3902.8 122 1 316227 201.849 115.351 4.00757 0.736912
3904 3903.8 122 1 316227 201.467 115.351 4.00758 0.736915
3905 3904.8 122 1 316227 201.086 115.351 4.00759 0.736917
3906 3905.8 122 1 316227 200.705 115.351 4.0076 0.736919
3907 3906.8 122 1 316227 200.324 115.351 4.00761 0.736922
3908 3907.8 122 1 316227 199.943 115.351 4.00762 0.736924
3909 3908.8 122 1 316227 199.562 115.351 4.00763 0.736927
3910 3909.8 122 1 316227 199.182 115.351 4.00764 0.736929
3911 3910.8 122 1 316227 198.802 115.352 4.00765 0.736931
3912 3911.8 122 1 316227 198.422 115.352 4.00766 0.736934
3913 3912.8 122 1 316227 198.043 115.352 4.00767 0.736936
3914 3913.8 122 1 316227 197.664 115.352 4.00768 0.736939
3915 3914.8 122 1 316227 197.285 115.352 4.00769 0.736941
3916 3915.8 122 1 316227 196.906 115.352 4.0077 0.736943
3917 3916.8 122 1 316227 196.528 115.352 4.00771 0.736946
3918 3917.8 122 1 316227 196.15 115.352 4.00772 0.736948
3919 3918.8 122 1 316227 195.772 115.352 4.00772 0.736951
3920 3919.8 122 1 316227 195.394 115.352 4.00773 0.736953
3921 3920.8 122 1 316227 195.017 115.352 4.00774 0.736955
3922 3921.8 122 1 316227 194.64 115.352 4.00775 0.736958
3923 3922.8 122 1 316227 194.263 115.352 4.00776 0.73696
3924 3923.8 122 1 316227 193.887 115.352 4.00777 0.736962
3925 3924.8 122 1 316227 193.51 115.352 4.00778 0.736965
3926 3925.8 122 1 316227 193.134 115.352 4.00779 0.736967
3927 3926.8 122 1 316227 192.759 115.353 4.0078 0.736969
3928 3927.8 122 1 316227 192.383 115.353 4.00781 0.736972
3929 3928.8 122 1 316227 192.008 115.353 4.00782 0.736974
3930 3929.8 122 1 316227 191.634 115.353 4.00783 0.736976
3931 3930.8 122 1 316227 191.259 115.353 4.00784 0.736979
3932 3931.8 122 1 316227 190.885 115.353 4.00784 0.736981
3933 3932.8 122 1 316227 190.511 115.353 4.00785 0.736983
3934 3933.8 122 1 316227 190.138 115.353 4.00786 0.736986
3935 3934.8 122 1 316227 189.764 115.353 4.00787 0.736988
3936 3935.8 122 1 316227 189.391 115.353 4.00788 0.73699
3937 3936.8 122 1 316227 189.019 115.353 4.00789 0.736992
3938 3937.8 122 1 316227 188.646 115.353 4.0079 0.736995
3939 3938.8 122 1 316227 188.274 115.353 4.00791 0.736997
3940 3939.8 122 1 316227 187.903 115.353 4.00792 0.736999
3941 3940.8 122 1 316227 187.531 115.353 4.00793 0.737002
3942 3941.8 122 1 316227 187.16 115.353 4.00793 0.737004
3943 3942.8 122 1 316227 186.789 115.353 4.00794 0.737006
3944 3943.8 122 1 316227 186.419 115.353 4.00795 0.737008
3945 3944.8 122 1 316227 186.049 115.354 4.00796 0.737011
3946 3945.8 122 1 316227 185.679 115.354 4.00797 0.737013
3947 3946.8 122 1 316227 185.309 115.354 4.00798 0.737015
3948 3947.8 122 1 316227 184.94 115.354 4.00799 0.737017
3949 3948.8 122 1 316227 184.571 115.354 4.008 0.73702
3950 3949.8 122 1 316227 184.203 115.354 4.00801 0.737022
3951 3950.8 122 1 316227 183.835 115.354 4.00801 0.737024
3952 3951.8 122 1 316227 183.467 115.354 4.00802 0.737026
3953 3952.8 122 1 316227 183.099 115.354 4.00803 0.737028
3954 3953.8 122 1 316227 182.732 115.354 4.00804 0.737031
3955 3954.8 122 1 316227 182.366 115.354 4.00805 0.737033
3956 3955.8 122 1 316227 181.999 115.354 4.00806 0.737035
3957 3956.8 122 1 316227 181.633 115.354 4.00807 0.737037
3958 3957.8 122 1 316227 181.267 115.354 4.00808 0.737039
3959 3958.8 122 1 316227 180.902 115.354 4.00808 0.737042
3960 3959.8 122 1 316227 180.537 115.354 4.00809 0.737044
3961 3960.8 122 1 316227 180.172 115.354 4.0081 0.737046
3962 3961.8 122 1 316227 179.807 115.354 4.00811 0.737048
3963 3962.8 122 1 316227 179.443 115.355 4.00812 0.73705
3964 3963.8 122 1 316227 179.08 115.355 4.00813 0.737052
3965 3964.8 122 1 316227 178.716 115.355 4.00814 0.737055
3966 3965.8 122 1 316227 178.353 115.355 4.00814 0.737057
3967 3966.8 122 1 316227 177.991 115.355 4.00815 0.737059
3968 3967.8 122 1 316227 177.629 115.355 4.00816 0.737061
3969 3968.8 122 1 316227 177.267 115.355 4.00817 0.737063
3970 3969.8 122 1 316227 176.905 115.355 4.00818 0.737065
3971 3970.8 122 1 316227 176.544 115.355 4.00819 0.737068
3972 3971.8 122 1 316227 176.183 115.355 4.0082 0.73707
3973 3972.8 122 1 316227 175.823 115.355 4.0082 0.737072
3974 3973.8 122 1 316227 175.463 115.355 4.00821 0.737074
3975 3974.8 122 1 316227 175.103 115.355 4.00822 0.737076
3976 3975.8 122 1 316227 174.744 115.355 4.00823 0.737078
3977 3976.8 122 1 316227 174.385 115.355 4.00824 0.73708
3978 3977.8 122 1 316227 174.026 115.355 4.00825 0.737082
3979 3978.8 122 1 316227 173.668 115.355 4.00825 0.737084
3980 3979.8 122 1 316227 173.31 115.355 4.00826 0.737087
3981 3980.8 122 1 316227 172.953 115.355 4.00827 0.737089
3982 3981.8 122 1 316227 172.596 115.356 4.00828 0.737091
3983 3982.8 122 1 316227 172.239 115.356 4.00829 0.737093
3984 3983.8 122 1 316227 171.883 115.356 4.0083 0.737095
3985 3984.8 122 1 316227 171.527 115.356 4.0083 0.737097
3986 3985.8 122 1 316227 171.172 115.356 4.00831 0.737099
3987 3986.8 122 1 316227 170.817 115.356 4.00832 0.737101
3988 3987.8 122 1 316227 170.462 115.356 4.00833 0.737103
3989 3988.8 122 1 316227 170.108 115.356 4.00834 0.737105
3990 3989.8 122 1 316227 169.754 115.356 4.00834 0.737107
3991 3990.8 122 1 316227 169.4 115.356 4.00835 0.737109
3992 3991.8 122 1 316227 169.047 115.356 4.00836 0.737111
3993 3992.8 122 1 316227 168.694 115.356 4.00837 0.737113
3994 3993.8 122 1 316227 168.342 115.356 4.00838 0.737115
3995 3994.8 122 1 316227 167.99 115.356 4.00838 0.737117
3996 3995.8 122 1 316227 167.638 115.356 4.00839 0.737119
3997 3996.8 122 1 316227 167.287 115.356 4.0084 0.737121
3998 3997.8 122 1 316227 166.937 115.356 4.00841 0.737124
3999 3998.8 122 1 316227 166.586 115.356 4.00842 0.737126
4000 3999.8 122 1 316227 166.236 115.356 4.00842 0.737128
4001 4000.8 122 1 316227 165.887 115.357 4.00843 0.73713
4002 4001.8 122 1 316227 165.538 115.357 4.00844 0.737132
4003 4002.8 122 1 316227 165.189 115.357 4.00845 0.737134
4004 4003.8 122 1 316227 164.841 115.357 4.00846 0.737136
4005 4004.8 122 1 316227 164.493 115.357 4.00846 0.737138
4006 4005.8 122 1 316227 164.145 115.357 4.00847 0.737139
4007 4006.8 122 1 316227 163.798 115.357 4.00848 0.737141
4008 4007.8 122 1 316227 163.452 115.357 4.00849 0.737143
4009 4008.8 122 1 316227 163.105 115.357 4.0085 0.737145
4010 4009.8 122 1 316227 162.76 115.357 4.0085 0.737147
4011 4010.8 122 1 316227 162.414 115.357 4.00851 0.737149
4012 4011.8 122 1 316227 162.069 115.357 4.00852 0.737151
4013 4012.8 122 1 316227 161.725 115.357 4.00853 0.737153
4014 4013.8 122 1 316227 161.381 115.357 4.00853 0.737155
4015 4014.8 122 1 316227 161.037 115.357 4.00854 0.737157
4016 4015.8 122 1 316227 160.694 115.357 4.00855 0.737159
4017 4016.8 122 1 316227 160.351 115.357 4.00856 0.737161
4018 4017.8 122 1 316227 160.008 115.357 4.00856 0.737163
4019 4018.8 122 1 316227 159.666 115.357 4.00857 0.737165
4020 4019.8 122 1 316227 159.325 115.357 4.00858 0.737167
4021 4020.8 122 1 316227 158.984 115.357 4.00859 0.737169
4022 4021.8 122 1 316227 158.643 115.358 4.0086 0.737171
4023 4022.8 122 1 316227 158.303 115.358 4.0086 0.737173
4024 4023.8 122 1 316227 157.963 115.358 4.00861 0.737174
4025 4024.8 122 1 316227 157.623 115.358 4.00862 0.737176
4026 4025.8 122 1 316227 157.284 115.358 4.00863 0.737178
4027 4026.8 122 1 316227 156.946 115.358 4.00863 0.73718
4028 4027.8 122 1 316227 156.608 115.358 4.00864 0.737182
4029 4028.8 122 1 316227 156.27 115.358 4.00865 0.737184
4030 4029.8 122 1 316227 155.933 115.358 4.00866 0.737186
4031 4030.8 122 1 316227 155.596 115.358 4.00866 0.737188
4032 4031.8 122 1 316227 155.26 115.358 4.00867 0.73719
4033 4032.8 122 1 316227 154.924 115.358 4.00868 0.737191
4034 4033.8 122 1 316227 154.588 115.358 4.00868 0.737193
4035 4034.8 122 1 316227 154.253 115.358 4.00869 0.737195
4036 4035.8 122 1 316227 153.919 115.358 4.0087 0.737197
4037 4036.8 122 1 316227 153.585 115.358 4.00871 0.737199
4038 4037.8 122 1 316227 153.251 115.358 4.00871 0.737201
4039 4038.8 122 1 316227 152.918 115.358 4.00872 0.737203
4040 4039.8 122 1 316227 152.585 115.358 4.00873 0.737204
4041 4040.8 122 1 316227 152.253 115.358 4.00874 0.737206
4042 4041.8 122 1 316227 151.921 115.358 4.00874 0.737208
4043 4042.8 122 1 316227 151.589 115.359 4.00875 0.73721
4044 4043.8 122 1 316227 151.258 115.359 4.00876 0.737212
4045 4044.8 122 1 316227 150.928 115.359 4.00877 0.737214
4046 4045.8 122 1 316227 150.598 115.359 4.00877 0.737215
4047 4046.8 122 1 316227 150.268 115.359 4.00878 0.737217
4048 4047.8 122 1 316227 149.939 115.359 4.00879 0.737219
4049 4048.8 122 1 316227 149.61 115.359 4.00879 0.737221
4050 4049.8 122 1 316227 149.282 115.359 4.0088 0.737223
4051 4050.8 122 1 316227 148.954 115.359 4.00881 0.737225
4052 4051.8 122 1 316227 148.627 115.359 4.00882 0.737226
4053 4052.8 122 1 316227 148.3 115.359 4.00882 0.737228
4054 4053.8 122 1 316227 147.973 115.359 4.00883 0.73723
4055 4054.8 122 1 316227 147.647 115.359 4.00884 0.737232
4056 4055.8 122 1 316227 147.322 115.359 4.00884 0.737233
4057 4056.8 122 1 316227 146.997 115.359 4.00885 0.737235
4058 4057.8 122 1 316227 146.672 115.359 4.00886 0.737237
4059 4058.8 122 1 316227 146.348 115.359 4.00886 0.737239
4060 4059.8 122 1 316227 146.024 115.359 4.00887 0.737241
4061 4060.8 122 1 316227 145.701 115.359 4.00888 0.737242
4062 4061.8 122 1 316227 145.378 115.359 4.00889 0.737244
4063 4062.8 122 1 316227 145.056 115.359 4.00889 0.737246
4064 4063.8 122 1 316227 144.734 115.359 4.0089 0.737248
4065 4064.8 122 1 316227 144.413 115.359 4.00891 0.737249
4066 4065.8 122 1 316227 144.092 115.36 4.00891 0.737251
4067 4066.8 122 1 316227 143.772 115.36 4.00892 0.737253
4068 4067.8 122 1 316227 143.452 115.36 4.00893 0.737254
4069 4068.8 122 1 316227 143.132 115.36 4.00893 0.737256
4070 4069.8 122 1 316227 142.813 115.36 4.00894 0.737258
4071 4070.8 122 1 316227 142.495 115.36 4.00895 0.73726
4072 4071.8 122 1 316227 142.177 115.36 4.00895 0.737261
4073 4072.8 122 1 316227 141.859 115.36 4.00896 0.737263
4074 4073.8 122 1 316227 141.542 115.36 4.00897 0.737265
4075 4074.8 122 1 316227 141.225 115.36 4.00897 0.737267
4076 4075.8 122 1 316227 140.909 115.36 4.00898 0.737268
4077 4076.8 122 1 316227 140.593 115.36 4.00899 0.73727
4078 4077.8 122 1 316227 140.278 115.36 4.00899 0.737272
4079 4078.8 122 1 316227 139.963 115.36 4.009 0.737273
4080 4079.8 122 1 316227 139.649 115.36 4.00901 0.737275
4081 4080.8 122 1 316227 139.335 115.36 4.00901 0.737277
4082 4081.8 122 1 316227 139.022 115.36 4.00902 0.737278
4083 4082.8 122 1 316227 138.709 115.36 4.00903 0.73728
4084 4083.8 122 1 316227 138.396 115.36 4.00903 0.737282
4085 4084.8 122 1 316227 138.084 115.36 4.00904 0.737283
4086 4085.8 122 1 316227 137.773 115.36 4.00905 0.737285
4087 4086.8 122 1 316227 137.462 115.36 4.00905 0.737287
4088 4087.8 122 1 316227 137.152 115.36 4.00906 0.737288
4089 4088.8 122 1 316227 136.842 115.36 4.00907 0.73729
4090 4089.8 122 1 316227 136.532 115.361 4.00907 0.737292
4091 4090.8 122 1 316227 136.223 115.361 4.00908 0.737293
4092 4091.8 122 1 316227 135.914 115.361 4.00909 0.737295
4093 4092.8 122 1 316227 135.606 115.361 4.00909 0.737297
4094 4093.8 122 1 316227 135.299 115.361 4.0091 0.737298
4095 4094.8 122 1 316227 134.992 115.361 4.00911 0.7373
4096 4095.8 122 1 316227 134.685 115.361 4.00911 0.737301
4097 4096.8 122 1 316227 134.379 115.361 4.00912 0.737303
4098 4097.8 122 1 316227 134.073 115.361 4.00913 0.737305
4099 4098.8 122 1 316227 133.768 115.361 4.00913 0.737306
4100 4099.8 122 1 316227 133.463 115.361 4.00914 0.737308
4101 4100.8 122 1 316227 133.159 115.361 4.00914 0.73731
4102 4101.8 122 1 316227 132.855 115.361 4.00915 0.737311
4103 4102.8 122 1 316227 132.552 115.361 4.00916 0.737313
4104 4103.8 122 1 316227 132.249 115.361 4.00916 0.737314
4105 4104.8 122 1 316227 131.947 115.361 4.00917 0.737316
4106 4105.8 122 1 316227 131.645 115.361 4.00918 0.737318
4107 4106.8 122 1 316227 131.344 115.361 4.00918 0.737319
4108 4107.8 122 1 316227 131.043 115.361 4.00919 0.737321
4109 4108.8 122 1 316227 130.742 115.361 4.00919 0.737322
4110 4109.8 122 1 316227 130.442 115.361 4.0092 0.737324
4111 4110.8 122 1 316227 130.143 115.361 4.00921 0.737325
4112 4111.8 122 1 316227 129.844 115.361 4.00921 0.737327
4113 4112.8 122 1 316227 129.546 115.361 4.00922 0.737329
4114 4113.8 122 1 316227 129.248 115.361 4.00923 0.73733
4115 4114.8 122 1 316227 128.95 115.362 4.00923 0.737332
4116 4115.8 122 1 316227 128.653 115.362 4.00924 0.737333
4117 4116.8 122 1 316227 128.357 115.362 4.00924 0.737335
4118 4117.8 122 1 316227 128.061 115.362 4.00925 0.737336
4119 4118.8 122 1 316227 127.765 115.362 4.00926 0.737338
4120 4119.8 122 1 316227 127.47 115.362 4.00926 0.737339
4121 4120.8 122 1 316227 127.176 115.362 4.00927 0.737341
4122 4121.8 122 1 316227 126.882 115.362 4.00927 0.737342
4123 4122.8 122 1 316227 126.588 115.362 4.00928 0.737344
4124 4123.8 122 1 316227 126.295 115.362 4.00929 0.737346
4125 4124.8 122 1 316227 126.003 115.362 4.00929 0.737347
4126 4125.8 122 1 316227 125.711 115.362 4.0093 0.737349
4127 4126.8 122 1 316227 125.419 115.362 4.0093 0.73735
4128 4127.8 122 1 316227 125.128 115.362 4.00931 0.737352
4129 4128.8 122 1 316227 124.837 115.362 4.00932 0.737353
4130 4129.8 122 1 316227 124.547 115.362 4.00932 0.737355
4131 4130.8 122 1 316227 124.258 115.362 4.00933 0.737356
4132 4131.8 122 1 316227 123.968 115.362 4.00933 0.737358
4133 4132.8 122 1 316227 123.68 115.362 4.00934 0.737359
4134 4133.8 122 1 316227 123.392 115.362 4.00935 0.737361
4135 4134.8 122 1 316227 123.104 115.362 4.00935 0.737362
4136 4135.8 122 1 316227 122.817 115.362 4.00936 0.737364
4137 4136.8 122 1 316227 122.53 115.362 4.00936 0.737365
4138 4137.8 122 1 316227 122.244 115.362 4.00937 0.737367
4139 4138.8 122 1 316227 121.958 115.362 4.00938 0.737368
4140 4139.8 122 1 316227 121.673 115.362 4.00938 0.737369
4141 4140.8 122 1 316227 121.388 115.362 4.00939 0.737371
4142 4141.8 122 1 316227 121.104 115.363 4.00939 0.737372
4143 4142.8 122 1 316227 120.82 115.363 4.0094 0.737374
4144 4143.8 122 1 316227 120.537 115.363 4.0094 0.737375
4145 4144.8 122 1 316227 120.254 115.363 4.00941 0.737377
4146 4145.8 122 1 316227 119.972 115.363 4.00942 0.737378
4147 4146.8 122 1 316227 119.69 115.363 4.00942 0.73738
4148 4147.8 122 1 316227 119.409 115.363 4.00943 0.737381
4149 4148.8 122 1 316227 119.128 115.363 4.00943 0.737383
4150 4149.8 122 1 316227 118.848 115.363 4.00944 0.737384
4151 4150.8 122 1 316227 118.568 115.363 4.00944 0.737385
4152 4151.8 122 1 316227 118.289 115.363 4.00945 0.737387
4153 4152.8 122 1 316227 118.01 115.363 4.00946 0.737388
4154 4153.8 122 1 316227 117.732 115.363 4.00946 0.73739
4155 4154.8 122 1 316227 117.454 115.363 4.00947 0.737391
4156 4155.8 122 1 316227 117.177 115.363 4.00947 0.737392
4157 4156.8 122 1 316227 116.9 115.363 4.00948 0.737394
4158 4157.8 122 1 316227 116.624 115.363 4.00948 0.737395
4159 4158.8 122 1 316227 116.348 115.363 4.00949 0.737397
4160 4159.8 122 1 316227 116.072 115.363 4.00949 0.737398
4161 4160.8 122 1 316227 115.798 115.363 4.0095 0.7374
4162 4161.8 122 1 316227 115.523 115.363 4.00951 0.737401
4163 4162.8 122 1 316227 115.249 115.363 4.00951 0.737402
4164 4163.8 122 1 316227 114.976 115.363 4.00952 0.737404
4165 4164.8 122 1 316227 114.703 115.363 4.00952 0.737405
4166 4165.8 122 1 316227 114.431 115.363 4.00953 0.737406
4167 4166.8 122 1 316227 114.159 115.363 4.00953 0.737408
4168 4167.8 122 1 316227 113.887 115.363 4.00954 0.737409
4169 4168.8 122 1 316227 113.616 115.363 4.00954 0.737411
4170 4169.8 122 1 316227 113.346 115.363 4.00955 0.737412
4171 4170.8 122 1 316227 113.076 115.364 4.00956 0.737413
4172 4171.8 122 1 316227 112.806 115.364 4.00956 0.737415
4173 4172.8 122 1 316227 112.537 115.364 4.00957 0.737416
4174 4173.8 122 1 316227 112.269 115.364 4.00957 0.737417
4175 4174.8 122 1 316227 112.001 115.364 4.00958 0.737419
4176 4175.8 122 1 316227 111.733 115.364 4.00958 0.73742
4177 4176.8 122 1 316227 111.466 115.364 4.00959 0.737421
4178 4177.8 122 1 316227 111.2 115.364 4.00959 0.737423
4179 4178.8 122 1 316227 110.934 115.364 4.0096 0.737424
4180 4179.8 122 1 316227 110.668 115.364 4.0096 0.737425
4181 4180.8 122 1 316227 110.403 115.364 4.00961 0.737427
4182 4181.8 122 1 316227 110.139 115.364 4.00961 0.737428
4183 4182.8 122 1 316227 109.875 115.364 4.00962 0.737429
4184 4183.8 122 1 316227 109.611 115.364 4.00962 0.737431
4185 4184.8 122 1 316227 109.348 115.364 4.00963 0.737432
4186 4185.8 122 1 316227 109.086 115.364 4.00963 0.737433
4187 4186.8 122 1 316227 108.823 115.364 4.00964 0.737435
4188 4187.8 122 1 316227 108.562 115.364 4.00964 0.737436
4189 4188.8 122 1 316227 108.301 115.364 4.00965 0.737437
4190 4189.8 122 1 316227 108.04 115.364 4.00966 0.737439
4191 4190.8 122 1 316227 107.78 115.364 4.00966 0.73744
4192 4191.8 122 1 316227 107.52 115.364 4.00967 0.737441
4193 4192.8 122 1 316227 107.261 115.364 4.00967 0.737443
4194 4193.8 122 1 316227 107.002 115.364 4.00968 0.737444
4195 4194.8 122 1 316227 106.744 115.364 4.00968 0.737445
4196 4195.8 122 1 316227 106.487 115.364 4.00969 0.737446
4197 4196.8 122 1 316227 106.229 115.364 4.00969 0.737448
4198 4197.8 122 1 316227 105.973 115.364 4.0097 0.737449
4199 4198.8 122 1 316227 105.716 115.364 4.0097 0.73745
4200 4199.8 122 1 316227 105.461 115.364 4.00971 0.737451
4201 4200.8 122 1 316227 105.205 115.364 4.00971 0.737453
4202 4201.8 122 1 316227 104.951 115.365 4.00972 0.737454
4203 4202.8 122 1 316227 104.696 115.365 4.00972 0.737455
