180	302	17	179.151
181	303	20	179.385
181	304	3	179.434
181	305	15	180.093
182	306	11	180.488
183	307	13	181.621
185	308	1	183.52
185	309	1	184.29
186	310	18	184.416
189	311	4	187.849
189	312	6	187.911
191	313	8	190.758
192	314	19	191.075
193	315	8	191.803
193	316	10	191.892
193	317	12	192.58
195	318	11	194.264
196	319	12	194.642
196	320	10	194.764
196	321	10	194.922
199	322	4	197.997
199	323	3	198.185
200	324	11	198.213
200	325	14	198.612
201	326	15	200.188
202	327	14	200.381
202	328	11	201.218
203	329	8	201.436
203	330	5	202.031
204	331	12	202.209
204	332	20	202.645
204	333	10	202.669
204	334	20	203.592
205	335	20	203.703
205	336	12	203.945
205	337	19	204.24
206	338	13	204.737
206	339	10	205.262
207	340	12	205.966
208	341	13	206.471
209	342	3	207.893
209	343	3	207.958
209	344	17	208.057
210	345	10	208.117
210	346	10	208.373
211	347	4	209.757
211	348	12	210.101
212	349	9	210.405
212	350	5	210.552
213	351	5	211.762
213	352	11	212.547
214	353	13	212.788
214	354	11	213.266
215	355	13	213.981
215	356	16	214.814
216	357	13	215.205
218	358	11	217.05
219	359	7	217.242
219	360	1	218.099
220	361	2	218.33
220	362	11	218.576
222	363	7	220.809
223	364	15	222.683
224	365	3	222.963
224	366	9	223.414
225	367	11	223.623
226	368	6	225.321
228	369	8	227.258
230	370	20	228.488
230	371	16	229.162
233	372	14	231.688
234	373	14	232.775
234	374	10	233.524
235	375	3	233.965
235	376	18	234.614
236	377	3	235.047
238	378	11	236.914
241	379	15	239.398
241	380	2	239.725
241	381	8	239.887
241	382	19	240.434
243	383	2	242.119
244	384	11	242.301
244	385	15	242.535
244	386	4	242.539
244	387	14	243.312
245	388	3	243.596
246	389	1	244.976
247	390	16	246.357
248	391	9	246.495
248	392	3	246.765
248	393	18	247.467
249	394	20	248.102
251	395	18	249.764
252	396	18	251.129
253	397	5	251.236
253	398	12	251.677
253	399	3	252.338
255	400	20	253.222
255	401	3	253.903
255	402	13	254.551
256	403	3	255.038
257	404	2	255.441
257	405	17	255.534
257	406	3	255.651
258	407	7	257.326
260	408	12	258.642
260	409	3	258.869
260	410	13	259.116
261	411	5	259.566
262	412	19	260.661
262	413	4	261.657
263	414	10	262.268
264	415	1	263.137
265	416	10	263.318
265	417	11	263.737
265	418	16	263.768
266	419	9	265.404
267	420	14	266.127
268	421	18	266.167
268	422	1	266.545
268	423	2	267.183
269	424	15	267.547
269	425	11	267.576
269	426	17	268.557
270	427	8	268.582
271	428	13	270.016
273	429	7	272.289
274	430	20	272.343
274	431	18	272.793
274	432	7	272.938
274	433	17	273.931
275	434	7	274.008
277	435	8	275.743
279	436	8	277.34
280	437	8	278.377
280	438	10	278.454
280	439	2	278.828
280	440	20	279.25
281	441	9	279.945
281	442	18	280.328
283	443	6	281.798
283	444	8	282.016
285	445	12	283.099
285	446	20	283.421
285	447	16	283.629
285	448	17	284.176
286	449	4	284.726
287	450	18	285.47
287	451	9	285.526
287	452	16	286.047
289	453	16	287.566
290	454	13	288.981
290	455	2	289.664
291	456	2	290.47
293	457	17	291.537
293	458	9	292.04
294	459	13	292.404
296	460	11	294.508
297	461	8	295.829
297	462	1	295.884
297	463	8	296.336
301	464	13	300.062
303	465	2	301.252
304	466	8	302.278
304	467	18	302.34
305	468	18	303.491
305	469	12	304.135
306	470	11	305.099
308	471	11	306.297
308	472	11	306.511
308	473	18	306.866
309	474	8	308.682
310	475	20	308.934
310	476	2	308.948
310	477	16	309.123
312	478	18	310.832
313	479	16	312.202
314	480	4	312.253
314	481	20	313.055
315	482	8	313.096
315	483	7	314.053
316	484	3	314.119
317	485	11	315.346
317	486	8	315.352
317	487	17	315.913
317	488	9	316.365
318	489	9	316.893
318	490	9	317.288
321	491	13	319.572
321	492	2	319.98
321	493	17	320.097
322	494	15	320.193
322	495	14	320.476
324	496	11	322.594
324	497	9	322.868
325	498	10	324.736
326	499	20	324.905
328	500	3	326.697
330	501	2	328.863
330	502	15	329.164
332	503	7	330.518
332	504	18	331.673
333	505	15	332.159
334	506	4	332.345
334	507	6	333.122
335	508	10	333.251
335	509	7	333.298
335	510	20	333.884
335	511	16	334.321
336	512	15	334.361
337	513	5	335.459
337	514	9	335.612
339	515	15	337.655
340	516	1	339.053
342	517	1	340.16
342	518	13	340.465
343	519	20	342.004
344	520	20	342.231
344	521	18	342.401
344	522	19	342.518
344	523	17	342.759
345	524	7	344.021
346	525	20	344.661
346	526	16	345.022
347	527	17	345.574
348	528	10	346.846
348	529	20	347.318
349	530	19	347.665
349	531	1	348.195
350	532	13	348.965
351	533	10	349.578
351	534	6	350.519
352	535	16	350.632
352	536	15	350.968
352	537	11	351.027
353	538	1	351.685
353	539	4	352.013
354	540	8	352.275
354	541	11	352.969
354	542	14	353.14
355	543	10	353.258
358	544	1	357.158
359	545	7	357.784
359	546	15	358.649
361	547	20	360.126
362	548	10	360.163
362	549	15	360.394
362	550	20	360.969
362	551	7	361.043
363	552	15	361.36
363	553	15	361.728
364	554	1	362.854
365	555	8	364.44
366	556	8	364.804
366	557	16	365.126
368	558	19	366.181
369	559	11	367.853
369	560	14	368.528
371	561	5	369.874
371	562	2	370.068
372	563	16	370.165
374	564	20	372.679
374	565	17	373.434
375	566	15	373.835
375	567	4	373.886
375	568	17	374.478
376	569	9	374.621
376	570	11	374.82
376	571	11	375.256
377	572	7	375.606
377	573	4	376.314
378	574	3	376.9
379	575	1	377.735
379	576	8	378.094
381	577	3	380.334
382	578	18	380.68
382	579	2	381.088
384	580	19	382.172
384	581	6	383.158
387	582	9	385.398
390	583	1	389.017
391	584	11	389.206
392	585	17	390.459
392	586	14	391.17
393	587	7	391.84
394	588	1	392.973
394	589	16	393.112
396	590	17	394.373
396	591	19	395.208
398	592	15	396.352
398	593	18	396.707
398	594	2	396.778
398	595	19	396.89
399	596	19	398.784
400	597	17	399.549
402	598	15	400.899
402	599	15	401.701
403	600	19	401.978
403	601	11	402.089
404	602	9	402.279
404	603	15	402.321
405	604	19	403.476
405	605	9	403.768
406	606	11	405.115
407	607	9	405.17
408	608	16	406.775
408	609	1	406.816
409	610	3	407.928
410	611	20	409.206
411	612	16	409.705
411	613	13	410.542
412	614	10	410.664
412	615	7	411.546
413	616	11	412.239
414	617	20	412.617
415	618	18	413.704
415	619	7	413.72
415	620	8	413.936
415	621	12	414.625
416	622	14	415.066
418	623	11	416.117
418	624	18	416.201
418	625	16	416.41
418	626	11	416.701
418	627	1	417.364
419	628	20	417.991
419	629	19	418.334
420	630	1	418.995
420	631	17	419.378
421	632	3	419.411
421	633	6	420.057
423	634	6	421.895
423	635	11	422.237
424	636	6	423.124
425	637	9	423.131
425	638	5	423.431
425	639	3	423.579
425	640	7	423.714
425	641	13	423.994
425	642	17	424.131
426	643	13	424.274
426	644	20	424.471
428	645	20	427.154
429	646	5	427.408
429	647	16	428.131
430	648	16	428.624
430	649	17	429.033
431	650	15	429.249
431	651	15	429.751
431	652	16	429.848
431	653	17	430.675
432	654	5	431.372
433	655	5	431.565
433	656	2	431.632
433	657	20	431.734
434	658	11	433.082
435	659	3	433.384
435	660	16	433.479
435	661	1	433.48
435	662	20	433.69
435	663	6	433.914
435	664	5	434.697
436	665	13	434.737
437	666	11	436.365
438	667	7	436.5
438	668	10	436.762
438	669	2	437.12
439	670	18	437.471
439	671	17	438.095
440	672	17	438.908
440	673	20	439.44
441	674	20	439.887
441	675	19	439.933
442	676	2	440.763
442	677	11	440.782
442	678	14	441.606
443	679	1	441.701
443	680	12	441.889
444	681	15	442.938
445	682	18	444.056
447	683	15	445.671
447	684	1	446.059
449	685	7	447.997
449	686	16	448.593
450	687	20	448.863
450	688	5	449.277
451	689	15	449.288
451	690	16	449.447
452	691	20	450.835
452	692	5	450.837
452	693	14	451.576
453	694	17	451.77
454	695	16	452.942
454	696	5	453.596
456	697	17	454.759
456	698	5	455.178
457	699	1	456.015
458	700	11	456.621
459	701	20	458.162
460	702	6	459.134
461	703	5	459.785
462	704	11	461.377
463	705	6	461.517
463	706	7	462.102
464	707	20	463.021
465	708	11	463.765
465	709	1	464.296
467	710	5	465.623
467	711	9	465.961
467	712	20	466.684
468	713	2	467.055
471	714	20	469.818
471	715	17	470.599
472	716	13	471.496
473	717	15	471.734
473	718	17	472.097
474	719	20	472.174
474	720	19	472.686
476	721	6	475.01
477	722	2	476.252
478	723	1	476.493
478	724	19	477.093
479	725	5	477.331
479	726	18	477.433
479	727	8	477.596
479	728	6	477.686
480	729	10	478.699
480	730	9	478.726
480	731	1	479.724
481	732	19	480.407
482	733	17	480.508
482	734	1	481.108
483	735	19	481.963
483	736	16	482.948
484	737	15	482.959
484	738	8	483.328
485	739	12	483.693
485	740	19	484.092
486	741	10	484.322
486	742	11	484.841
486	743	20	485.076
487	744	11	485.634
487	745	5	486.282
488	746	15	487.096
489	747	14	487.586
489	748	5	488.326
490	749	16	488.834
491	750	1	490.063
492	751	10	490.181
492	752	14	490.321
492	753	16	490.712
492	754	3	490.719
492	755	15	490.876
492	756	18	491.012
493	757	17	491.534
493	758	17	491.769
493	759	17	492.043
494	760	18	492.135
494	761	10	492.502
495	762	17	493.589
497	763	5	495.593
497	764	11	496
498	765	19	496.592
499	766	15	497.626
501	767	19	499.981
502	768	18	500.865
502	769	10	501.25
504	770	11	503.16
505	771	20	503.812
505	772	3	504.113
506	773	6	504.226
506	774	17	504.494
506	775	1	504.749
506	776	9	505.229
507	777	16	505.678
507	778	1	505.787
507	779	14	506.014
510	780	20	508.299
510	781	20	509.572
512	782	13	510.425
516	783	11	515.596
517	784	12	515.596
518	785	16	516.91
519	786	9	517.263
520	787	20	518.745
520	788	6	518.868
521	789	10	519.849
521	790	19	520.108
522	791	17	521.009
523	792	17	521.795
523	793	20	522.447
525	794	1	523.89
525	795	11	524.29
526	796	3	524.802
526	797	13	525.059
529	798	7	527.634
529	799	16	527.909
529	800	11	527.988
529	801	19	528.174
531	802	15	529.738
531	803	17	529.959
531	804	16	530.804
532	805	20	531.269
533	806	20	531.952
534	807	7	532.65
534	808	7	532.888
535	809	3	533.87
535	810	20	534.677
537	811	1	535.929
537	812	16	536.211
538	813	17	536.494
538	814	16	537.209
539	815	9	537.585
539	816	15	537.588
540	817	19	539.103
541	818	3	539.795
541	819	1	540.057
542	820	20	540.865
543	821	1	542.059
544	822	20	542.377
544	823	18	542.423
545	824	20	543.471
545	825	15	543.504
545	826	7	543.627
545	827	19	543.986
545	828	20	544.038
548	829	5	546.787
548	830	16	547.161
550	831	11	548.269
550	832	9	548.512
551	833	16	549.965
551	834	6	550.411
552	835	11	550.726
552	836	7	551.294
553	837	7	551.521
553	838	5	551.758
553	839	8	552.061
554	840	11	552.592
554	841	11	553.254
555	842	13	553.319
555	843	14	553.523
555	844	18	553.63
556	845	7	554.872
556	846	3	555.403
557	847	14	555.427
557	848	11	556.172
558	849	20	556.281
558	850	17	556.578
558	851	3	556.751
558	852	15	557.254
559	853	13	557.623
559	854	14	557.791
559	855	14	558.172
560	856	3	558.212
560	857	13	558.226
560	858	15	558.239
560	859	12	558.763
561	860	3	559.86
561	861	11	560.28
562	862	15	560.582
562	863	1	561.142
563	864	17	561.193
563	865	11	561.746
563	866	8	562.11
564	867	8	562.263
565	868	5	563.293
566	869	1	564.827
566	870	18	565.101
567	871	3	565.422
568	872	17	566.503
568	873	20	566.788
569	874	16	567.629
570	875	7	568.65
570	876	17	569.549
571	877	12	569.837
571	878	14	570.539
573	879	2	572.012
574	880	7	572.362
574	881	13	572.375
574	882	11	572.411
574	883	13	572.792
574	884	16	573.182
575	885	18	573.375
575	886	1	573.808
575	887	19	574.477
576	888	13	574.926
576	889	11	575.151
577	890	18	575.286
578	891	16	576.582
578	892	7	577.075
579	893	3	577.537
581	894	7	579.644
581	895	18	579.705
581	896	17	579.716
582	897	13	580.834
582	898	13	581.052
583	899	19	581.229
583	900	7	582.314
585	901	12	583.553
585	902	20	583.736
585	903	9	583.924
585	904	8	584.559
586	905	5	584.743
588	906	19	587.304
589	907	13	587.47
589	908	8	587.884
589	909	14	588.053
591	910	6	589.649
591	911	17	590.314
592	912	5	590.792
593	913	15	592.436
594	914	1	592.597
594	915	16	592.649
596	916	3	594.796
597	917	7	595.806
598	918	9	596.905
599	919	20	597.307
599	920	9	597.57
599	921	16	597.684
599	922	15	597.839
600	923	15	599.409
602	924	9	601.291
603	925	13	601.487
603	926	5	601.645
603	927	6	602.068
606	928	15	604.26
606	929	14	604.655
607	930	7	605.434
607	931	5	606.179
608	932	19	606.75
608	933	15	606.807
608	934	11	607.388
610	935	13	608.617
610	936	9	609.45
611	937	17	610.074
612	938	11	610.805
612	939	6	611.234
614	940	14	612.463
614	941	3	612.9
614	942	6	613.169
615	943	14	614.054
616	944	14	614.319
617	945	7	615.564
617	946	5	615.878
617	947	9	616.012
619	948	11	617.085
619	949	5	617.319
619	950	7	617.346
619	951	6	617.565
619	952	9	617.835
619	953	3	618.024
620	954	3	618.582
620	955	12	618.858
620	956	6	618.89
620	957	7	619.409
621	958	9	619.928
621	959	6	620.644
622	960	9	621.089
623	961	5	621.965
623	962	5	622.125
624	963	9	622.876
624	964	6	623.227
625	965	3	623.755
625	966	1	623.854
625	967	6	624.112
626	968	3	624.688
627	969	15	626.096
628	970	6	626.776
628	971	11	627.172
630	972	9	628.523
630	973	6	629.072
631	974	3	629.173
631	975	12	629.273
631	976	20	629.417
631	977	6	629.859
632	978	5	630.914
632	979	3	631.551
633	980	3	632.242
636	981	13	634.436
636	982	6	634.756
636	983	16	634.861
637	984	6	636.158
638	985	18	636.513
638	986	5	637.179
639	987	20	637.206
640	988	13	638.304
640	989	13	638.579
640	990	13	639.548
641	991	12	639.707
641	992	11	640.411
643	993	5	641.925
643	994	6	642.305
644	995	15	643.281
645	996	6	643.527
645	997	6	643.664
645	998	6	643.674
645	999	9	644.133
646	1000	2	644.188
646	1001	11	644.821
646	1002	17	645.071
648	1003	14	646.745
648	1004	6	646.807
648	1005	6	647.09
649	1006	4	647.221
651	1007	20	649.463
651	1008	6	650.302
652	1009	13	651.042
654	1010	14	652.16
654	1011	11	652.287
656	1012	13	654.253
657	1013	12	655.533
658	1014	12	656.665
658	1015	6	656.673
658	1016	12	657.376
659	1017	6	657.554
659	1018	15	657.778
659	1019	17	658.767
660	1020	12	658.933
663	1021	6	661.119
663	1022	16	661.36
663	1023	15	661.743
663	1024	9	662.134
664	1025	13	663.12
665	1026	15	663.804
665	1027	4	664.157
666	1028	1	664.843
666	1029	18	664.845
668	1030	14	666.595
668	1031	6	667.009
670	1032	19	668.971
671	1033	19	669.084
671	1034	6	669.331
671	1035	6	669.857
671	1036	16	670.014
672	1037	13	670.379
673	1038	2	671.604
673	1039	19	672.271
674	1040	14	672.936
675	1041	15	674.311
677	1042	2	675.836
677	1043	17	676.281
678	1044	10	676.529
678	1045	13	676.617
678	1046	12	676.822
678	1047	10	677.034
679	1048	18	677.298
679	1049	10	677.803
679	1050	16	677.936
679	1051	12	678.291
680	1052	10	679.237
681	1053	6	679.432
682	1054	5	681.006
683	1055	13	681.684
683	1056	19	682.129
684	1057	11	682.605
684	1058	18	683.27
686	1059	14	685.14
687	1060	16	685.692
687	1061	6	686.386
688	1062	16	686.742
689	1063	20	687.756
691	1064	3	689.942
691	1065	15	690.585
692	1066	7	690.935
692	1067	18	691.072
693	1068	20	691.174
693	1069	15	691.954
693	1070	14	692.774
696	1071	19	695.754
698	1072	7	696.935
698	1073	15	696.945
698	1074	6	697.004
699	1075	17	697.167
699	1076	7	697.199
699	1077	12	697.395
699	1078	14	698.203
700	1079	12	698.273
700	1080	15	698.482
700	1081	20	698.744
700	1082	3	698.788
702	1083	14	701.48
703	1084	15	701.97
706	1085	8	704.791
706	1086	3	704.928
706	1087	7	705.193
707	1088	10	705.535
707	1089	12	705.852
707	1090	12	705.946
707	1091	16	705.95
708	1092	17	706.994
708	1093	10	707.036
709	1094	14	707.233
709	1095	8	707.439
709	1096	2	707.516
709	1097	13	707.951
711	1098	8	709.885
711	1099	19	710.669
712	1100	15	710.846
712	1101	19	710.932
714	1102	19	713.444
717	1103	4	716.085
718	1104	14	716.994
718	1105	11	717.246
719	1106	7	717.7
719	1107	9	718.207
720	1108	14	719.006
721	1109	12	719.007
721	1110	12	719.169
722	1111	14	720.66
722	1112	15	721.049
723	1113	12	721.503
723	1114	10	722.068
724	1115	16	722.464
724	1116	14	722.543
724	1117	12	722.994
725	1118	12	724.072
726	1119	16	724.274
726	1120	16	724.796
726	1121	15	725.461
727	1122	15	725.586
727	1123	18	725.854
727	1124	12	726.335
728	1125	10	726.758
729	1126	20	727.333
729	1127	17	727.343
729	1128	14	727.664
729	1129	7	727.845
729	1130	18	727.957
729	1131	19	727.962
730	1132	4	729.194
731	1133	15	729.641
732	1134	12	730.717
733	1135	18	732.26
734	1136	6	733.394
735	1137	15	733.974
735	1138	14	734.295
736	1139	14	734.51
736	1140	18	735.247
738	1141	15	736.526
738	1142	15	737.177
739	1143	8	737.609
739	1144	14	737.989
739	1145	12	738.307
741	1146	8	739.467
741	1147	14	739.828
741	1148	16	740.531
742	1149	14	740.63
742	1150	16	740.645
742	1151	19	741.183
743	1152	16	741.99
743	1153	4	742.836
744	1154	6	743.223
745	1155	6	744.143
746	1156	17	744.501
746	1157	19	744.618
746	1158	15	745.179
748	1159	16	746.333
748	1160	2	746.865
748	1161	15	747.505
749	1162	7	748.169
750	1163	10	748.966
750	1164	9	749.305
751	1165	14	749.712
751	1166	19	750.301
752	1167	15	750.521
752	1168	3	750.903
752	1169	8	751.093
757	1170	19	755.102
757	1171	12	755.9
758	1172	14	757.022
759	1173	19	757.609
759	1174	2	757.787
760	1175	6	759.179
761	1176	10	759.551
761	1177	19	759.881
762	1178	9	761.119
763	1179	14	761.559
763	1180	15	762.043
764	1181	17	762.547
764	1182	9	763.276
765	1183	6	763.559
765	1184	4	764.346
766	1185	14	764.661
766	1186	15	764.827
766	1187	2	765.392
768	1188	6	766.928
768	1189	12	767.043
769	1190	14	767.088
769	1191	15	767.144
769	1192	13	767.425
770	1193	7	768.684
770	1194	15	769.017
772	1195	3	770.209
776	1196	3	775.304
777	1197	14	775.386
778	1198	7	776.88
778	1199	8	777.284
779	1200	4	778.155
780	1201	20	778.488
780	1202	10	779.17
781	1203	14	779.176
781	1204	14	779.374
781	1205	14	779.755
781	1206	15	779.988
781	1207	14	780.224
782	1208	15	780.416
782	1209	14	781.283
783	1210	10	781.62
783	1211	3	782.349
784	1212	14	782.635
785	1213	15	783.946
786	1214	16	785.308
787	1215	14	785.573
788	1216	3	787.223
789	1217	2	788.03
790	1218	15	788.191
790	1219	10	788.426
790	1220	10	788.696
790	1221	3	788.74
790	1222	2	789.413
791	1223	2	790.132
792	1224	3	791.041
793	1225	7	791.287
793	1226	15	791.341
793	1227	2	791.847
793	1228	13	792.556
794	1229	18	792.708
794	1230	14	793.26
795	1231	3	794.017
796	1232	2	795.073
798	1233	14	797.017
800	1234	15	798.845
800	1235	7	799.403
801	1236	2	799.43
802	1237	3	800.548
802	1238	6	801.099
803	1239	6	801.471
803	1240	17	801.901
803	1241	17	801.991
803	1242	10	802.636
804	1243	19	802.675
804	1244	2	802.758
804	1245	6	803.222
805	1246	6	803.911
805	1247	14	804.481
807	1248	17	805.987
807	1249	16	806.341
808	1250	18	806.384
808	1251	15	806.878
808	1252	3	806.963
809	1253	14	807.974
809	1254	6	808.646
810	1255	16	808.733
810	1256	7	808.745
811	1257	17	809.963
811	1258	3	810.449
812	1259	3	811.13
813	1260	14	812.228
814	1261	20	813.371
815	1262	11	813.442
815	1263	15	813.517
816	1264	7	814.523
816	1265	4	814.762
816	1266	3	814.776
819	1267	4	818.109
820	1268	10	818.571
820	1269	18	819.073
821	1270	7	819.446
821	1271	5	819.591
821	1272	7	819.673
821	1273	15	820.252
822	1274	17	820.528
822	1275	14	820.713
823	1276	12	821.706
824	1277	16	822.947
824	1278	14	823.274
827	1279	7	825.554
827	1280	2	826.238
828	1281	17	826.394
829	1282	3	828.212
831	1283	2	830.049
832	1284	6	830.341
832	1285	13	830.895
833	1286	2	832.309
834	1287	14	832.612
835	1288	3	833.895
837	1289	17	835.828
837	1290	16	835.98
837	1291	17	836.333
838	1292	16	836.862
838	1293	3	836.887
838	1294	3	837.094
839	1295	19	837.995
839	1296	17	838.962
840	1297	1	839.051
841	1298	17	839.52
842	1299	17	840.534
842	1300	1	840.653
842	1301	19	840.973
842	1302	17	841.787
843	1303	3	841.853
843	1304	18	842.278
844	1305	5	843.144
845	1306	7	843.208
845	1307	16	843.247
845	1308	19	843.318
845	1309	12	843.9
845	1310	14	843.927
845	1311	3	844.005
846	1312	13	844.139
846	1313	3	844.519
846	1314	14	844.896
846	1315	2	845.03
847	1316	8	845.123
848	1317	3	846.288
848	1318	15	846.696
848	1319	2	847.034
849	1320	3	847.146
849	1321	3	847.605
849	1322	17	848.395
850	1323	4	848.445
851	1324	17	849.972
852	1325	18	851.039
853	1326	4	851.919
853	1327	17	852.057
855	1328	17	853.417
855	1329	17	853.532
855	1330	2	853.621
855	1331	13	854.312
856	1332	10	855.216
857	1333	17	855.627
857	1334	2	856.075
858	1335	3	856.522
858	1336	17	856.584
858	1337	12	857.522
859	1338	5	857.923
859	1339	13	858.07
860	1340	19	858.123
860	1341	3	858.137
860	1342	2	858.929
860	1343	8	858.937
860	1344	8	859.899
861	1345	8	860.848
862	1346	2	860.857
862	1347	12	861.102
863	1348	3	861.379
863	1349	3	861.935
