timesOfRecord time label Pdensity
1109 1108.8 202 1.71604
1110 1109.8 103 1.89787
1110 1109.8 202 1.68968
1111 1110.8 103 1.90342
1111 1110.8 202 1.66372
1112 1111.8 103 1.909
1112 1111.8 202 1.63816
1113 1112.8 103 1.91458
1113 1112.8 202 1.613
1114 1113.8 103 1.92019
1114 1113.8 202 1.58822
1115 1114.8 103 1.92581
1115 1114.8 202 1.56382
1116 1115.8 103 1.93145
1116 1115.8 202 1.5398
1117 1116.8 103 1.9371
1117 1116.8 202 1.51615
1118 1117.8 103 1.94277
1118 1117.8 202 1.49286
1119 1118.8 103 1.94846
1119 1118.8 202 1.46993
1120 1119.8 103 1.95416
1120 1119.8 202 1.44735
1121 1120.8 103 1.95988
1121 1120.8 202 1.42511
1122 1121.8 103 1.96562
1122 1121.8 202 1.40322
1123 1122.8 103 1.97137
1123 1122.8 202 1.38166
1124 1123.8 103 1.97714
1124 1123.8 202 1.36044
1125 1124.8 103 1.98293
1125 1124.8 202 1.33954
1126 1125.8 103 1.98873
1126 1125.8 202 1.31896
1127 1126.8 103 1.99455
1127 1126.8 202 1.2987
1128 1127.8 103 2.00039
1128 1127.8 202 1.27875
1129 1128.8 103 2.00625
1129 1128.8 202 1.25911
1130 1129.8 103 2.01212
1130 1129.8 202 1.23977
1131 1130.8 103 2.01801
1131 1130.8 202 1.22072
1132 1131.8 103 2.02392
1132 1131.8 202 1.20197
1133 1132.8 103 2.02984
1133 1132.8 202 1.18351
1134 1133.8 103 2.03578
1134 1133.8 202 1.16533
1135 1134.8 103 2.04174
1135 1134.8 202 1.14742
1136 1135.8 103 2.04771
1136 1135.8 202 1.1298
1137 1136.8 103 2.05371
1137 1136.8 202 1.11244
1138 1137.8 103 2.05972
1138 1137.8 202 1.09535
1139 1138.8 103 2.06575
1139 1138.8 202 1.07853
1140 1139.8 103 2.07179
1140 1139.8 202 1.06196
1141 1140.8 103 2.07786
1141 1140.8 202 1.04565
1142 1141.8 103 2.08394
1142 1141.8 202 1.02958
1143 1142.8 103 2.09004
1143 1142.8 202 1.01377
1144 1143.8 103 2.09615
1144 1143.8 202 0.998194
1145 1144.8 103 2.10229
1145 1144.8 202 0.98286
1146 1145.8 103 2.10844
1146 1145.8 202 0.967761
1147 1146.8 103 2.11461
1147 1146.8 202 0.952895
1148 1147.8 103 2.1208
1148 1147.8 202 0.938257
1149 1148.8 103 2.127
1149 1148.8 202 0.923843
1150 1149.8 103 2.13323
1150 1149.8 202 0.909651
1151 1150.8 103 2.13947
1151 1150.8 202 0.895678
1152 1151.8 103 2.14573
1152 1151.8 202 0.881918
1153 1152.8 103 2.15201
1153 1152.8 202 0.868371
1154 1153.8 103 2.15831
1154 1153.8 202 0.855031
1155 1154.8 103 2.16462
1155 1154.8 202 0.841896
1156 1155.8 103 2.17096
1156 1155.8 202 0.828963
1157 1156.8 103 2.17731
1157 1156.8 202 0.816229
1158 1157.8 103 2.18368
1158 1157.8 202 0.80369
1159 1158.8 103 2.19007
1159 1158.8 202 0.791344
1160 1159.8 103 2.19648
1160 1159.8 202 0.779187
1161 1160.8 103 2.20291
1161 1160.8 202 0.767218
1162 1161.8 103 2.20935
1162 1161.8 202 0.755432
1163 1162.8 103 2.21582
1163 1162.8 202 0.743827
1164 1163.8 103 2.2223
1164 1163.8 202 0.7324
1165 1164.8 103 2.2288
1165 1164.8 202 0.721149
1166 1165.8 103 2.23533
1166 1165.8 202 0.710071
1167 1166.8 103 2.24187
1167 1166.8 202 0.699163
1168 1167.8 103 2.24843
1168 1167.8 202 0.688423
1169 1168.8 103 2.25501
1169 1168.8 202 0.677847
1170 1169.8 103 2.2616
1170 1169.8 202 0.667434
1171 1170.8 103 2.26822
1171 1170.8 202 0.657181
1172 1171.8 103 2.27486
1172 1171.8 202 0.647086
1173 1172.8 103 2.28151
1173 1172.8 202 0.637145
1174 1173.8 103 2.28819
1174 1173.8 202 0.627357
1175 1174.8 103 2.29488
1175 1174.8 202 0.61772
1176 1175.8 103 2.3016
1176 1175.8 202 0.608231
1177 1176.8 103 2.30833
1177 1176.8 202 0.598887
1178 1177.8 103 2.31508
1178 1177.8 202 0.589687
1179 1178.8 103 2.32186
1179 1178.8 202 0.580628
1180 1179.8 103 2.32865
1180 1179.8 202 0.571709
1181 1180.8 103 2.33546
1181 1180.8 202 0.562926
1182 1181.8 103 2.3423
1182 1181.8 202 0.554278
1183 1182.8 103 2.34915
1183 1182.8 202 0.545764
1184 1183.8 103 2.35602
1184 1183.8 202 0.53738
1185 1184.8 103 2.36291
1185 1184.8 202 0.529125
1186 1185.8 103 2.36983
1186 1185.8 202 0.520996
1187 1186.8 103 2.37676
1187 1186.8 202 0.512993
1188 1187.8 103 2.38371
1188 1187.8 202 0.505112
1189 1188.8 103 2.39068
1189 1188.8 202 0.497353
1190 1189.8 103 2.39768
1190 1189.8 202 0.489712
1191 1190.8 103 2.40469
1191 1190.8 202 0.482189
1192 1191.8 103 2.41173
1192 1191.8 202 0.474782
1193 1192.8 103 2.41878
1193 1192.8 202 0.467488
1194 1193.8 103 2.42586
1194 1193.8 202 0.460307
1195 1194.8 103 2.43295
1195 1194.8 202 0.453236
1196 1195.8 103 2.44007
1196 1195.8 202 0.446273
1197 1196.8 103 2.44721
1197 1196.8 202 0.439417
1198 1197.8 103 2.45436
1198 1197.8 202 0.432667
1199 1198.8 103 2.46154
1199 1198.8 202 0.42602
1200 1199.8 103 2.46874
1200 1199.8 202 0.419476
1201 1200.8 103 2.47597
1201 1200.8 202 0.413032
1202 1201.8 103 2.48321
1202 1201.8 202 0.406687
1203 1202.8 103 2.49047
1203 1202.8 202 0.400439
1204 1203.8 103 2.49776
1204 1203.8 202 0.394288
1205 1204.8 103 2.50506
1205 1204.8 202 0.388231
1206 1205.8 103 2.51239
1206 1205.8 202 0.382267
1207 1206.8 103 2.51974
1207 1206.8 202 0.376394
1208 1207.8 103 2.52711
1208 1207.8 202 0.370612
1209 1208.8 103 2.5345
1209 1208.8 202 0.364919
1210 1209.8 103 2.54191
1210 1209.8 202 0.359313
1211 1210.8 103 2.54934
1211 1210.8 202 0.353793
1212 1211.8 103 2.5568
1212 1211.8 202 0.348358
1213 1212.8 103 2.56428
1213 1212.8 202 0.343007
1214 1213.8 103 2.57178
1214 1213.8 202 0.337738
1215 1214.8 103 2.5793
1215 1214.8 202 0.332549
1216 1215.8 103 2.58684
1216 1215.8 202 0.327441
1217 1216.8 103 2.59441
1217 1216.8 202 0.32241
1218 1217.8 103 2.60199
1218 1217.8 202 0.317458
1219 1218.8 103 2.6096
1219 1218.8 202 0.312581
1220 1219.8 103 2.61724
1220 1219.8 202 0.307779
1221 1220.8 103 2.62489
1221 1220.8 202 0.303051
1222 1221.8 103 2.63257
1222 1221.8 202 0.298395
1223 1222.8 103 2.64026
1223 1222.8 202 0.293811
1224 1223.8 103 2.64798
1224 1223.8 202 0.289298
1225 1224.8 103 2.65573
1225 1224.8 202 0.284854
1226 1225.8 103 2.66349
1226 1225.8 202 0.280478
1227 1226.8 103 2.67128
1227 1226.8 202 0.276169
1228 1227.8 103 2.67909
1228 1227.8 202 0.271926
1229 1228.8 103 2.68693
1229 1228.8 202 0.267749
1230 1229.8 103 2.69478
1230 1229.8 202 0.263636
1231 1230.8 103 2.70266
1231 1230.8 202 0.259586
1232 1231.8 103 2.71057
1232 1231.8 202 0.255598
1233 1232.8 103 2.71849
1233 1232.8 202 0.251672
1234 1233.8 103 2.72644
1234 1233.8 202 0.247806
1235 1234.8 103 2.73441
1235 1234.8 202 0.243999
1236 1235.8 103 2.74241
1236 1235.8 202 0.24025
1237 1236.8 103 2.75043
1237 1236.8 202 0.23656
1238 1237.8 103 2.75847
1238 1237.8 202 0.232926
1239 1238.8 103 2.76653
1239 1238.8 202 0.229347
1240 1239.8 103 2.77462
1240 1239.8 202 0.225824
1241 1240.8 103 2.78273
1241 1240.8 202 0.222355
1242 1241.8 103 2.79087
1242 1241.8 202 0.218939
1243 1242.8 103 2.79903
1243 1242.8 202 0.215576
1244 1243.8 103 2.80721
1244 1243.8 202 0.212264
1245 1244.8 103 2.81542
1245 1244.8 202 0.209003
1246 1245.8 103 2.82365
1246 1245.8 202 0.205793
1247 1246.8 103 2.83191
1247 1246.8 202 0.202631
1248 1247.8 103 2.84019
1248 1247.8 202 0.199519
1249 1248.8 103 2.84849
1249 1248.8 202 0.196454
1250 1249.8 103 2.85682
1250 1249.8 202 0.193436
1251 1250.8 103 2.86517
1251 1250.8 202 0.190464
1252 1251.8 103 2.87354
1252 1251.8 202 0.187538
1253 1252.8 103 2.88194
1253 1252.8 202 0.184657
1254 1253.8 103 2.89037
1254 1253.8 202 0.18182
1255 1254.8 103 2.89882
1255 1254.8 202 0.179027
1256 1255.8 103 2.90729
1256 1255.8 202 0.176277
1257 1256.8 103 2.91579
1257 1256.8 202 0.173569
1258 1257.8 103 2.92431
1258 1257.8 202 0.170903
1259 1258.8 103 2.93286
1259 1258.8 202 0.168277
1260 1259.8 103 2.94143
1260 1259.8 202 0.165692
1261 1260.8 103 2.95003
1261 1260.8 202 0.163147
1262 1261.8 103 2.95866
1262 1261.8 202 0.160641
1263 1262.8 103 2.9673
1263 1262.8 202 0.158173
1264 1263.8 103 2.97598
1264 1263.8 202 0.155743
1265 1264.8 103 2.98467
1265 1264.8 202 0.153351
1266 1265.8 103 2.9934
1266 1265.8 202 0.150995
1267 1266.8 103 3.00215
1267 1266.8 202 0.148675
1268 1267.8 103 3.01092
1268 1267.8 202 0.146391
1269 1268.8 103 3.01972
1269 1268.8 202 0.144142
1270 1269.8 103 3.02855
1270 1269.8 202 0.141928
1271 1270.8 103 3.0374
1271 1270.8 202 0.139748
1272 1271.8 103 3.04628
1272 1271.8 202 0.137601
1273 1272.8 103 3.05518
1273 1272.8 202 0.135487
1274 1273.8 103 3.06411
1274 1273.8 202 0.133406
1275 1274.8 103 3.07306
1275 1274.8 202 0.131356
1276 1275.8 103 3.08204
1276 1275.8 202 0.129339
1277 1276.8 103 3.09105
1277 1276.8 202 0.127352
1278 1277.8 103 3.10008
1278 1277.8 202 0.125395
1279 1278.8 103 3.10914
1279 1278.8 202 0.123469
1280 1279.8 103 3.11823
1280 1279.8 202 0.121572
1281 1280.8 103 3.12734
1281 1280.8 202 0.119705
1282 1281.8 103 3.13648
1282 1281.8 202 0.117866
1283 1282.8 103 3.14565
1283 1282.8 202 0.116055
1284 1283.8 103 3.15484
1284 1283.8 202 0.114272
1285 1284.8 103 3.16406
1285 1284.8 202 0.112517
1286 1285.8 103 3.1733
1286 1285.8 202 0.110788
1287 1286.8 103 3.18258
1287 1286.8 202 0.109086
1288 1287.8 103 3.19188
1288 1287.8 202 0.107411
1289 1288.8 103 3.2012
1289 1288.8 202 0.105761
1290 1289.8 103 3.21056
1290 1289.8 202 0.104136
1291 1290.8 103 3.21994
1291 1290.8 202 0.102536
1292 1291.8 103 3.22934
1292 1291.8 202 0.100961
1293 1292.8 103 3.23878
1294 1293.8 103 3.24824
1295 1294.8 103 3.25773
1296 1295.8 103 3.26725
1297 1296.8 103 3.2768
1298 1297.8 103 3.28637
1299 1298.8 103 3.29597
1300 1299.8 103 3.3056
1301 1300.8 103 3.31526
1302 1301.8 103 3.32494
1303 1302.8 103 3.33466
1304 1303.8 103 3.3444
1305 1304.8 103 3.35417
1306 1305.8 103 3.36397
1307 1306.8 103 3.37379
1308 1307.8 103 3.38365
1309 1308.8 103 3.39353
1310 1309.8 103 3.40345
1311 1310.8 103 3.41339
1312 1311.8 103 3.42336
1313 1312.8 103 3.43336
1314 1313.8 103 3.44339
1315 1314.8 103 3.45345
1316 1315.8 103 3.46353
1317 1316.8 103 3.47365
1318 1317.8 103 3.48379
1319 1318.8 103 3.49397
1320 1319.8 103 3.50417
1321 1320.8 103 3.51441
1322 1321.8 103 3.52467
1323 1322.8 103 3.53497
1324 1323.8 103 3.54529
1325 1324.8 103 3.55565
1326 1325.8 103 3.56603
1327 1326.8 103 3.57644
1328 1327.8 103 3.58689
1329 1328.8 103 3.59736
1330 1329.8 103 3.60787
1331 1330.8 103 3.6184
1332 1331.8 103 3.62897
1333 1332.8 103 3.63957
1334 1333.8 103 3.65019
1335 1334.8 103 3.66085
1336 1335.8 103 3.67154
1337 1336.8 103 3.68226
1338 1337.8 103 3.69302
1339 1338.8 103 3.7038
1340 1339.8 103 3.71461
1341 1340.8 103 3.72546
1342 1341.8 103 3.73634
1343 1342.8 103 3.74724
1344 1343.8 103 3.75819
1345 1344.8 103 3.76916
1346 1345.8 103 3.78016
1347 1346.8 103 3.7912
1348 1347.8 103 3.80227
1349 1348.8 103 3.81337
1350 1349.8 103 3.8245
1351 1350.8 103 3.83566
1352 1351.8 103 3.84686
1353 1352.8 103 3.85809
1354 1353.8 103 3.86935
1355 1354.8 103 3.88065
1356 1355.8 103 3.89198
1357 1356.8 103 3.90334
1358 1357.8 103 3.91473
1359 1358.8 103 3.92616
1360 1359.8 103 3.93762
1361 1360.8 103 3.94911
1362 1361.8 103 3.96064
1363 1362.8 103 3.9722
1364 1363.8 103 3.98379
1365 1364.8 103 3.99542
1366 1365.8 103 4.00708
1367 1366.8 103 4.01877
1368 1367.8 103 4.0305
1369 1368.8 103 4.04226
1370 1369.8 103 4.05406
1371 1370.8 103 4.06589
1372 1371.8 103 4.07776
1373 1372.8 103 4.08966
1374 1373.8 103 4.10159
1375 1374.8 103 4.11356
1376 1375.8 103 4.12556
1377 1376.8 103 4.1376
1378 1377.8 103 4.14967
1379 1378.8 103 4.16178
1380 1379.8 103 4.17393
1381 1380.8 103 4.18611
1382 1381.8 103 4.19832
1383 1382.8 103 4.21057
1384 1383.8 103 4.22285
1385 1384.8 103 4.23517
1386 1385.8 103 4.24753
1387 1386.8 103 4.25992
1388 1387.8 103 4.27235
1389 1388.8 103 4.28482
1390 1389.8 103 4.29732
1391 1390.8 103 4.30985
1392 1391.8 103 4.32242
1393 1392.8 103 4.33503
1394 1393.8 103 4.34768
1395 1394.8 103 4.36036
1396 1395.8 103 4.37308
1397 1396.8 103 4.38584
1398 1397.8 103 4.39863
1399 1398.8 103 4.41146
1400 1399.8 103 4.42433
1401 1400.8 103 4.43723
1402 1401.8 103 4.45017
1403 1402.8 103 4.46315
1404 1403.8 103 4.47617
1405 1404.8 103 4.48923
1406 1405.8 103 4.50232
1407 1406.8 103 4.51545
1408 1407.8 103 4.52862
1409 1408.8 103 4.54183
1410 1409.8 103 4.55507
1411 1410.8 103 4.56835
1412 1411.8 103 4.58168
1413 1412.8 103 4.59504
1414 1413.8 103 4.60844
1415 1414.8 103 4.62187
1416 1415.8 103 4.63535
1417 1416.8 103 4.64887
1418 1417.8 103 4.66242
1419 1418.8 103 4.67602
1420 1419.8 103 4.68965
1421 1420.8 103 4.70332
1422 1421.8 103 4.71704
1423 1422.8 103 4.73079
1424 1423.8 103 4.74458
1425 1424.8 103 4.75841
1426 1425.8 103 4.77228
1427 1426.8 103 4.7862
1428 1427.8 103 4.80015
1429 1428.8 103 4.81414
1430 1429.8 103 4.82818
1431 1430.8 103 4.84225
1432 1431.8 103 4.85637
1433 1432.8 103 4.87052
1434 1433.8 103 4.88472
1435 1434.8 103 4.89896
1436 1435.8 103 4.91324
1437 1436.8 103 4.92756
1438 1437.8 103 4.94192
1439 1438.8 103 4.95632
1440 1439.8 103 4.97077
1441 1440.8 103 4.98525
1442 1441.8 103 4.99978
1443 1442.8 103 5.01435
1444 1443.8 103 5.02897
1445 1444.8 103 5.04362
1446 1445.8 103 5.05832
1447 1446.8 103 5.07306
1448 1447.8 103 5.08784
1449 1448.8 103 5.10267
1450 1449.8 103 5.11754
1451 1450.8 103 5.13245
1452 1451.8 103 5.1474
1453 1452.8 103 5.1624
1454 1453.8 103 5.17744
1455 1454.8 103 5.19253
1456 1455.8 103 5.20765
1457 1456.8 103 5.22283
1458 1457.8 103 5.23804
1459 1458.8 103 5.2533
1460 1459.8 103 5.26861
1461 1460.8 103 5.28395
1462 1461.8 103 5.29935
1463 1462.8 103 5.31478
1464 1463.8 103 5.33027
1465 1464.8 103 5.34579
1466 1465.8 103 5.36136
1467 1466.8 103 5.37698
1468 1467.8 103 5.39264
1469 1468.8 103 5.40835
1470 1469.8 103 5.4241
1471 1470.8 103 5.4399
1472 1471.8 103 5.45574
1473 1472.8 103 5.47163
1474 1473.8 103 5.48757
1475 1474.8 103 5.50355
1476 1475.8 103 5.51957
1477 1476.8 103 5.53565
1478 1477.8 103 5.55177
1479 1478.8 103 5.56793
1480 1479.8 103 5.58415
1481 1480.8 103 5.60041
1482 1481.8 103 5.61671
1483 1482.8 103 5.63307
1484 1483.8 103 5.64947
1485 1484.8 103 5.66592
1486 1485.8 103 5.68242
1487 1486.8 103 5.69896
1488 1487.8 103 5.71555
1489 1488.8 103 5.73219
1490 1489.8 103 5.74888
1491 1490.8 103 5.76561
1492 1491.8 103 5.7824
1493 1492.8 103 5.79923
1494 1493.8 103 5.81611
1495 1494.8 103 5.83304
1496 1495.8 103 5.85002
1497 1496.8 103 5.86705
1498 1497.8 103 5.88412
1499 1498.8 103 5.90125
1500 1499.8 103 5.91842
1501 1500.8 103 5.93565
1502 1501.8 103 5.95292
1503 1502.8 103 5.97025
1504 1503.8 103 5.98762
1505 1504.8 103 6.00505
1506 1505.8 103 6.02252
1507 1506.8 103 6.04005
1508 1507.8 103 6.05762
1509 1508.8 103 6.07525
1510 1509.8 103 6.09293
1511 1510.8 103 6.11066
1512 1511.8 103 6.12844
1513 1512.8 103 6.14627
1514 1513.8 103 6.16415
1515 1514.8 103 6.18208
1516 1515.8 103 6.20007
1517 1516.8 103 6.2181
1518 1517.8 103 6.23619
1519 1518.8 103 6.25433
1520 1519.8 103 6.27253
1521 1520.8 103 6.29077
1522 1521.8 103 6.30907
1523 1522.8 103 6.32742
1524 1523.8 103 6.34583
1525 1524.8 103 6.36429
1526 1525.8 103 6.3828
1527 1526.8 103 6.40136
1528 1527.8 103 6.41998
1529 1528.8 103 6.43865
1530 1529.8 103 6.45737
1531 1530.8 103 6.47615
1532 1531.8 103 6.49499
1533 1532.8 103 6.51387
1534 1533.8 103 6.53281
1535 1534.8 103 6.55181
1536 1535.8 103 6.57086
1537 1536.8 103 6.58997
1538 1537.8 103 6.60913
1539 1538.8 103 6.62834
1540 1539.8 103 6.64761
1541 1540.8 103 6.66694
1542 1541.8 103 6.68632
1543 1542.8 103 6.70576
1544 1543.8 103 6.72525
1545 1544.8 103 6.7448
1546 1545.8 103 6.76441
1547 1546.8 103 6.78407
1548 1547.8 103 6.80379
1549 1548.8 103 6.82357
1550 1549.8 103 6.8434
1551 1550.8 103 6.86329
1552 1551.8 103 6.88324
1553 1552.8 103 6.90324
1554 1553.8 103 6.92331
1555 1554.8 103 6.94343
1556 1555.8 103 6.9636
1557 1556.8 103 6.98384
1558 1557.8 103 7.00413
1559 1558.8 103 7.02449
1560 1559.8 103 7.0449
1561 1560.8 103 7.06537
1562 1561.8 103 7.0859
1563 1562.8 103 7.10648
1564 1563.8 103 7.12713
1565 1564.8 103 7.14784
1566 1565.8 103 7.1686
1567 1566.8 103 7.18943
1568 1567.8 103 7.21031
1569 1568.8 103 7.23126
1570 1569.8 103 7.25226
1571 1570.8 103 7.27333
1572 1571.8 103 7.29446
1573 1572.8 103 7.31564
1574 1573.8 103 7.33689
1575 1574.8 103 7.3582
1576 1575.8 103 7.37957
1577 1576.8 103 7.401
1578 1577.8 103 7.42249
1579 1578.8 103 7.44405
1580 1579.8 103 7.46567
1581 1580.8 103 7.48734
1582 1581.8 103 7.50909
1583 1582.8 103 7.53089
1584 1583.8 103 7.55276
1585 1584.8 103 7.57468
1586 1585.8 103 7.59668
1587 1586.8 103 7.61873
1588 1587.8 103 7.64085
1589 1588.8 103 7.66303
1590 1589.8 103 7.68528
1591 1590.8 103 7.70759
1592 1591.8 103 7.72996
1593 1592.8 103 7.7524
1594 1593.8 103 7.7749
1595 1594.8 103 7.79747
1596 1595.8 103 7.8201
1597 1596.8 103 7.84279
1598 1597.8 103 7.86556
1599 1598.8 103 7.88838
1600 1599.8 103 7.91127
1601 1600.8 103 7.93423
1602 1601.8 103 7.95726
1603 1602.8 103 7.98035
1604 1603.8 103 8.0035
1605 1604.8 103 8.02672
1606 1605.8 103 8.05001
1607 1606.8 103 8.07337
1608 1607.8 103 8.09679
1609 1608.8 103 8.12028
1610 1609.8 103 8.14384
1611 1610.8 103 8.16746
1612 1611.8 103 8.19115
1613 1612.8 103 8.21492
1614 1613.8 103 8.23874
1615 1614.8 103 8.26264
1616 1615.8 103 8.28661
1617 1616.8 103 8.31064
1618 1617.8 103 8.33474
1619 1618.8 103 8.35891
1620 1619.8 103 8.38315
1621 1620.8 103 8.40746
1622 1621.8 103 8.43184
1623 1622.8 103 8.45629
1624 1623.8 103 8.48081
1625 1624.8 103 8.5054
1626 1625.8 103 8.53006
1627 1626.8 103 8.5548
1628 1627.8 103 8.5796
1629 1628.8 103 8.60447
1630 1629.8 103 8.62941
1631 1630.8 103 8.65443
1632 1631.8 103 8.67952
1633 1632.8 103 8.70467
1634 1633.8 103 8.72991
1635 1634.8 103 8.75521
1636 1635.8 103 8.78058
1637 1636.8 103 8.80603
1638 1637.8 103 8.83155
1639 1638.8 103 8.85715
1640 1639.8 103 8.88281
1641 1640.8 103 8.90855
1642 1641.8 103 8.93437
1643 1642.8 103 8.96025
1644 1643.8 103 8.98622
1645 1644.8 103 9.01225
1646 1645.8 103 9.03836
1647 1646.8 103 9.06455
1648 1647.8 103 9.09081
1649 1648.8 103 9.11714
1650 1649.8 103 9.14355
1651 1650.8 103 9.17004
1652 1651.8 103 9.1966
1653 1652.8 103 9.22324
1654 1653.8 103 9.24995
1655 1654.8 103 9.27674
1656 1655.8 103 9.30361
1657 1656.8 103 9.33055
1658 1657.8 103 9.35757
1659 1658.8 103 9.38467
1660 1659.8 103 9.41184
1661 1660.8 103 9.43909
1662 1661.8 103 9.46642
1663 1662.8 103 9.49383
1664 1663.8 103 9.52132
1665 1664.8 103 9.54888
1666 1665.8 103 9.57653
1667 1666.8 103 9.60425
1668 1667.8 103 9.63205
1669 1668.8 103 9.65993
1670 1669.8 103 9.68789
1671 1670.8 103 9.71593
1672 1671.8 103 9.74405
1673 1672.8 103 9.77225
1674 1673.8 103 9.80053
1675 1674.8 103 9.82889
1676 1675.8 103 9.85733
1677 1676.8 103 9.88586
1678 1677.8 103 9.91446
1679 1678.8 103 9.94315
1680 1679.8 103 9.97191
1681 1680.8 103 10.0008
1682 1681.8 103 10.0297
1683 1682.8 103 10.0587
1684 1683.8 103 10.0878
1685 1684.8 103 10.117
1686 1685.8 103 10.1463
1687 1686.8 103 10.1756
1688 1687.8 103 10.205
1689 1688.8 103 10.2345
1690 1689.8 103 10.2641
1691 1690.8 103 10.2938
1692 1691.8 103 10.3236
1693 1692.8 103 10.3534
1694 1693.8 103 10.3834
1695 1694.8 103 10.4134
1696 1695.8 103 10.4435
1697 1696.8 103 10.4737
1698 1697.8 103 10.504
1699 1698.8 103 10.5343
1700 1699.8 103 10.5648
1701 1700.8 103 10.5953
1702 1701.8 103 10.626
1703 1702.8 103 10.6567
1704 1703.8 103 10.6875
1705 1704.8 103 10.7184
1706 1705.8 103 10.7493
1707 1706.8 103 10.7804
1708 1707.8 103 10.8116
1709 1708.8 103 10.8428
1710 1709.8 103 10.8741
1711 1710.8 103 10.9055
1712 1711.8 103 10.937
1713 1712.8 103 10.9686
1714 1713.8 103 11.0003
1715 1714.8 103 11.0321
1716 1715.8 103 11.064
1717 1716.8 103 11.0959
1718 1717.8 103 11.128
1719 1718.8 103 11.1601
1720 1719.8 103 11.1924
1721 1720.8 103 11.2247
1722 1721.8 103 11.2571
1723 1722.8 103 11.2896
1724 1723.8 103 11.3222
1725 1724.8 103 11.3549
1726 1725.8 103 11.3877
1727 1726.8 103 11.4205
1728 1727.8 103 11.4535
1729 1728.8 103 11.4866
1730 1729.8 103 11.5197
1731 1730.8 103 11.553
1732 1731.8 103 11.5863
1733 1732.8 103 11.6198
1734 1733.8 103 11.6533
1735 1734.8 103 11.6869
1736 1735.8 103 11.7207
1737 1736.8 103 11.7545
1738 1737.8 103 11.7884
1739 1738.8 103 11.8224
1740 1739.8 103 11.8565
1741 1740.8 103 11.8907
1742 1741.8 103 11.925
1743 1742.8 103 11.9594
1744 1743.8 103 11.9939
1745 1744.8 103 12.0285
1746 1745.8 103 12.0632
1747 1746.8 103 12.098
1748 1747.8 103 12.1329
1749 1748.8 103 12.1679
1750 1749.8 103 12.203
1751 1750.8 103 12.2382
1752 1751.8 103 12.2735
1753 1752.8 103 12.3088
1754 1753.8 103 12.3443
1755 1754.8 103 12.3799
1756 1755.8 103 12.4156
1757 1756.8 103 12.4514
1758 1757.8 103 12.4873
1759 1758.8 103 12.5233
1760 1759.8 103 12.5594
1761 1760.8 103 12.5956
1762 1761.8 103 12.6319
1763 1762.8 103 12.6683
1764 1763.8 103 12.7048
1765 1764.8 103 12.7414
1766 1765.8 103 12.7781
1767 1766.8 103 12.8149
1768 1767.8 103 12.8518
1769 1768.8 103 12.8889
1770 1769.8 103 12.926
1771 1770.8 103 12.9632
1772 1771.8 103 13.0006
1773 1772.8 103 13.038
1774 1773.8 103 13.0755
1775 1774.8 103 13.1132
1776 1775.8 103 13.151
1777 1776.8 103 13.1888
1778 1777.8 103 13.2268
1779 1778.8 103 13.2649
1780 1779.8 103 13.3031
1781 1780.8 103 13.3414
1782 1781.8 103 13.3798
1783 1782.8 103 13.4183
1784 1783.8 103 13.4569
1785 1784.8 103 13.4957
1786 1785.8 103 13.5345
1787 1786.8 103 13.5734
1788 1787.8 103 13.6125
1789 1788.8 103 13.6517
1790 1789.8 103 13.691
1791 1790.8 103 13.7303
1792 1791.8 103 13.7698
1793 1792.8 103 13.8095
1794 1793.8 103 13.8492
1795 1794.8 103 13.889
1796 1795.8 103 13.929
1797 1796.8 103 13.969
1798 1797.8 103 14.0092
1799 1798.8 103 14.0495
1800 1799.8 103 14.0899
1801 1800.8 103 14.1304
1802 1801.8 103 14.171
1803 1802.8 103 14.2118
1804 1803.8 103 14.2526
1805 1804.8 103 14.2936
1806 1805.8 103 14.3347
1807 1806.8 103 14.3759
1808 1807.8 103 14.4172
1809 1808.8 103 14.4587
1810 1809.8 103 14.5002
1811 1810.8 103 14.5419
1812 1811.8 103 14.5837
1813 1812.8 103 14.6256
1814 1813.8 103 14.6676
1815 1814.8 103 14.7097
1816 1815.8 103 14.752
1817 1816.8 103 14.7944
1818 1817.8 103 14.8369
1819 1818.8 103 14.8795
1820 1819.8 103 14.9222
1821 1820.8 103 14.9651
1822 1821.8 103 15.008
1823 1822.8 103 15.0511
1824 1823.8 103 15.0944
1825 1824.8 103 15.1377
1826 1825.8 103 15.1811
1827 1826.8 103 15.2247
1828 1827.8 103 15.2684
1829 1828.8 103 15.3123
1830 1829.8 103 15.3562
1831 1830.8 103 15.4003
1832 1831.8 103 15.4445
1833 1832.8 103 15.4888
1834 1833.8 103 15.5332
1835 1834.8 103 15.5778
1836 1835.8 103 15.6225
1837 1836.8 103 15.6673
1838 1837.8 103 15.7123
1839 1838.8 103 15.7573
1840 1839.8 103 15.8025
1841 1840.8 103 15.8479
1842 1841.8 103 15.8933
1843 1842.8 103 15.9389
1844 1843.8 103 15.9846
1845 1844.8 103 16.0304
1846 1845.8 103 16.0764
1847 1846.8 103 16.1225
1848 1847.8 103 16.1687
1849 1848.8 103 16.215
1850 1849.8 103 16.2615
1851 1850.8 103 16.3081
1852 1851.8 103 16.3549
1853 1852.8 103 16.4017
1854 1853.8 103 16.4487
1855 1854.8 103 16.4959
1856 1855.8 103 16.5431
1857 1856.8 103 16.5905
1858 1857.8 103 16.638
1859 1858.8 103 16.6857
