timesOfRecord time label Pdensity Pfit
47 46.047 4 133.191 0.102518
47 46.047 5 13.6478 0.0801359
47 46.047 6 23.6745 0.0922517
47 46.047 9 1.30382 0.0609978
47 46.047 11 15.841 0.0922517
47 46.047 16 1.71747 0.0717178
47 46.047 17 3.21898 0.0801359
48 47.047 1 162128 5.37639e-06
48 47.047 3 174.114 0.102515
48 47.047 4 161.181 0.102515
48 47.047 5 15.4043 0.0801362
48 47.047 6 27.7501 0.0922519
48 47.047 9 1.38596 0.0609982
48 47.047 11 18.5681 0.0922519
48 47.047 16 1.88812 0.0717182
48 47.047 17 3.63325 0.0801362
49 48.047 1 142014 5.29459e-06
49 48.047 3 210.701 0.102512
49 48.047 4 195.05 0.102512
49 48.047 5 17.3867 0.0801367
49 48.047 6 32.5275 0.0922522
49 48.047 9 1.47327 0.0609986
49 48.047 11 21.7647 0.0922522
49 48.047 16 2.07573 0.0717187
49 48.047 17 4.10084 0.0801367
50 49.047 1 124395 5.2239e-06
50 49.047 3 254.974 0.102509
50 49.047 4 236.035 0.102509
50 49.047 5 19.6244 0.0801373
50 49.047 6 38.1272 0.0922525
50 49.047 9 1.56609 0.0609992
50 49.047 11 25.5116 0.0922525
50 49.047 16 2.28198 0.0717194
50 49.047 17 4.62862 0.0801373
51 50.047 1 108962 5.1627e-06
51 50.047 3 308.546 0.102505
51 50.047 4 285.627 0.102505
51 50.047 5 22.1501 0.080138
51 50.047 6 44.6911 0.092253
51 50.047 9 1.66476 0.0609999
51 50.047 11 29.9035 0.092253
51 50.047 16 2.50874 0.0717202
51 50.047 17 5.22432 0.080138
52 51.047 1 95443.3 5.10959e-06
52 51.047 3 373.368 0.102499
52 51.047 4 345.634 0.102499
52 51.047 5 25.0009 0.080139
52 51.047 6 52.385 0.0922536
52 51.047 9 1.76964 0.0610008
52 51.047 11 35.0516 0.0922536
52 51.047 16 2.75803 0.0717212
52 51.047 17 5.89671 0.080139
53 52.047 1 83602.1 5.06343e-06
53 52.047 3 451.801 0.102493
53 52.047 4 418.241 0.102493
53 52.047 5 28.2186 0.0801401
53 52.047 6 61.4035 0.0922544
53 52.047 9 1.88115 0.0610018
53 52.047 11 41.0861 0.0922544
53 52.047 16 3.0321 0.0717225
53 52.047 17 6.65565 0.0801401
54 53.047 1 73230 5.02321e-06
54 53.047 3 546.697 0.102486
54 53.047 4 506.088 0.102486
54 53.047 5 31.8506 0.0801415
54 53.047 6 71.9749 0.0922554
54 53.047 9 1.99968 0.0610031
54 53.047 11 48.1596 0.0922554
54 53.047 16 3.33342 0.071724
54 53.047 17 7.5123 0.0801415
55 54.047 1 64144.7 4.98811e-06
55 54.047 3 661.508 0.102477
55 54.047 4 612.371 0.102477
55 54.047 5 35.9503 0.0801433
55 54.047 6 84.3664 0.0922566
55 54.047 9 2.12569 0.0610047
55 54.047 11 56.4509 0.0922566
55 54.047 16 3.6647 0.0717258
55 54.047 17 8.47924 0.0801433
56 55.047 1 56186.5 4.95739e-06
56 55.047 3 800.405 0.102466
56 55.047 4 740.95 0.102466
56 55.047 5 40.5778 0.0801454
56 55.047 6 98.8915 0.0922581
56 55.047 9 2.25965 0.0610066
56 55.047 11 66.17 0.0922581
56 55.047 16 4.02893 0.071728
56 55.047 17 9.57069 0.0801454
57 56.047 1 49215.7 4.93043e-06
57 56.047 3 968.428 0.102452
57 56.047 4 896.493 0.102452
57 56.047 5 45.8013 0.080148
57 56.047 6 115.918 0.0922599
57 56.047 9 2.40207 0.0610088
57 56.047 11 77.5626 0.0922599
57 56.047 16 4.42938 0.0717307
57 56.047 17 10.8027 0.080148
58 57.047 1 43109.8 4.9067e-06
58 57.047 3 1171.67 0.102436
58 57.047 4 1084.64 0.102436
58 57.047 5 51.6975 0.0801512
58 57.047 6 135.876 0.0922622
58 57.047 9 2.55348 0.0610116
58 57.047 11 90.9172 0.0922622
58 57.047 16 4.86968 0.071734
58 57.047 17 12.1934 0.0801512
59 58.047 1 37761.4 4.8857e-06
59 58.047 3 1417.48 0.102416
59 58.047 4 1312.19 0.102416
59 58.047 5 58.3534 0.0801551
59 58.047 6 159.272 0.092265
59 58.047 9 2.71446 0.0610149
59 58.047 11 106.572 0.092265
59 58.047 16 5.35379 0.0717379
59 58.047 17 13.7632 0.0801551
60 59.047 1 33076.5 4.86703e-06
60 59.047 3 1714.75 0.102393
60 59.047 4 1587.37 0.102393
60 59.047 5 65.8669 0.0801598
60 59.047 6 186.698 0.0922685
60 59.047 9 2.88561 0.061019
60 59.047 11 124.923 0.0922685
60 59.047 16 5.8861 0.0717426
60 59.047 17 15.5354 0.0801598
61 60.047 1 28972.9 4.8503e-06
61 60.047 3 2074.18 0.102364
61 60.047 4 1920.11 0.102364
61 60.047 5 74.3489 0.0801655
61 60.047 6 218.848 0.0922728
61 60.047 9 3.0676 0.0610238
61 60.047 11 146.435 0.0922728
61 60.047 16 6.47143 0.0717483
61 60.047 17 17.5359 0.0801655
62 61.047 1 25378.4 4.83519e-06
62 61.047 3 2508.7 0.102329
62 61.047 4 2322.35 0.102329
62 61.047 5 83.9245 0.0801725
62 61.047 6 256.538 0.0922781
62 61.047 9 3.2611 0.0610297
62 61.047 11 171.653 0.0922781
62 61.047 16 7.11508 0.0717552
62 61.047 17 19.7944 0.0801725
63 62.047 1 22229.9 4.82137e-06
63 62.047 3 3033.88 0.102287
63 62.047 4 2808.52 0.102287
63 62.047 5 94.7353 0.0801809
63 62.047 6 300.722 0.0922846
63 62.047 9 3.46688 0.0610368
63 62.047 11 201.218 0.0922846
63 62.047 16 7.82291 0.0717635
63 62.047 17 22.3443 0.0801809
64 63.047 1 19472 4.80856e-06
64 63.047 3 3668.45 0.102237
64 63.047 4 3395.96 0.102237
64 63.047 5 106.941 0.0801912
64 63.047 6 352.522 0.0922926
64 63.047 9 3.68571 0.0610453
64 63.047 11 235.879 0.0922926
64 63.047 16 8.60136 0.0717735
64 63.047 17 25.2232 0.0801912
65 64.047 1 17056.2 4.79648e-06
65 64.047 3 4434.97 0.102175
65 64.047 4 4105.54 0.102175
65 64.047 5 120.724 0.0802036
65 64.047 6 413.255 0.0923024
65 64.047 9 3.91847 0.0610556
65 64.047 11 276.515 0.0923024
65 64.047 16 9.45756 0.0717855
65 64.047 17 28.4739 0.0802036
66 65.047 1 14940.2 4.78485e-06
66 65.047 3 5360.49 0.102101
66 65.047 4 4962.31 0.102101
66 65.047 5 136.287 0.0802187
66 65.047 6 484.462 0.0923143
66 65.047 9 4.16604 0.061068
66 65.047 11 324.162 0.0923143
66 65.047 16 10.3994 0.0718001
66 65.047 17 32.1447 0.0802187
67 66.047 1 13086.7 4.7734e-06
67 66.047 3 6477.46 0.102011
67 66.047 4 5996.31 0.102011
67 66.047 5 153.864 0.0802369
67 66.047 6 567.958 0.0923289
67 66.047 9 4.42942 0.061083
67 66.047 11 380.03 0.0923289
67 66.047 16 11.4354 0.0718176
67 66.047 17 36.2903 0.0802369
68 67.047 1 11463.2 4.76185e-06
68 67.047 3 7824.7 0.101902
68 67.047 4 7243.48 0.101902
68 67.047 5 173.716 0.080259
68 67.047 6 665.87 0.0923468
68 67.047 9 4.70967 0.061101
68 67.047 11 445.544 0.0923468
68 67.047 16 12.5754 0.0718387
68 67.047 17 40.9728 0.080259
69 68.047 1 10041.1 4.7499e-06
69 68.047 3 9448.55 0.101771
69 68.047 4 8746.71 0.101771
69 68.047 5 196.143 0.0802857
69 68.047 6 780.699 0.0923685
69 68.047 9 5.00791 0.0611227
69 68.047 11 522.378 0.0923685
69 68.047 16 13.8299 0.0718642
69 68.047 17 46.2624 0.0802857
70 69.047 1 8795.43 4.73723e-06
70 69.047 3 11404.2 0.101613
70 69.047 4 10557 0.101613
70 69.047 5 221.483 0.080318
70 69.047 6 915.384 0.0923951
70 69.047 9 5.32539 0.0611488
70 69.047 11 612.498 0.0923951
70 69.047 16 15.2106 0.0718948
70 69.047 17 52.239 0.080318
71 70.047 1 7704.32 4.7235e-06
71 70.047 3 13756.9 0.101422
71 70.047 4 12735 0.101422
71 70.047 5 250.119 0.0803569
71 70.047 6 1073.38 0.0924274
71 70.047 9 5.66343 0.0611801
71 70.047 11 718.218 0.0924274
71 70.047 16 16.7307 0.0719316
71 70.047 17 58.9932 0.0803569
72 71.047 1 6748.59 4.7083e-06
72 71.047 3 16583.9 0.101192
72 71.047 4 15352 0.101192
72 71.047 5 282.491 0.0804039
72 71.047 6 1258.76 0.0924666
72 71.047 9 6.0235 0.0612179
72 71.047 11 842.259 0.0924666
72 71.047 16 18.4047 0.0719759
72 71.047 17 66.6283 0.0804039
73 72.047 1 5911.44 4.69119e-06
73 72.047 3 19975.7 0.100916
73 72.047 4 18491.9 0.100916
73 72.047 5 319.096 0.0804605
73 72.047 6 1476.32 0.0925143
73 72.047 9 6.40718 0.0612632
73 72.047 11 987.828 0.0925143
73 72.047 16 20.2489 0.0720291
73 72.047 17 75.262 0.0804605
74 73.6576 1 4776.25 4.6583e-06
74 73.6576 3 26903.1 0.100347
74 73.6576 4 24904.7 0.100347
74 73.6576 5 388.446 0.0805762
74 73.6576 6 1909.23 0.0926121
74 73.6576 9 7.07938 0.0613555
74 73.6576 11 1277.5 0.0926121
74 73.6576 16 23.6245 0.0721374
74 73.6576 17 91.619 0.0805762
75 74.6576 1 4183.82 4.63373e-06
75 74.6576 3 32310 0.0999025
75 74.6576 4 29910 0.0999025
75 74.6576 5 439.003 0.0806683
75 74.6576 6 2240.11 0.0926909
75 74.6576 9 7.53342 0.0614287
75 74.6576 11 1498.89 0.0926909
75 74.6576 16 26.0042 0.0722233
75 74.6576 17 103.543 0.0806683
76 75.6576 1 3664.89 4.60505e-06
76 75.6576 3 38743.4 0.0993696
76 75.6576 4 35865.5 0.0993696
76 75.6576 5 496.273 0.0807778
76 75.6576 6 2628.89 0.0927848
76 75.6576 9 8.01832 0.0615155
76 75.6576 11 1759.03 0.0927848
76 75.6576 16 28.6308 0.0723253
76 75.6576 17 117.051 0.0807778
77 76.0317 1 3487.83 4.59353e-06
77 76.0317 3 41449.4 0.0991533
77 76.0317 4 38370.5 0.0991533
77 76.0317 5 519.62 0.0808313
77 76.0317 6 2791.37 0.0928328
77 76.0317 9 8.20821 0.0615577
77 76.0317 11 1867.75 0.0928328
77 76.0317 16 29.6829 0.0723749
77 76.0317 17 122.558 0.0808313
77 76.0317 44 0.11 0.0991533
78 77.0317 1 3055.26 4.55749e-06
78 77.0317 3 49571.9 0.0984642
78 77.0317 4 45889.7 0.0984642
78 77.0317 5 587.677 0.0809627
78 77.0317 6 3277.05 0.0929434
78 77.0317 9 8.73979 0.0616619
78 77.0317 11 2192.72 0.0929434
78 77.0317 16 32.6952 0.0724972
78 77.0317 17 138.61 0.0809627
78 77.0317 44 0.131556 0.0984642
79 78.0317 1 2676.37 4.51589e-06
79 78.0317 3 59146.3 0.0976591
79 78.0317 4 54752.9 0.0976591
79 78.0317 5 664.918 0.0811302
79 78.0317 6 3848.49 0.0930881
79 78.0317 9 9.30885 0.0617941
79 78.0317 11 2575.09 0.0930881
79 78.0317 16 36.027 0.0726525
79 78.0317 17 156.828 0.0811302
79 78.0317 44 0.156965 0.0976591
80 79.2242 1 2285.49 4.45675e-06
80 79.2242 3 72742.7 0.0965003
80 79.2242 4 67339.4 0.0965003
80 79.2242 5 770.917 0.0813683
80 79.2242 6 4664.17 0.0932929
80 79.2242 9 10.0414 0.0619819
80 79.2242 11 3120.87 0.0932929
80 79.2242 16 40.4718 0.072873
80 79.2242 17 181.829 0.0813683
80 79.2242 44 0.193047 0.0965003
80 79.2242 45 0.130803 0.0965003
81 80.2242 1 2002.12 4.3981e-06
81 80.2242 3 86205.6 0.0953411
81 80.2242 4 79802.2 0.0953411
81 80.2242 5 873.281 0.0816098
81 80.2242 6 5482.8 0.0935009
81 80.2242 9 10.7054 0.062172
81 80.2242 11 3668.63 0.0935009
81 80.2242 16 44.6457 0.0730964
81 80.2242 17 205.972 0.0816098
81 80.2242 44 0.228775 0.0953411
81 80.2242 45 0.155011 0.0953411
82 81.2242 1 1753.9 4.3298e-06
82 81.2242 3 101753 0.0939821
82 81.2242 4 94195.1 0.0939821
82 81.2242 5 989.936 0.0818921
82 81.2242 6 6448.82 0.0937426
82 81.2242 9 11.4198 0.0623941
82 81.2242 11 4315.01 0.0937426
82 81.2242 16 49.2826 0.0733572
82 81.2242 17 233.487 0.0818921
82 81.2242 44 0.270037 0.0939821
82 81.2242 45 0.182968 0.0939821
83 82.2242 1 1536.49 4.25072e-06
83 82.2242 3 119548 0.0924008
83 82.2242 4 110668 0.0924008
83 82.2242 5 1123.11 0.0822216
83 82.2242 6 7590.14 0.0940229
83 82.2242 9 12.1899 0.0626532
83 82.2242 11 5078.68 0.0940229
83 82.2242 16 54.4432 0.0736615
83 82.2242 17 264.896 0.0822216
83 82.2242 44 0.317261 0.0924008
83 82.2242 45 0.214966 0.0924008
84 83.2242 1 1346.05 4.15974e-06
84 83.2242 3 139701 0.0905741
84 83.2242 4 129324 0.0905741
84 83.2242 5 1275.43 0.0826035
84 83.2242 6 8940.39 0.0943447
84 83.2242 9 13.0221 0.0629534
84 83.2242 11 5982.16 0.0943447
84 83.2242 16 60.1985 0.0740142
84 83.2242 17 300.822 0.0826035
84 83.2242 44 0.370743 0.0905741
84 83.2242 45 0.251203 0.0905741
85 84.2242 1 1179.24 4.05587e-06
85 84.2242 3 162244 0.0884817
85 84.2242 4 150192 0.0884817
85 84.2242 5 1450.03 0.0830429
85 84.2242 6 10540.3 0.09471
85 84.2242 9 13.9236 0.0632987
85 84.2242 11 7052.66 0.09471
85 84.2242 16 66.632 0.0744198
85 84.2242 17 342.005 0.0830429
85 84.2242 44 0.430568 0.0884817
85 84.2242 45 0.291739 0.0884817
86 85.2242 1 1033.12 3.93833e-06
86 85.2242 3 187102 0.086108
86 85.2242 4 173204 0.086108
86 85.2242 5 1650.68 0.0835438
86 85.2242 6 12439 0.0951189
86 85.2242 9 14.9028 0.0636925
86 85.2242 11 8323.16 0.0951189
86 85.2242 16 73.842 0.0748824
86 85.2242 17 389.331 0.0835438
86 85.2242 44 0.496537 0.086108
86 85.2242 45 0.336438 0.086108
87 86.271 1 899.649 3.80052e-06
87 86.271 3 215385 0.0833197
87 86.271 4 199386 0.0833197
87 86.271 5 1893.78 0.0841469
87 86.271 6 14814.9 0.0956018
87 86.271 9 16.0228 0.0641667
87 86.271 11 9912.91 0.0956018
87 86.271 16 82.3553 0.0754395
87 86.271 17 446.667 0.0841469
87 86.271 44 0.571597 0.0833197
87 86.271 45 0.387296 0.0833197
87 86.271 46 0.143481 0.158755
87 86.271 47 0.11 0.147483
88 87.5069 1 764.045 3.61693e-06
88 87.5069 3 251132 0.0795978
88 87.5069 4 232478 0.0795978
88 87.5069 5 2232.4 0.0849254
88 87.5069 6 18240.5 0.096192
88 87.5069 9 17.4868 0.0647804
88 87.5069 11 12205 0.096192
88 87.5069 16 93.8823 0.0761604
88 87.5069 17 526.535 0.0849254
88 87.5069 44 0.666464 0.0795978
88 87.5069 45 0.451574 0.0795978
88 87.5069 46 0.222975 0.155755
88 87.5069 47 0.163827 0.144375
88 87.5069 48 0.124414 0.0795978
89 88.5069 1 669.426 3.45432e-06
89 88.5069 3 281222 0.0762996
89 88.5069 4 260333 0.0762996
89 88.5069 5 2555.56 0.0856448
89 88.5069 6 21615.1 0.0967169
89 88.5069 9 18.8004 0.0653481
89 88.5069 11 14463 0.0967169
89 88.5069 16 104.584 0.0768273
89 88.5069 17 602.756 0.0856448
89 88.5069 44 0.746317 0.0762996
89 88.5069 45 0.50568 0.0762996
89 88.5069 46 0.315649 0.153123
89 88.5069 47 0.224013 0.141645
89 88.5069 48 0.139321 0.0762996
90 89.5069 1 586.536 3.2796e-06
90 89.5069 3 311551 0.072755
90 89.5069 4 288409 0.072755
90 89.5069 5 2931.72 0.0864184
90 89.5069 6 25650.5 0.0972434
90 89.5069 9 20.247 0.0659603
90 89.5069 11 17163.2 0.0972434
90 89.5069 16 116.738 0.0775463
90 89.5069 17 691.476 0.0864184
90 89.5069 44 0.826805 0.072755
90 89.5069 45 0.560216 0.072755
90 89.5069 46 0.443023 0.150298
90 89.5069 47 0.303598 0.138712
90 89.5069 48 0.154346 0.072755
91 90.0684 1 544.598 3.1777e-06
91 90.0684 3 328356 0.07069
91 90.0684 4 303966 0.07069
91 90.0684 5 3170.02 0.0868962
91 90.0684 6 28257.7 0.0975572
91 90.0684 9 21.1248 0.0663389
91 90.0684 11 18907.7 0.0975572
91 90.0684 16 124.291 0.0779909
91 90.0684 17 747.681 0.0868962
91 90.0684 44 0.871403 0.07069
91 90.0684 45 0.590435 0.07069
91 90.0684 46 0.5339 0.148678
91 90.0684 47 0.358687 0.137026
91 90.0684 48 0.162672 0.07069
92 91.0684 1 477.178 2.98778e-06
92 91.0684 3 357254 0.0668398
92 91.0684 4 330717 0.0668398
92 91.0684 5 3650.08 0.0877249
92 91.0684 6 33608.1 0.0980274
92 91.0684 9 22.8178 0.0669993
92 91.0684 11 22487.8 0.0980274
92 91.0684 16 139.216 0.0787665
92 91.0684 17 860.908 0.0877249
92 91.0684 44 0.948095 0.0668398
92 91.0684 45 0.642398 0.0668398
92 91.0684 46 0.738719 0.145603
92 91.0684 47 0.478959 0.133836
92 91.0684 48 0.176988 0.0668398
93 92.9076 1 374.243 2.62743e-06
93 92.9076 3 404081 0.0595597
93 92.9076 4 374066 0.0595597
93 92.9076 5 4763.26 0.089387
93 92.9076 6 46390.1 0.0987806
93 92.9076 9 26.4384 0.0683327
93 92.9076 11 31040.4 0.0987806
93 92.9076 16 172.608 0.0803322
93 92.9076 17 1123.46 0.089387
93 92.9076 44 1.07237 0.0595597
93 92.9076 45 0.7266 0.0595597
93 92.9076 46 1.30952 0.139889
93 92.9076 47 0.794459 0.12789
93 92.9076 48 0.200187 0.0595597
93 92.9076 49 0.119968 0.0595597
93 92.9076 50 0.117011 0.0595597
94 93.9076 1 327.924 2.43037e-06
94 93.9076 3 424522 0.0555989
94 93.9076 4 392989 0.0555989
94 93.9076 5 5526.25 0.0903249
94 93.9076 6 55350.2 0.0990456
94 93.9076 9 28.7329 0.0690928
94 93.9076 11 37035.7 0.0990456
94 93.9076 16 194.724 0.0812247
94 93.9076 17 1303.42 0.0903249
94 93.9076 44 1.12661 0.0555989
94 93.9076 45 0.763356 0.0555989
94 93.9076 46 1.76334 0.136821
94 93.9076 47 1.03125 0.12469
94 93.9076 48 0.210314 0.0555989
94 93.9076 49 0.126037 0.0555989
94 93.9076 50 0.12293 0.0555989
95 94.9076 1 287.339 2.23626e-06
95 94.9076 3 440556 0.0517184
95 94.9076 4 407831 0.0517184
95 94.9076 5 6429.69 0.0912682
95 94.9076 6 66076.9 0.0991554
95 94.9076 9 31.2993 0.0698652
95 94.9076 11 44213.1 0.0991554
95 94.9076 16 220.275 0.0821312
95 94.9076 17 1516.51 0.0912682
95 94.9076 44 1.16916 0.0517184
95 94.9076 45 0.792187 0.0517184
95 94.9076 46 2.35246 0.133847
95 94.9076 47 1.32565 0.121582
95 94.9076 48 0.218257 0.0517184
95 94.9076 49 0.130797 0.0517184
95 94.9076 50 0.127573 0.0517184
96 95.1641 1 277.775 2.18741e-06
96 95.1641 3 443893 0.0507464
96 95.1641 4 410921 0.0507464
96 95.1641 5 6687.68 0.0915141
96 95.1641 6 69153.8 0.099158
96 95.1641 9 32.0064 0.0700677
96 95.1641 11 46271.9 0.099158
96 95.1641 16 227.46 0.0823689
96 95.1641 17 1577.36 0.0915141
96 95.1641 44 1.17802 0.0507464
96 95.1641 45 0.798188 0.0507464
96 95.1641 46 2.5296 0.133113
96 95.1641 47 1.41182 0.120812
96 95.1641 48 0.21991 0.0507464
96 95.1641 49 0.131788 0.0507464
96 95.1641 50 0.128539 0.0507464
97 96.1641 1 243.397 2.00081e-06
97 96.1641 3 453841 0.0470516
97 96.1641 4 420130 0.0470516
97 96.1641 5 7809.2 0.092454
97 96.1641 6 82552.9 0.0990188
97 96.1641 9 34.9702 0.0708499
97 96.1641 11 55237.5 0.0990188
97 96.1641 16 258.211 0.0832867
97 96.1641 17 1841.88 0.092454
97 96.1641 44 1.20442 0.0470516
97 96.1641 45 0.816076 0.0470516
97 96.1641 46 3.33753 0.130336
97 96.1641 47 1.79388 0.1179
97 96.1641 48 0.224838 0.0470516
97 96.1641 49 0.134741 0.0470516
97 96.1641 50 0.13142 0.0470516
98 97.1641 1 213.274 1.82274e-06
98 97.1641 3 458817 0.0435625
98 97.1641 4 424736 0.0435625
98 97.1641 5 9145.17 0.0933937
98 97.1641 6 98474.5 0.0986448
98 97.1641 9 38.3016 0.0716438
98 97.1641 11 65890.9 0.0986448
98 97.1641 16 293.955 0.084218
98 97.1641 17 2156.98 0.0933937
98 97.1641 44 1.21762 0.0435625
98 97.1641 45 0.825023 0.0435625
98 97.1641 46 4.36769 0.127779
98 97.1641 47 2.25977 0.115205
98 97.1641 48 0.227303 0.0435625
98 97.1641 49 0.136219 0.0435625
98 97.1641 50 0.132861 0.0435625
99 98.7244 1 173.549 1.56497e-06
99 98.7244 3 457052 0.0386018
99 98.7244 4 423102 0.0386018
99 98.7244 5 11768.6 0.0948484
99 98.7244 6 129235 0.097489
99 98.7244 9 44.3644 0.0729039
99 98.7244 11 86473.3 0.097489
99 98.7244 16 361.961 0.0856955
99 98.7244 17 2775.74 0.0948484
99 98.7244 44 1.21294 0.0386018
99 98.7244 45 0.82185 0.0386018
99 98.7244 46 6.55003 0.124296
99 98.7244 47 3.19021 0.111504
99 98.7244 48 0.226429 0.0386018
99 98.7244 49 0.135695 0.0386018
99 98.7244 50 0.13235 0.0386018
100 99.7244 1 152.071 1.41371e-06
100 99.7244 3 450413 0.0357598
100 99.7244 4 416956 0.0357598
100 99.7244 5 13883.2 0.0957777
100 99.7244 6 153269 0.0963251
100 99.7244 9 48.9023 0.0737332
100 99.7244 11 102555 0.0963251
100 99.7244 16 415.154 0.0866673
100 99.7244 17 3274.5 0.0957777
100 99.7244 44 1.19532 0.0357598
100 99.7244 45 0.809911 0.0357598
100 99.7244 46 8.42296 0.122426
100 99.7244 47 3.94443 0.109492
100 99.7244 48 0.22314 0.0357598
100 99.7244 49 0.133724 0.0357598
100 99.7244 50 0.130427 0.0357598
101 100.724 1 133.251 1.27352e-06
101 100.724 3 440100 0.033188
101 100.724 4 407409 0.033188
101 100.724 5 16424.2 0.0967097
101 100.724 6 181026 0.094788
101 100.724 9 54.0433 0.0745881
101 100.724 11 121127 0.094788
101 100.724 16 477.598 0.0876688
101 100.724 17 3873.82 0.0967097
101 100.724 44 1.16795 0.033188
101 100.724 45 0.791367 0.033188
101 100.724 46 10.7738 0.120856
101 100.724 47 4.84879 0.107775
101 100.724 48 0.218031 0.033188
101 100.724 49 0.130662 0.033188
101 100.724 50 0.127441 0.033188
102 101.552 1 119.462 1.16579e-06
102 101.552 3 429217 0.0312633
102 101.552 4 397334 0.0312633
102 101.552 5 18916.8 0.0974899
102 101.552 6 206941 0.0932138
102 101.552 9 58.8229 0.075324
102 101.552 11 138467 0.0932138
102 101.552 16 537.594 0.0885304
102 101.552 17 4461.72 0.0974899
102 101.552 44 1.13907 0.0312633
102 101.552 45 0.771798 0.0312633
102 101.552 46 13.1649 0.119793
102 101.552 47 5.73097 0.106586
102 101.552 48 0.212639 0.0312633
102 101.552 49 0.127431 0.0312633
102 101.552 50 0.124289 0.0312633
102 101.552 51 0.11 0.190703
103 102.552 1 104.68 1.04489e-06
103 102.552 3 413785 0.0291668
103 102.552 4 383049 0.0291668
103 102.552 5 22494.6 0.0984353
103 102.552 6 241808 0.0909165
103 102.552 9 65.3273 0.0762463
103 102.552 11 161798 0.0909165
103 102.552 16 622.007 0.0896098
103 102.552 17 5305.59 0.0984353
103 102.552 44 1.09812 0.0291668
103 102.552 45 0.744049 0.0291668
103 102.552 46 16.7145 0.118776
103 102.552 47 6.98675 0.105412
103 102.552 48 0.204994 0.0291668
103 102.552 49 0.122849 0.0291668
103 102.552 50 0.119821 0.0291668
103 102.552 51 0.172946 0.189351
104 103.552 1 91.7281 9.33818e-07
104 103.552 3 396422 0.0273129
104 103.552 4 366976 0.0273129
104 103.552 5 26824.7 0.0993986
104 103.552 6 280364 0.0881854
104 103.552 9 72.7577 0.0772239
104 103.552 11 187596 0.0881854
104 103.552 16 722.063 0.0907532
104 103.552 17 6326.89 0.0993986
104 103.552 44 1.05204 0.0273129
104 103.552 45 0.712828 0.0273129
104 103.552 46 21.1615 0.118065
104 103.552 47 8.48965 0.104536
104 103.552 48 0.196393 0.0273129
104 103.552 49 0.117694 0.0273129
104 103.552 50 0.114793 0.0273129
104 103.552 51 0.270607 0.187584
105 104.552 1 80.3802 8.31825e-07
105 104.552 3 377696 0.0256812
105 104.552 4 349641 0.0256812
105 104.552 5 32079 0.100371
105 104.552 6 322110 0.0850138
105 104.552 9 81.2761 0.0782591
105 104.552 11 215529 0.0850138
105 104.552 16 841.138 0.0919633
105 104.552 17 7566.17 0.100371
105 104.552 44 1.00234 0.0256812
105 104.552 45 0.679156 0.0256812
105 104.552 46 26.74 0.117644
105 104.552 47 10.2907 0.10394
105 104.552 48 0.187115 0.0256812
105 104.552 49 0.112135 0.0256812
105 104.552 50 0.10937 0.0256812
105 104.552 51 0.420831 0.185384
106 105.629 1 69.7267 7.31461e-07
106 105.629 3 356569 0.0241512
106 105.629 4 330082 0.0241512
106 105.629 5 39029.4 0.101423
106 105.629 6 369707 0.0811263
106 105.629 9 91.9086 0.0794494
106 105.629 11 247377 0.0811263
106 105.629 16 995.769 0.0933536
106 105.629 17 9205.48 0.101423
106 105.629 44 0.946275 0.0241512
106 105.629 45 0.641165 0.0241512
106 105.629 46 34.3769 0.117504
106 105.629 47 12.6412 0.1036
106 105.629 48 0.176648 0.0241512
106 105.629 49 0.105862 0.0241512
106 105.629 50 0.103252 0.0241512
106 105.629 51 0.672262 0.182549
106 105.629 52 0.133111 0.117504
106 105.629 53 0.11 0.0241512
107 106.629 1 61.1029 6.4637e-07
107 106.629 3 336545 0.0229144
107 106.629 4 311546 0.0229144
107 106.629 5 46947.7 0.102367
107 106.629 6 415014 0.0771138
107 106.629 9 103.368 0.0806091
107 106.629 11 277693 0.0771138
107 106.629 16 1169.16 0.0947068
107 106.629 17 11073.1 0.102367
107 106.629 44 0.893135 0.0229144
107 106.629 45 0.605159 0.0229144
107 106.629 46 43.3804 0.117621
107 106.629 47 15.285 0.103523
107 106.629 48 0.166728 0.0229144
107 106.629 51 1.028 0.17948
107 106.629 52 0.167974 0.117621
107 106.629 53 0.103823 0.0229144
108 107.303 1 55.9053 5.9341e-07
108 107.303 3 323008 0.0221778
108 107.303 4 299014 0.0221778
108 107.303 5 53263.1 0.103002
108 107.303 6 445404 0.0742414
108 107.303 9 112.12 0.0814442
108 107.303 11 298027 0.0742414
108 107.303 16 1305.97 0.0956806
108 107.303 17 12562.7 0.103002
108 107.303 44 0.857209 0.0221778
108 107.303 45 0.580817 0.0221778
108 107.303 46 50.7701 0.117858
108 107.303 47 17.3739 0.103622
108 107.303 48 0.160022 0.0221778
