timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
365 364.182 37 130 19491.5 1.18524e+07 7.61651 28.7767 0.0262572
366 365.262 38 131 19800.1 1.15411e+07 7.76898 27.9482 0.0258073
367 366.412 40 130 20521.2 1.125e+07 8.03854 27.6701 0.0255386
368 367.412 40 128 21470.5 1.10421e+07 8.29332 27.515 0.0253849
369 368.422 40 129 22685.5 1.08841e+07 8.94613 26.969 0.0252231
370 369.475 40 126 24213.7 1.07814e+07 9.46864 26.7304 0.024958
371 370.475 40 124 25833.8 1.07482e+07 10.2891 26.3961 0.0245494
372 371.241 41 126 27088.6 1.07672e+07 11.4214 26.1781 0.024116
373 372.347 41 126 28888.6 1.08589e+07 12.2361 25.9389 0.0233075
374 373.226 41 126 30139.6 1.09843e+07 13.432 25.954 0.0225625
375 374.695 40 126 31641.6 1.1277e+07 14.152 25.6459 0.0213392
376 375.024 40 128 31821.2 1.13537e+07 14.6478 26.0823 0.0211104
377 376.512 38 124 31839.4 1.17198e+07 14.6909 25.6849 0.0205089
378 377.672 38 121 30907.6 1.19914e+07 14.646 25.6006 0.0207533
379 378.236 38 122 30210.7 1.21057e+07 14.3745 25.8107 0.0211549
380 379.236 36 121 28668.9 1.22649e+07 14.4919 25.6008 0.0223594
381 380.223 36 122 26983.7 1.23534e+07 14.4388 25.6028 0.0241658
382 381.178 35 123 25401 1.2368e+07 14.4486 25.6003 0.0264333
383 382.832 35 123 23237.3 1.22421e+07 14.7601 25.5767 0.0310833
384 383.221 36 123 22881 1.21898e+07 14.3999 25.4334 0.0321956
385 384.064 34 118 22323.6 1.20557e+07 14.9354 25.5104 0.0344506
386 385.741 33 113 22223.6 1.17471e+07 15.1431 25.5194 0.0374697
387 386.411 33 114 22560 1.16254e+07 15.0494 25.3694 0.0378504
388 387.628 34 116 23700.4 1.14331e+07 14.4838 25.3724 0.0371024
389 388.386 34 116 24716.5 1.13436e+07 13.9674 25.3509 0.0357241
390 389.02 34 115 25714 1.12924e+07 13.4206 25.3596 0.0341109
391 390.406 33 118 28143.9 1.12705e+07 12.2474 25.3938 0.029566
392 391.122 33 120 29394.7 1.1312e+07 11.9068 25.4638 0.026941
393 392.745 34 117 31692.7 1.15341e+07 10.5052 25.31 0.0211692
394 393.379 34 118 32180.5 1.16619e+07 10.5659 25.4834 0.0191831
395 394.527 35 117 32361.9 1.19237e+07 10.3805 25.1735 0.0162071
396 395.033 35 119 32147.1 1.20423e+07 10.4503 25.5111 0.0151889
397 396.243 35 119 31037.8 1.23027e+07 11.0175 25.0495 0.0135405
398 397.442 35 122 29521.6 1.24911e+07 11.6709 25.1343 0.0130756
399 398.027 36 122 28767.9 1.25498e+07 12.1316 25.1064 0.0132863
400 399.044 37 126 27635.3 1.25976e+07 13.0484 25.0259 0.0143377
401 400.433 32 127 26719.7 1.25687e+07 15.0386 24.8735 0.0170873
402 401.222 32 129 26638 1.2519e+07 15.9574 24.8274 0.0192006
403 402.003 32 130 26900.8 1.24598e+07 16.5412 24.7685 0.0215357
404 403.665 33 128 28557.1 1.23515e+07 16.4403 24.6542 0.026632
405 404.914 32 128 30579.6 1.23347e+07 15.5439 24.512 0.0298715
406 405.176 32 128 31039.7 1.23421e+07 15.9791 24.4776 0.0304351
407 406.176 31 127 32900.6 1.24097e+07 14.497 24.3516 0.0321679
408 407.424 31 133 34881.1 1.25881e+07 14.0385 24.3223 0.0333922
409 408.166 30 134 35727.6 1.27382e+07 13.5337 24.2004 0.0336993
410 409.115 31 136 36212 1.29663e+07 13.3759 24.4032 0.0337703
411 410.004 32 137 35988.8 1.31969e+07 13.1797 24.1412 0.0336548
412 411.45 31 139 34279.4 1.35469e+07 13.3756 24.0011 0.0334414
413 412.184 31 138 32952.7 1.36848e+07 13.217 24.172 0.0334403
414 413.338 32 140 30553.2 1.38185e+07 13.6933 24.0369 0.0336743
415 414.199 32 139 28709.3 1.38412e+07 14.3062 23.9449 0.0340427
416 415.018 32 140 27087 1.38003e+07 14.1315 23.835 0.0345154
417 416.994 32 129 24202.8 1.3493e+07 16.4586 23.7445 0.035784
418 417.185 32 130 24024.7 1.34512e+07 15.9468 23.4505 0.0358865
419 418.506 32 130 23310.4 1.31305e+07 17.6968 23.4805 0.0362917
420 419.133 32 130 23320.3 1.29685e+07 18.2698 23.2492 0.036214
421 420.07 33 131 23795.8 1.27306e+07 19.3635 22.9614 0.0356355
422 421.096 33 133 25033.5 1.24942e+07 19.8477 22.9473 0.0342247
423 422.501 33 134 28196.8 1.22524e+07 19.0828 22.6329 0.0307794
424 423.71 33 135 32638.1 1.21633e+07 16.0836 22.4488 0.0265062
425 424.538 33 135 36741.8 1.21916e+07 13.846 22.3556 0.023097
426 425.111 33 138 39990.5 1.22642e+07 13.3796 22.4884 0.0206329
427 426.385 34 139 48413.7 1.26112e+07 9.1159 22.5886 0.0153366
428 427.227 34 141 53752 1.30157e+07 8.3427 23.1844 0.0122834
429 428.068 34 144 57780.6 1.35761e+07 7.70218 24.1101 0.00977461
430 429.084 35 144 58991.7 1.44457e+07 6.99053 24.4262 0.00757255
431 430.181 36 146 54793.4 1.55e+07 6.90879 24.49 0.00621344
432 431.129 37 141 47665.6 1.63153e+07 6.96003 24.8172 0.00584846
433 432.313 33 147 37526.1 1.69551e+07 7.40769 24.7976 0.00646143
434 433.495 31 149 28897.9 1.70577e+07 9.13702 24.694 0.0084195
435 434.14 29 149 25410.4 1.69079e+07 9.19393 24.793 0.0101315
436 435.295 25 149 21209 1.63864e+07 10.2323 24.9234 0.0143369
437 436.295 25 147 19325.6 1.57805e+07 11.3412 25.3602 0.0189015
438 437.295 25 144 18780 1.51212e+07 11.1744 25.4883 0.0237812
439 438.075 24 145 19127.3 1.46125e+07 10.7974 24.7565 0.0273989
440 439.11 25 142 20504.8 1.3988e+07 9.97567 25.3793 0.0314586
441 440.153 25 146 22801.6 1.34555e+07 9.72797 24.772 0.0343179
442 441.567 25 144 27086.4 1.29448e+07 8.59039 24.8875 0.035949
443 442.37 26 145 29767 1.27838e+07 8.43511 24.5953 0.0357716
444 443.845 27 147 34239.1 1.2746e+07 7.75089 23.9876 0.0337941
445 444.005 28 147 34602.3 1.27619e+07 8.3308 23.9079 0.0334811
446 445.132 28 148 36226.3 1.29596e+07 8.07453 23.0571 0.0310035
447 446.038 28 145 36110.3 1.31943e+07 8.28253 22.2756 0.0289344
448 447.136 28 144 34342.6 1.34911e+07 8.81744 21.4084 0.0268119
449 448.479 27 147 30810.1 1.37474e+07 9.27027 20.7567 0.0254912
450 449.018 27 148 29302 1.37933e+07 9.39819 20.4892 0.0255372
451 450.091 27 151 26601.7 1.37747e+07 10.3126 19.9355 0.0268865
452 451.091 27 151 24738.3 1.36377e+07 12.0077 19.635 0.0298425
453 452.431 27 148 23823.9 1.33247e+07 13.3825 19.1573 0.0363382
454 453.062 27 149 24095.6 1.31521e+07 14.4921 18.8479 0.0401362
455 454.042 26 150 25529.6 1.28866e+07 16.015 18.7637 0.0463397
456 455.042 26 150 28436.6 1.26564e+07 15.7815 18.9749 0.0522866
457 456.133 27 150 33255.5 1.25075e+07 16.8597 18.8295 0.0577371
458 457.133 27 148 39286.5 1.25142e+07 14.281 19.1465 0.0617835
459 458.109 27 144 45709.9 1.27049e+07 14.1763 19.5048 0.065283
460 459.346 24 143 52607.8 1.3257e+07 13.9854 20.3102 0.0698704
461 460.497 25 145 55089.6 1.4067e+07 14.2887 21.0306 0.0749629
462 461.247 27 142 53916.6 1.46883e+07 14.9044 22.0383 0.0788921
463 462.74 23 146 46406.6 1.58404e+07 17.2888 22.2156 0.0871303
464 463.397 22 147 42221.7 1.62025e+07 17.5543 22.6736 0.0898263
465 464.524 21 148 35613.8 1.65337e+07 17.6333 22.9431 0.0904616
466 465.744 20 149 30388.7 1.65078e+07 14.2929 23.3034 0.0835793
467 466.013 20 151 29530.9 1.64594e+07 12.4517 23.2373 0.0811125
468 467.508 21 142 26109.5 1.60193e+07 9.69174 23.2865 0.0642508
469 468.108 21 143 25269.9 1.579e+07 8.57312 23.0826 0.0572767
470 469.108 21 140 24285.7 1.53804e+07 7.57846 23.1041 0.0468789
471 470.21 21 139 23655 1.492e+07 6.59177 22.3685 0.0380029
472 471.686 21 139 23212.3 1.4331e+07 6.02191 21.8326 0.0305261
473 472.696 21 142 23070.8 1.39578e+07 5.81967 21.2145 0.0280552
474 473.696 21 136 23039.3 1.36157e+07 5.76967 20.7822 0.0275148
475 474.129 22 136 23067.4 1.34762e+07 5.78475 20.1459 0.0278626
476 475.129 22 133 23264.7 1.31742e+07 5.91505 19.9077 0.0299392
477 476.192 22 133 23775.9 1.28851e+07 6.25116 19.2197 0.0340495
478 477.038 22 135 24527.9 1.26808e+07 6.73618 18.663 0.0384717
479 478.368 22 135 26741.5 1.24159e+07 7.68294 18.0824 0.0460932
480 479.062 22 136 28606.8 1.23137e+07 8.5013 17.6572 0.04936
481 480.09 22 139 32608.8 1.22254e+07 9.43019 17.1718 0.0517278
482 481.024 22 143 37815.9 1.22348e+07 10.0286 16.8149 0.0504419
483 482.327 22 146 47657.6 1.24652e+07 7.66456 16.1717 0.0440532
484 483.239 23 146 55029.6 1.28482e+07 7.37382 15.7916 0.038196
485 484.629 24 142 62554.6 1.38774e+07 6.31491 14.2441 0.0303334
486 485.112 24 136 62833.8 1.43577e+07 6.61624 14.1323 0.0283976
487 486.127 25 132 58984.6 1.54593e+07 6.92781 13.1984 0.0265151
488 487.515 24 134 48105.6 1.67422e+07 8.5703 12.13 0.0323726
489 488.515 24 132 40978.2 1.72205e+07 11.5119 11.7248 0.0491451
490 489.501 24 134 37738.7 1.73019e+07 13.4728 11.9069 0.0821347
491 490.28 25 134 37978.9 1.71868e+07 14.8025 12.0593 0.117296
492 491.043 27 136 40430.5 1.70108e+07 14.6899 12.2809 0.151454
493 492.16 27 138 46997.1 1.68053e+07 12.1847 12.9632 0.185618
494 493.33 29 136 54572.8 1.68568e+07 10.7894 13.9055 0.195046
495 494.722 28 135 58161.5 1.7427e+07 9.84288 14.8833 0.181564
496 495.017 29 134 57550.1 1.76094e+07 10.1231 15.3576 0.176968
497 496.232 26 137 50386.8 1.8408e+07 10.2982 15.8196 0.157228
498 497.069 26 142 42937.1 1.88222e+07 10.4202 15.872 0.145523
499 498.578 23 147 30151.5 1.89218e+07 14.5211 15.5443 0.131104
500 499.558 23 147 24647.7 1.85261e+07 17.0934 15.5511 0.126217
501 500.007 23 150 23077.7 1.82548e+07 15.645 15.2106 0.125303
502 501.876 23 151 22068.9 1.68423e+07 21.9523 15.5388 0.135705
503 502.876 22 146 25585.2 1.60662e+07 19.3191 15.5343 0.152163
504 503.167 22 145 27223.4 1.58557e+07 20.1329 15.0218 0.157812
505 504.167 22 142 35746.2 1.52258e+07 13.6532 15.591 0.176861
506 505.716 24 138 58772.4 1.47153e+07 10.1624 15.7817 0.195481
507 506.86 23 139 82297.3 1.49141e+07 8.90474 16.114 0.196607
508 507.086 23 140 86564.5 1.50346e+07 10.9472 16.3763 0.195654
509 508.313 25 141 105355 1.61523e+07 10.1198 16.5607 0.186586
510 509.093 29 149 109961 1.72582e+07 11.1418 17.391 0.179826
511 510.138 28 154 108037 1.90031e+07 11.5645 17.5437 0.172586
512 511.098 28 157 101048 2.06163e+07 11.6957 18.0005 0.168275
513 512.192 28 160 90390.1 2.22393e+07 11.6399 19.0511 0.166742
514 513.061 27 165 80940.9 2.32756e+07 11.7029 20.4509 0.170511
515 514.076 25 169 70682 2.41198e+07 13.0819 22.0528 0.182998
516 515.004 24 175 64338.3 2.44858e+07 14.9049 23.5843 0.196998
517 516.534 21 169 64359 2.43689e+07 12.7187 26.3399 0.185829
518 517.453 22 166 70299.1 2.4125e+07 9.16568 28.3788 0.152128
519 518.014 24 165 74478.9 2.40336e+07 8.16583 29.8261 0.128598
520 519.057 26 160 78785.7 2.41659e+07 6.50731 33.6299 0.0898382
521 520.011 25 165 73704.7 2.46959e+07 5.78416 37.7534 0.0641595
522 521.034 22 163 58389.5 2.54003e+07 5.37848 41.4341 0.0463051
523 522.038 19 161 40947.2 2.5677e+07 6.43119 43.2614 0.0362873
524 523.105 18 162 26366.7 2.51928e+07 5.25037 44.3578 0.0309853
525 524.256 18 159 16234.1 2.39297e+07 7.67092 46.359 0.0290401
526 525.023 17 159 12270.5 2.2828e+07 5.62532 45.4077 0.0292051
527 526.209 16 158 8640.06 2.09701e+07 6.48582 47.244 0.0310401
528 527.675 17 146 6599.56 1.86716e+07 5.61967 46.7077 0.0352493
529 528.675 17 142 6090.37 1.71954e+07 5.55634 47.6605 0.0390228
530 529.536 17 138 6060.12 1.60098e+07 5.28279 47.0234 0.0427146
531 530.137 17 137 6240.69 1.52332e+07 5.26052 44.9583 0.0454927
532 531.137 17 130 6920.28 1.40399e+07 5.04946 47.3102 0.0503648
533 532.137 17 127 8159.71 1.29759e+07 4.99112 47.0131 0.0554323
534 533.137 17 123 10138 1.20483e+07 5.01729 46.5875 0.0605074
535 534.137 17 120 13137 1.12675e+07 5.13738 45.9835 0.0653284
536 535.137 17 116 17543.9 1.06507e+07 5.37248 45.1325 0.0695176
537 536.573 17 111 27170 1.0108e+07 5.99706 43.3272 0.0733737
538 537.628 17 111 36985.7 1.00279e+07 7.22234 41.3317 0.0735131
539 538.024 19 110 41127.3 1.0082e+07 8.60682 40.6949 0.0728014
540 539.295 20 112 55625.9 1.05956e+07 10.4089 39.031 0.0671881
541 540.331 20 113 66495.6 1.14109e+07 11.9312 37.6092 0.0588122
542 541.213 21 113 73998.9 1.2339e+07 12.4952 36.759 0.0492697
543 542.216 22 122 80225.8 1.35604e+07 11.51 38.3948 0.0365638
544 543.438 22 127 84730.7 1.51823e+07 8.11662 40.0799 0.0214579
545 544.124 22 132 84148.7 1.61771e+07 6.89081 43.4715 0.0147971
546 545.115 20 129 76598.1 1.77306e+07 5.723 48.5938 0.00834885
547 546.291 20 126 57887.6 1.94643e+07 5.319 51.7961 0.00451204
548 547.017 18 127 44836.6 2.01759e+07 4.77823 53.4019 0.00336988
549 548.035 16 127 29116.6 2.0455e+07 5.08302 53.5503 0.00260213
550 549.035 15 120 18719.3 1.99901e+07 7.10582 54.3623 0.00241515
551 550.362 15 122 11326.1 1.86784e+07 4.98167 53.8316 0.00288194
552 551.813 15 119 7632.71 1.69026e+07 5.76271 55.9846 0.00475123
553 552.743 15 115 6568.74 1.57448e+07 5.23774 55.3256 0.00728556
554 553.743 14 109 6137.88 1.45462e+07 5.27798 56.0579 0.0119856
555 554.743 14 105 6348.61 1.34265e+07 5.3391 55.8964 0.0197884
556 555.677 14 105 7196.17 1.24676e+07 5.70194 55.3626 0.0310158
557 556.677 14 104 9082.09 1.15473e+07 6.3671 55.3314 0.0481203
558 557.917 16 99 13821.1 1.05804e+07 7.53769 54.7865 0.0764501
559 558.917 16 98 21157.1 9.96827e+06 8.25358 54.2446 0.102564
560 559.625 16 99 29453.4 9.65039e+06 9.34635 52.9508 0.120806
561 560.547 16 99 46012.5 9.42527e+06 8.45669 53.1199 0.141098
562 561.382 16 100 66851.3 9.48048e+06 9.18623 52.6234 0.153149
563 562.382 16 100 97840.7 1.00433e+07 7.99408 51.826 0.155142
564 563.098 16 101 113843 1.09694e+07 10.2861 53.1264 0.146289
565 564.052 16 105 117398 1.30582e+07 10.7815 49.9255 0.123939
566 565.025 17 108 97425 1.59717e+07 11.0787 48.2747 0.0987184
567 566.007 18 117 66728.6 1.86469e+07 12.1869 44.8104 0.0800119
568 567.106 16 123 39702 2.01458e+07 15.9328 42.9111 0.0681082
569 568.002 14 125 27185.8 2.02263e+07 18.8319 43.0191 0.0623739
570 569.194 13 125 19325.2 1.94486e+07 25.3337 44.7829 0.0559245
571 570.024 12 122 17366.9 1.86459e+07 18.1448 43.8499 0.0515658
572 571.024 12 116 17016.5 1.76204e+07 16.5232 47.0081 0.0471958
573 572.055 12 116 18229 1.66113e+07 14.3989 45.3962 0.0443789
574 573.596 13 114 22113.8 1.53434e+07 11.5299 48.271 0.0426266
575 574.596 13 112 25588 1.47273e+07 10.3323 49.3822 0.0420778
576 575.021 13 112 27131 1.45231e+07 10.9545 48.3302 0.0418192
577 576.656 13 108 32598.6 1.40652e+07 9.71417 48.779 0.0401067
578 577.677 14 109 34454.8 1.40263e+07 9.90415 47.5419 0.0383034
579 578.734 13 109 34341 1.41219e+07 10.0792 45.9798 0.0359732
580 579.874 13 109 31943.3 1.42694e+07 10.3677 44.1189 0.0332624
581 580.24 14 110 30823.8 1.43048e+07 9.96744 43.794 0.0324069
582 581.573 13 112 25963.9 1.43122e+07 10.7983 41.8631 0.029527
583 582.573 13 111 22324.1 1.41505e+07 10.8217 40.9432 0.0276916
584 583.556 13 114 19278.8 1.38507e+07 10.5959 40.203 0.0261573
585 584.55 13 115 16903.3 1.34348e+07 10.0622 39.3916 0.0248309
586 585.482 13 115 15276.5 1.29745e+07 9.95932 38.9994 0.0237402
587 586.255 13 118 14362.1 1.2563e+07 9.11088 37.5291 0.0229177
588 587.299 13 119 13645.3 1.19937e+07 8.9873 36.9365 0.0218815
589 588.071 13 115 13465.6 1.15788e+07 8.97434 37.2153 0.0211479
590 589.914 13 106 14136.2 1.06698e+07 8.48629 36.4013 0.019419
591 590.141 13 107 14319 1.057e+07 8.71349 35.0306 0.0192035
592 591.762 13 102 16266.6 9.95347e+06 8.14141 34.9779 0.0176032
593 592.273 13 102 17094.3 9.8008e+06 8.44803 33.9668 0.0170737
594 593.273 13 101 19005.3 9.56657e+06 8.05907 33.64 0.0159981
595 594.273 13 99 21204.9 9.42638e+06 8.1244 32.6869 0.0148754
596 595.273 13 99 23547.1 9.38589e+06 8.30699 31.7162 0.013723
597 596.621 13 100 26539.8 9.48795e+06 8.78922 30.4723 0.0121786
598 597.039 13 101 27343.6 9.55374e+06 9.44894 30.3275 0.0117156
599 598.209 13 105 29225.6 9.80524e+06 9.83184 29.2895 0.0104905
600 599.318 13 107 30436.9 1.01084e+07 11.2214 29.2705 0.00943389
601 600.318 13 107 31322.7 1.04017e+07 12.072 28.5262 0.00852496
602 601.59 14 109 32803.5 1.07676e+07 12.8379 28.8232 0.00726429
603 602.36 15 111 34259.4 1.09814e+07 12.2955 29.2929 0.00635747
604 603.379 15 113 37137.1 1.12729e+07 10.037 29.6488 0.00499159
605 604.337 15 118 40605.1 1.15912e+07 8.07146 30.3507 0.00367965
606 605.322 13 122 44278.5 1.20095e+07 6.33046 30.523 0.00250509
607 606.199 13 123 46349.7 1.24909e+07 5.80085 31.5034 0.00170521
608 607.19 13 123 46114.1 1.31439e+07 5.26704 31.4046 0.00108323
609 608.301 12 122 41926.7 1.39066e+07 5.09228 30.687 0.000665525
610 609.182 12 122 36373.9 1.44021e+07 5.3612 29.7401 0.000473898
611 610.105 12 119 30141.1 1.47041e+07 4.76023 29.9354 0.000355799
612 611.282 12 122 22901.3 1.47128e+07 5.6013 29.2604 0.000277702
613 612.705 11 122 16698.3 1.4229e+07 5.58492 29.1947 0.000243468
614 613.764 11 123 13782.5 1.36394e+07 5.38964 29.1213 0.000242733
615 614.764 11 122 12072.7 1.29915e+07 5.18392 28.9942 0.000254384
616 615.764 11 116 11148.4 1.23123e+07 4.99317 28.8084 0.000274625
617 616.758 11 112 10859.8 1.16456e+07 4.83773 28.5566 0.000300959
618 617.615 10 112 11058.3 1.10995e+07 4.74129 28.0742 0.000327139
619 618.615 10 110 11796.6 1.05146e+07 4.6847 27.941 0.00036017
620 619.615 10 107 13110.7 1.00022e+07 4.68624 27.4943 0.00039401
621 620.257 11 105 14270.8 9.71911e+06 5.07574 26.3685 0.000415516
622 621.091 11 108 16195.5 9.4122e+06 5.23338 26.0092 0.000441489
623 622.017 11 108 18955.1 9.16214e+06 5.05645 25.938 0.000466304
624 623.177 11 110 23260.6 9.00689e+06 6.11512 24.7413 0.000488672
625 624.482 11 110 28938.8 9.07166e+06 6.03099 23.7807 0.000498506
626 625.159 12 109 31902 9.21564e+06 6.85292 23.1806 0.000496608
627 626.633 12 112 37201.1 9.78433e+06 8.25942 21.7316 0.000475878
628 627.142 12 113 38336.5 1.00519e+07 9.14468 21.5374 0.000464314
629 628.128 12 118 39144.7 1.06357e+07 10.6871 21.0495 0.000437422
630 629.502 12 125 37279.2 1.14775e+07 13.1318 19.6871 0.000394383
631 630.148 13 126 35455.7 1.18322e+07 14.0491 19.524 0.000373608
632 631.03 14 129 32396.8 1.22297e+07 15.4374 18.9495 0.000346053
633 632.03 13 126 28520.8 1.25248e+07 18.3147 18.0457 0.000316986
634 633.226 12 120 24299.2 1.26376e+07 18.0587 17.7876 0.000286872
635 634.29 12 120 21179.9 1.25448e+07 19.2426 17.4318 0.000264656
636 635.29 12 118 18902.3 1.23265e+07 19.3044 17.2049 0.000247525
637 636.173 12 118 17453.8 1.20582e+07 17.6304 16.7541 0.000235226
638 637.173 11 117 16329 1.17029e+07 18.1032 16.7645 0.00022414
639 638.395 11 118 15662.4 1.12353e+07 16.9126 16.2129 0.000214378
640 639.627 11 119 15666.5 1.07707e+07 16.3998 16.0827 0.00020842
641 640.045 11 119 15806.9 1.06214e+07 16.2514 15.6855 0.000207251
642 641.399 11 116 16704.4 1.01832e+07 15.7227 15.4136 0.000206352
643 642.253 11 117 17595.7 9.95416e+06 15.3487 15.2323 0.000208147
644 643.253 11 116 18914 9.74255e+06 14.9765 14.9657 0.000212685
645 644.253 11 114 20456.3 9.59997e+06 14.8906 14.6069 0.000220166
646 645.494 11 113 22507.2 9.52607e+06 15.123 14.148 0.000234375
647 646.032 11 116 23371.5 9.5295e+06 16.2068 13.9534 0.000242524
648 647.171 11 117 25109.8 9.6021e+06 15.6696 13.6051 0.000264609
649 648.065 11 117 26231.8 9.71464e+06 16.8853 13.4613 0.000287554
650 649.053 12 119 27242 9.88047e+06 17.9541 13.3632 0.00032009
651 650.3 13 121 28329.5 1.01248e+07 19.226 13.1553 0.000372951
652 651.757 13 123 30090.9 1.04226e+07 19.8565 13.1178 0.000446815
653 652.09 13 125 30682.5 1.04906e+07 20.3533 13.4037 0.000464181
654 653.025 13 126 33039.4 1.06861e+07 17.761 13.6565 0.000509773
655 654.493 15 130 39320.6 1.10543e+07 11.3388 14.4996 0.000563153
656 655.454 15 131 45011.7 1.14056e+07 8.55463 15.5086 0.000581465
657 656.123 15 133 48835.2 1.17417e+07 8.15585 16.9161 0.000591334
658 657.466 14 136 53586.1 1.26874e+07 6.85962 19.5422 0.000629282
659 658.302 13 128 52897.5 1.34344e+07 6.72625 21.0694 0.000689797
660 659.255 13 127 48349.9 1.43116e+07 6.97192 23.5385 0.000833378
661 660.171 14 131 41963.5 1.50097e+07 7.06394 25.5678 0.00109452
662 661.804 15 130 31927.6 1.55513e+07 10.169 26.669 0.00190771
663 662.076 15 131 31040.9 1.55459e+07 9.28255 27.1537 0.00205192
664 663.495 16 129 31472.8 1.5223e+07 9.07166 27.9447 0.00232435
665 664.155 15 131 35031 1.49865e+07 7.71981 27.6871 0.00207695
666 665.155 15 130 45326.7 1.46694e+07 4.92718 27.9912 0.00150392
667 666.167 18 129 59827.7 1.4586e+07 4.987 26.774 0.00102191
668 667.026 19 124 72999.1 1.48713e+07 3.95903 24.9454 0.000783567
669 668.304 18 122 79917 1.61977e+07 4.52973 20.7805 0.000677347
670 669.158 18 121 71132.1 1.75544e+07 4.94262 17.5562 0.000773497
671 670.179 16 128 52825.3 1.90521e+07 4.9757 15.7504 0.00118089
672 671.443 13 131 31497.7 1.9839e+07 5.96283 14.2305 0.00270661
673 672.115 11 130 23699.7 1.97101e+07 5.59957 13.8842 0.00447779
674 673.389 11 128 15098.2 1.87695e+07 8.97579 13.894 0.0111678
675 674.647 12 127 11936.6 1.74125e+07 11.0522 14.0363 0.0226501
676 675.141 12 127 11672.4 1.68465e+07 11.3164 13.6586 0.0278227
677 676.141 12 120 12593.4 1.57215e+07 14.1077 14.2484 0.0375198
678 677.712 12 113 18743.7 1.41498e+07 14.6475 14.6065 0.0489485
679 678.385 12 111 23833.2 1.35974e+07 15.0921 14.5432 0.0531669
680 679.033 11 108 30615.9 1.31614e+07 15.0046 14.7606 0.0573182
681 680.043 12 107 45377.8 1.27274e+07 13.2228 15.6715 0.0637703
682 681.126 15 105 65461.2 1.27413e+07 13.5339 17.0408 0.0693227
683 682.379 16 106 83755.5 1.36764e+07 11.8859 18.5635 0.0705557
684 683.07 19 105 85190.1 1.46983e+07 12.2369 18.9991 0.0679519
685 684.138 18 105 72118.9 1.67315e+07 11.8589 18.9309 0.0610072
686 685.177 16 106 50247.9 1.84597e+07 12.6003 17.4005 0.0543282
687 686.878 11 107 21929 1.91508e+07 18.1356 16.3232 0.0479433
688 687.039 12 105 20284.6 1.90794e+07 10.9856 16.3495 0.0476012
689 688.016 12 103 12807.6 1.8346e+07 16.5973 16.5225 0.0460986
690 689.007 12 103 8699.43 1.72735e+07 11.9109 16.1311 0.0452804
691 690.007 12 101 6456.97 1.60678e+07 13.6181 16.6172 0.0449823
692 691.007 12 95 5338.04 1.4851e+07 12.4858 16.5798 0.045531
693 692.007 12 87 4974.1 1.36816e+07 12.0085 16.5148 0.0486036
694 693.329 12 84 5610.17 1.22563e+07 12.7836 16.3981 0.0664967
695 694.329 12 80 7377.18 1.12877e+07 14.1882 16.2894 0.104572
696 695.845 12 76 14975.7 1.00259e+07 13.6892 16.099 0.210612
697 696.845 12 71 27503.8 9.35319e+06 11.4843 15.9775 0.288188
698 697.845 12 71 52824.1 8.84729e+06 9.84116 15.9107 0.349583
699 698.845 12 70 98445.9 8.58547e+06 9.21239 15.9739 0.384772
700 699.582 12 70 142087 8.64525e+06 10.809 15.9935 0.389564
701 700.582 12 70 200112 9.31262e+06 11.0173 15.4754 0.361341
702 701.133 13 72 210541 1.01459e+07 15.3323 15.5309 0.328869
703 702.1 13 78 206832 1.24203e+07 17.2232 12.6777 0.261981
704 703.246 15 89 188688 1.56293e+07 18.1269 10.1116 0.192218
705 704.202 20 90 187062 1.74865e+07 14.2257 9.86731 0.146692
706 705.129 24 97 197823 1.84672e+07 11.3835 10.759 0.115931
707 706.235 23 103 205197 1.96179e+07 10.1133 13.13 0.0920221
708 707.029 26 102 195549 2.10556e+07 9.82353 16.691 0.0778781
709 708.134 26 108 161310 2.40758e+07 9.82644 22.1199 0.0598765
